Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1729516444.0914783,19506,1729516444,89856333,imu,-0.036925738075515545,-0.01715063206482623,0.2759359699824889,-0.9603133270746473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027777777777777776,-0.05333333333333334,1.5522222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.53,-0.08,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.102757,19507,1729516444,101461411,imu,-0.03491241156808791,-0.01953141905907016,0.26153790833786134,-0.9643638160415892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25222222222222224,0.29777777777777775,1.568888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.21,-1.13,-3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1103795,19508,1729516444,107944596,imu,-0.03491241156808791,-0.01953141905907016,0.26153790833786134,-0.9643638160415892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37333333333333335,0.15888888888888889,1.551111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.21,-1.13,-3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1198688,19509,1729516444,118344002,imu,-0.03356909939748123,-0.01983628600760254,0.2542096345281987,-0.9663628195642185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3322222222222222,0.042222222222222223,1.5933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74,-1.49,-3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1317031,19510,1729516444,130105178,imu,-0.03289864804626829,-0.01983684715220259,0.24664830566784818,-0.9683433232913663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18777777777777777,0.0033333333333333335,1.6366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.98,-1.5,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1414702,19511,1729516444,140135077,imu,-0.03271405026838873,-0.019652843631382783,0.23906890839790793,-0.9702523453667455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07555555555555556,-0.006666666666666667,1.6433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.13,-0.62,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1522272,19512,1729516444,150559474,imu,-0.032287574802946147,-0.01959227128874426,0.2241819702291516,-0.9738152286975533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07777777777777778,-0.016666666666666666,1.6044444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.34,-1.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.157978,19513,1729516444,156486431,imu,-0.032287574802946147,-0.01959227128874426,0.2241819702291516,-0.9738152286975533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08666666666666667,0.06444444444444444,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.34,-1.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1688197,19514,1729516444,167106926,imu,-0.031861165503908995,-0.0194096755368641,0.21686345025936524,-0.9754887875162328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11777777777777777,-0.015555555555555555,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,-0.55,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1834793,19515,1729516444,179624108,imu,-0.030884096656157035,-0.018676943827636468,0.20959681406569813,-0.9771215481589287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2111111111111111,-0.14444444444444443,1.5733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52,-0.99,-2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.1921928,19516,1729516444,190012249,imu,-0.030029398171849204,-0.018188537917095654,0.20196601331432726,-0.9787630672434428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19444444444444445,-0.09555555555555556,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.12,0.46,-1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.2015452,19517,1729516444,200490088,imu,-0.03002992883642387,-0.01812782289515831,0.19403484506299082,-0.9803673109159353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.02666666666666667,1.7044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.16,-0.92,-3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.207982,19518,1729516444,206402036,imu,-0.03039508699417549,-0.018615464926151657,0.18591051201658343,-0.9819199991210749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015555555555555555,0.16333333333333333,1.7344444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.16,-0.92,-3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.21933,19519,1729516444,216603936,imu,-0.03124960594158928,-0.019103763007260632,0.1777931681793937,-0.9833860369743876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10888888888888888,0.18444444444444444,1.7422222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45,-0.68,-4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.2323425,19520,1729516444,230023589,imu,-0.03240872657531773,-0.019103448998256965,0.16936763888231016,-0.9848346742360204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20333333333333334,0.09333333333333334,1.8033333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.47,-0.81,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.242981,19521,1729516444,240839221,imu,-0.03362955565704418,-0.018676304956543592,0.16076270344946347,-0.9862431757934246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21888888888888888,0.0044444444444444444,1.8422222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.35,2.48,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.2516105,19522,1729516444,250337181,imu,-0.034484029566323335,-0.018249070513859603,0.15215696585636118,-0.9875859865711113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14888888888888888,0.005555555555555556,1.8366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.99,-1.46,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.2620375,19523,1729516444,256639084,imu,-0.03436351350346036,-0.01818885794676943,0.14374080692832886,-0.9888513006564145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,0.04111111111111111,1.791111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.99,-1.46,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.2723002,19524,1729516444,267972000,imu,-0.033813219533815136,-0.019409032151179086,0.13525287813526055,-0.9900437437870313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18777777777777777,0.2866666666666667,1.7866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.96,-1.82,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.28103,19525,1729516444,279548055,imu,-0.03375283025662911,-0.018921116418725178,0.12689355172428918,-0.9911613210441231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04666666666666667,-0.042222222222222223,1.7833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,-2.02,-3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.2924418,19526,1729516444,290313799,imu,-0.033387007394314744,-0.01660194883227351,0.11834992200653799,-0.9922716256112883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04777777777777778,-0.43555555555555553,1.8155555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53,1.38,-1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.301881,19527,1729516444,300018000,imu,-0.03356935188209035,-0.01586914816244271,0.10955815750609486,-0.9932866045984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01888888888888889,-0.09,1.8744444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.01,1.49,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3094184,19528,1729516444,306511329,imu,-0.03448460153449709,-0.016845575262869374,0.10052413934038355,-0.9941941139742002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13111111111111112,0.2877777777777778,1.9033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.01,1.49,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3186328,19529,1729516444,316950159,imu,-0.03478978102580776,-0.01690661288447149,0.09155205533107305,-0.9950487720416559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021111111111111112,0.07555555555555556,1.8944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.55,-1.53,-1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3319867,19530,1729516444,329964560,imu,-0.03497253233756454,-0.015990931016478027,0.082701189035602,-0.9958321773467766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015555555555555555,-0.12333333333333334,1.8733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.07,1.32,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3427207,19531,1729516444,341064643,imu,-0.035095942695211546,-0.01538117836381445,0.07373199787098356,-0.9965416632777719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,-0.06555555555555556,1.9066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.41,-1.28,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3517265,19532,1729516444,350673579,imu,-0.03460667581934262,-0.015197640703732472,0.0647578184203219,-0.9971849550906873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13444444444444445,0.016666666666666666,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.37,1.61,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.358221,19533,1729516444,356893113,imu,-0.03375264139374784,-0.015319914990652276,0.05590853438819715,-0.9977476109649114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2088888888888889,0.0811111111111111,1.8577777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.37,1.61,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3687768,19534,1729516444,366890500,imu,-0.03326390947164858,-0.01611315981745913,0.04675257734914278,-0.9982224576308487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14666666666666667,0.22,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.68,-1.29,-1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3810525,19535,1729516444,379628323,imu,-0.03295945335003622,-0.01745630307057474,0.037231975080596474,-0.9986104004813753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10888888888888888,0.3466666666666667,1.9877777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1,-2.48,-2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.3955045,19536,1729516444,391524444,imu,-0.03314249888724237,-0.01727316240347991,0.02783237475613724,-0.998913695743294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.03222222222222222,1.9877777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77,-1.71,-2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.403721,19537,1729516444,401478567,imu,-0.032775868405683965,-0.014099116576746734,0.008361813727334643,-0.9993282931215337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.33111111111111113,2.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.93,-1.19,-3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.409581,19538,1729516444,408337018,imu,-0.032775868405683965,-0.014099116576746734,0.008361813727334643,-0.9993282931215337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09111111111111111,-0.20777777777777778,2.082222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.93,-1.19,-3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.4185505,19539,1729516444,416706104,imu,-0.033020603901769495,-0.014587660503739204,-0.001953159565354203,-0.9993462988607614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.17,2.161111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8,0.86,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.4321463,19540,1729516444,430110589,imu,-0.03332439348225287,-0.015563590362590626,-0.012633973353161802,-0.9992435349660146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.28888888888888886,2.2422222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.08,1.58,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.4413006,19541,1729516444,439931846,imu,-0.03375310544633596,-0.015259089261453869,-0.023254852034455698,-0.9990430921259078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06333333333333334,-0.0077777777777777776,2.241111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.08,1.58,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.4517941,19542,1729516444,450368468,imu,-0.03472925729117741,-0.01391611715709745,-0.03387475886925037,-0.9987255484280069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16777777777777778,-0.2088888888888889,2.247777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,-0.55,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.4593267,19543,1729516444,457176295,imu,-0.03472814831219739,-0.012939134344790593,-0.044371465418220575,-0.998327455083678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04555555555555556,-0.11666666666666667,2.218888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,-0.55,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.4685547,19544,1729516444,466744911,imu,-0.03289769326684955,-0.01245107500266662,-0.05407672770765993,-0.9979170406548982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4111111111111111,-0.021111111111111112,2.042222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.17,0.59,-3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.483499,19545,1729516444,479928849,imu,-0.031189517215929347,-0.012878646051978655,-0.06378286788776158,-0.9973931523003943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3655555555555556,0.17666666666666667,2.0355555555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.14,0.41,-2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.493762,19546,1729516444,491006948,imu,-0.0302123847296952,-0.014038077753191708,-0.0739745662472537,-0.9967035204766113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22111111111111112,0.33111111111111113,2.137777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4,1.21,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.503224,19547,1729516444,501261489,imu,-0.03027291997804368,-0.013610607167547863,-0.08422707574536346,-0.9958936195196345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013333333333333334,-0.03,2.158888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.66,-0.53,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5106976,19548,1729516444,509254508,imu,-0.031067795206184953,-0.012024274372531308,-0.09454619798503043,-0.9949629266326541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11555555555555555,-0.28,2.1933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.66,-0.53,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5181735,19549,1729516444,516977798,imu,-0.03143413896320033,-0.01098668934636128,-0.10486184609471488,-0.9939291628674838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,-0.14333333333333334,2.1933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.19,-0.16,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5330539,19550,1729516444,530235145,imu,-0.03149437398665375,-0.010437089053716651,-0.11505212202488822,-0.9928052078816084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.05555555555555555,2.1533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9,0.25,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5459697,19551,1729516444,540247540,imu,-0.031067494162323378,-0.010009958826367455,-0.1251855216639003,-0.9915962871534492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0044444444444444444,2.147777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.35,-2.25,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5534754,19552,1729516444,551767018,imu,-0.030579510338180314,-0.009949022325595592,-0.1354409849110222,-0.9902634246040667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.06111111111111111,2.1777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.77,-0.32,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.560539,19553,1729516444,557815320,imu,-0.030945319121022906,-0.009155419858290801,-0.14581532027637814,-0.9887853446954065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,-0.10777777777777778,2.212222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.77,-0.32,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5687773,19554,1729516444,566734202,imu,-0.031005360228621565,-0.007995476751868947,-0.15606438209564044,-0.9872277592479406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03777777777777778,-0.1711111111111111,2.1866666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.14,-0.3,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5841343,19555,1729516444,579718459,imu,-0.030455857526538076,-0.007568189044670784,-0.16595085493919243,-0.9856345555031331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1288888888888889,-0.0044444444444444444,2.1033333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.23,1.34,-3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.5947244,19556,1729516444,591994103,imu,-0.02905280445409407,-0.008544942486498256,-0.18548628726048713,-0.9821801035194995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12666666666666668,0.26,2.097777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.72,-0.42,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6047254,19557,1729516444,601751552,imu,-0.02905280445409407,-0.008544942486498256,-0.18548628726048713,-0.9821801035194995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14333333333333334,0.12444444444444444,2.068888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.35,4.06,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6117022,19558,1729516444,609243768,imu,-0.029236232697218117,-0.007690533026825642,-0.1951930525380032,-0.9802988170146558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.12111111111111111,2.081111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.35,4.06,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6195807,19559,1729516444,617397269,imu,-0.03008955171071675,-0.007018860946718918,-0.20513384036454158,-0.9782461152522679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14222222222222222,-0.10333333333333333,2.141111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.42,1.98,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6322823,19560,1729516444,630022803,imu,-0.030456317527298063,-0.007141060422232211,-0.2152083679383827,-0.9760669937806625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811111111111111,0.06444444444444444,2.171111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.36,1.29,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6431818,19561,1729516444,639845693,imu,-0.03076190938277102,-0.0067749443283483795,-0.22485490905977865,-0.9738829883164571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,-0.01888888888888889,2.078888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.13,1.02,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6512997,19562,1729516444,650111594,imu,-0.030701515204237445,-0.005371239240502774,-0.23438134867648466,-0.9716449712450415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07444444444444444,-0.22,2.0677777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.69,-0.7,-1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6634703,19563,1729516444,658489416,imu,-0.03045603020165197,-0.004455491392225639,-0.24401444638517952,-0.9692829972593887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08888888888888889,-0.11222222222222222,2.097777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.31,0.68,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6689072,19564,1729516444,666566277,imu,-0.030395629820811985,-0.004638690494742391,-0.25390726918589934,-0.9667397203450624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333335,0.11666666666666667,2.1444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.19,-0.47,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.682922,19565,1729516444,679794824,imu,-0.030272623844274083,-0.00427234610705481,-0.2636037548052818,-0.9641464493306405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-0.011111111111111112,2.1166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.21,0.62,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.6914403,19566,1729516444,689842835,imu,-0.030090079427848117,-0.004455529002500837,-0.2731910659615582,-0.9614787448821326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027777777777777776,0.11,2.0877777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.26,0.85,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.7042842,19567,1729516444,700005471,imu,-0.029540175437807667,-0.005065773887062058,-0.2825847361096064,-0.9587739999019022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,0.22111111111111112,2.0533333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.24,0.28,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516444.7106314,19568,1729516444,708220732,imu,-0.028931409571835348,-0.003906350659488317,-0.2914503812352611,-0.95614036063882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17888888888888888,-0.1411111111111111,1.9522222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.96,0.39,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
