s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
16.193740,1.547346,2.831714,1.306039,-1.020899,2.655879,-0.036555,0.503181,1.207237
16.293702,1.452348,2.862757,1.203827,-1.024266,2.654503,-0.027219,0.498069,1.238229
16.393663,1.361143,2.903290,1.101315,-1.026360,2.653478,-0.027219,0.502717,1.259830
16.493625,1.274499,2.952976,0.999006,-1.022008,2.652452,0.009583,0.503289,1.265228
16.593586,1.193408,3.011211,0.897052,-1.018028,2.652814,0.036037,0.508672,1.175071
16.693547,1.118662,3.077355,0.795845,-1.009024,2.654171,0.092964,0.512936,1.091996
16.793509,1.050827,3.150824,0.695505,-0.992954,2.657670,0.189002,0.519256,1.018473
16.893470,0.990682,3.230568,0.597096,-0.980321,2.664769,0.241527,0.534665,0.957671
16.993431,0.938525,3.316010,0.499561,-0.939021,2.673814,0.491954,0.558453,0.905161
17.093393,0.894638,3.405808,0.411539,-0.824494,2.692143,1.234693,0.589752,0.861146
17.193354,0.858285,3.498979,0.334160,-0.720638,2.737604,1.800457,0.626434,0.824769
17.293315,0.828740,3.594481,0.267802,-0.606559,2.802576,2.409240,0.656201,0.795238
17.393277,0.805050,3.691546,0.212832,-0.494785,2.887229,3.010326,0.680600,0.745328
17.493238,0.786175,3.789735,0.168816,-0.385524,2.989636,3.642434,0.713722,0.708227
17.593200,0.771108,3.888514,0.135752,-0.275698,3.109040,4.396711,0.755272,0.687666
17.693161,0.758756,3.987732,0.113827,-0.162603,3.247327,5.319123,0.793393,0.677971
17.793122,0.748027,4.087067,0.103271,-0.048897,3.407132,-0.348300,0.830687,0.676143
17.893084,0.737777,4.186508,0.104043,0.064417,3.396898,-5.252520,0.866194,0.689445
17.993045,0.726891,4.285845,0.116147,0.177725,3.238644,-4.341390,0.893463,0.693956
18.093006,0.714240,4.384989,0.139556,0.290629,3.101753,-3.581783,0.932328,0.681284
18.192968,0.698715,4.483730,0.174202,0.401786,2.984090,-2.948473,0.982355,0.665723
