epoch;loss;lr;val_loss
0;0.4358595013618469;0.01;0.4249831438064575
1;0.41870078444480896;0.01;0.4206036329269409
2;0.41192421317100525;0.01;0.41868293285369873
3;0.40761318802833557;0.01;0.4117460548877716
4;0.4021807312965393;0.01;0.4140832722187042
5;0.39296773076057434;0.0009999999;0.4058011472225189
6;0.3903748393058777;0.0009999999;0.4054920971393585
7;0.3886566460132599;0.0009999999;0.4051918089389801
8;0.3874586522579193;0.0009999999;0.4042949080467224
9;0.3857147991657257;0.0009999999;0.40429726243019104
10;0.3839181363582611;1e-04;0.4037432372570038
11;0.3834739923477173;1e-04;0.403517484664917
12;0.38325393199920654;1e-04;0.4035634398460388
13;0.38314443826675415;1e-04;0.40382587909698486
14;0.3829740881919861;1e-04;0.4038720428943634
