s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
8.583566,6.754329,0.324996,0.461243,0.067425,8.346159,4.520146
8.683374,6.709603,0.414222,0.468121,0.070405,8.400040,4.488769
8.783183,6.664251,0.503132,0.475297,0.073392,8.453207,4.457786
8.882992,6.618249,0.591708,0.482772,0.076386,8.505678,4.427188
8.982801,6.571573,0.679930,0.490546,0.079390,8.557471,-0.994609
9.082610,6.524200,0.767780,0.498620,0.082405,8.545863,-6.143360
9.182419,6.476106,0.855237,0.506995,0.085428,8.473809,-6.027347
9.282228,6.427267,0.942280,0.515673,0.088462,8.402516,-5.919480
9.382037,6.377663,1.028889,0.524653,0.091455,8.331905,-5.818999
9.481846,6.327269,1.115041,0.533929,0.094418,8.261905,-5.711771
9.581655,6.276066,1.200715,0.543505,0.097554,8.192612,-5.599369
9.681463,6.224032,1.285886,0.553406,0.100843,8.124110,-5.470866
9.781272,6.171142,1.370529,0.563644,0.104455,8.056617,-5.329425
9.881081,6.117373,1.454616,0.574263,0.108346,7.990321,-5.192383
9.980890,6.062698,1.538116,0.585272,0.112252,7.925197,-5.059312
10.080699,6.007090,1.620999,0.596671,0.116177,7.861222,-4.932794
10.180508,5.950526,1.703231,0.608462,0.120076,7.798342,-4.811859
10.280317,5.892980,1.784780,0.620641,0.123961,7.736511,-4.692842
10.380126,5.834429,1.865610,0.633208,0.127891,7.675730,-4.575436
10.479935,5.774851,1.945686,0.646171,0.131868,7.616002,-4.461114
10.579744,5.714225,2.024972,0.659532,0.135865,7.557313,-4.349281
10.679553,5.652529,2.103427,0.673294,0.139891,7.499652,-4.252654
10.779361,5.589744,2.181015,0.687452,0.143720,7.442841,-4.168748
10.879170,5.525852,2.257693,0.701980,0.147391,7.386726,-4.098163
10.978979,5.460839,2.333423,0.716870,0.150889,7.331143,-4.038713
11.078788,5.394694,2.408165,0.732097,0.154251,7.275950,-3.978012
11.178597,5.327404,2.481881,0.747664,0.157705,7.221175,-3.916047
11.278406,5.258964,2.554528,0.763581,0.161252,7.166845,-3.857309
11.378215,5.189363,2.626065,0.779853,0.164809,7.112923,-3.801101
11.478024,5.118595,2.696445,0.796481,0.168387,7.059384,-3.745305
11.577833,5.046653,2.765628,0.813469,0.172029,7.006231,-3.689333
11.677642,4.973536,2.833565,0.830824,0.175748,6.953475,-3.642936
11.777450,4.899236,2.900209,0.848549,0.179347,6.900987,-3.604233
11.877259,4.823758,2.965512,0.866624,0.182864,6.848661,-3.571013
11.977068,4.747098,3.029427,0.885051,0.186346,6.796419,-3.542046
12.076877,4.669265,3.091904,0.903823,0.189819,6.744202,-3.508356
12.176686,4.590260,3.152897,0.922948,0.193479,6.692080,-3.470530
12.276495,4.510095,3.212351,0.942450,0.197317,6.640117,-3.433912
12.376304,4.428771,3.270216,0.962338,0.201215,6.588299,-3.397909
12.476113,4.346306,3.326435,0.982619,0.205191,6.536620,-3.356733
12.575922,4.262703,3.380955,1.003305,0.209377,6.485163,-3.311127
12.675731,4.177982,3.433713,1.024420,0.213760,6.434002,-3.265110
12.775539,4.092152,3.484655,1.045978,0.218247,6.383150,-3.218100
12.875348,4.005236,3.533712,1.067990,0.222854,6.332631,-3.152629
12.975157,3.917246,3.580826,1.090480,0.228004,6.282745,-3.071494
13.074966,3.828211,3.625924,1.113516,0.233628,6.233760,-3.018154
13.174775,3.738151,3.668933,1.137098,0.238641,6.185248,-2.989892
13.274584,3.647092,3.709784,1.161139,0.243112,6.136811,-2.885928
13.374393,3.555052,3.748420,1.185689,0.249632,6.089694,-2.708493
13.474202,3.462090,3.784746,1.211023,0.258123,6.045139,-2.706889
13.574011,3.368221,3.818669,1.237053,0.261106,6.000280,-2.728776
13.673820,3.273515,3.850130,1.263058,0.259995,5.954717,-2.831096
13.773628,3.178031,3.879117,1.289185,0.266634,5.907073,-2.575110
13.873437,3.081791,3.905557,1.316366,0.278009,5.863401,-2.352458
13.973246,2.984833,3.929322,1.344651,0.288371,5.823219,-2.106428
14.073055,2.887250,3.950282,1.373968,0.299290,5.787003,-2.004085
14.172864,2.789085,3.968321,1.404263,0.305954,5.752334,-2.003167
14.272673,2.690435,3.983353,1.434965,0.309212,5.717472,-2.012459
14.372482,2.591360,3.995336,1.465899,0.310182,5.682232,-2.103336
14.472291,2.491948,4.004248,1.496899,0.311126,5.645166,-2.204644
14.572100,2.392306,4.010067,1.528066,0.313669,5.606051,-2.260271
14.671909,2.292544,4.012765,1.559516,0.316561,5.565665,-2.310135
14.771718,2.192745,4.012309,1.591254,0.319508,5.524082,-2.364913
14.871526,2.093005,4.008671,1.623311,0.322931,5.481186,-2.411525
14.971335,1.993432,4.001820,1.655734,0.326804,5.437096,-2.450805
15.071144,1.894142,3.991726,1.688558,0.330995,5.391919,-2.486968
15.170953,1.795235,3.978357,1.721814,0.335443,5.345685,-2.522532
15.270762,1.696835,3.961685,1.755532,0.340290,5.298378,-2.552921
15.370571,1.599053,3.941680,1.789741,0.345145,5.250066,-2.590592
15.470380,1.502024,3.918321,1.824443,0.350317,5.200584,-2.626828
15.570189,1.405864,3.891582,1.859674,0.355635,5.149923,-2.667563
15.669998,1.310722,3.861449,1.895450,0.361359,5.097962,-2.706359
