s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
8.680015,6.671216,0.139147,2.019245,0.029096,8.244284,4.579410
8.779786,6.627822,0.228988,2.022350,0.033141,8.299518,4.547289
8.879556,6.584132,0.318682,2.025859,0.037193,8.354003,4.515580
8.979326,6.540108,0.408216,2.029772,0.041246,8.407759,4.484273
9.079097,6.495717,0.497565,2.034089,0.045301,8.460804,4.453358
9.178867,6.450922,0.586716,2.038811,0.049356,8.513156,4.422825
9.278637,6.405689,0.675642,2.043938,0.053410,8.564833,4.392666
9.378407,6.359983,0.764328,2.049469,0.057462,8.615850,0.023646
9.478178,6.313769,0.852749,2.055403,0.061502,8.616124,-7.515016
9.577948,6.267013,0.940886,2.061740,0.065525,8.528660,-7.321399
9.677718,6.219683,1.028714,2.068476,0.069505,8.442578,-7.130857
9.777489,6.171744,1.116213,2.075611,0.073570,8.357884,-6.932932
9.877259,6.123165,1.203357,2.083165,0.077869,8.274710,-6.733413
9.977029,6.073909,1.290122,2.091151,0.082323,8.193121,-6.513741
10.076799,6.023943,1.376477,2.099608,0.087209,8.113414,-6.303371
10.176570,5.973227,1.462396,2.108553,0.092090,8.035528,-6.102673
10.276340,5.921724,1.547844,2.117983,0.096954,7.959395,-5.910435
10.376110,5.869396,1.632791,2.127899,0.101812,7.884960,-5.727711
10.475881,5.816209,1.717201,2.138298,0.106640,7.812150,-5.550636
10.575651,5.762126,1.801041,2.149179,0.111495,7.740938,-5.376936
10.675421,5.707114,1.884275,2.160548,0.116409,7.671323,-5.209981
10.775192,5.651139,1.966863,2.172407,0.121321,7.603262,-5.051971
10.874962,5.594169,2.048768,2.184754,0.126187,7.536678,-4.904305
10.974732,5.536172,2.129949,2.197587,0.130977,7.471473,-4.780101
11.074502,5.477119,2.210366,2.210877,0.135450,7.407367,-4.663239
11.174273,5.416986,2.289977,2.224615,0.139886,7.344289,-4.562407
11.274043,5.355746,2.368743,2.238783,0.144123,7.282046,-4.462906
11.373813,5.293382,2.446617,2.253375,0.148427,7.220642,-4.360813
11.473584,5.229868,2.523562,2.268405,0.152872,7.160133,-4.262524
11.573354,5.165193,2.599526,2.283880,0.157336,7.100490,-4.171507
11.673124,5.099328,2.674470,2.299798,0.161747,7.041632,-4.082136
11.772894,5.032268,2.748335,2.316158,0.166217,6.983554,-3.993616
11.872665,4.963986,2.821085,2.332968,0.170759,6.926264,-3.908805
11.972435,4.894482,2.892654,2.350233,0.175314,6.869729,-3.834895
12.072205,4.823728,2.963004,2.367945,0.179732,6.813806,-3.763446
12.171976,4.751734,3.032065,2.386099,0.184188,6.758476,-3.699735
12.271746,4.678472,3.099802,2.404694,0.188568,6.703637,-3.635285
12.371516,4.603962,3.166137,2.423729,0.193056,6.649313,-3.566436
12.471286,4.528174,3.231036,2.443224,0.197733,6.595583,-3.497630
12.571057,4.451135,3.294416,2.463187,0.202502,6.542461,-3.427962
12.670827,4.372816,3.356238,2.483636,0.207382,6.489975,-3.357017
12.770597,4.293251,3.416414,2.504572,0.212382,6.438161,-3.283207
12.870368,4.212412,3.474903,2.526020,0.217540,6.387079,-3.208492
12.970138,4.130340,3.531612,2.547984,0.222808,6.336762,-3.127933
13.069908,4.047008,3.586494,2.570489,0.228302,6.287321,-3.044592
13.169679,3.962470,3.639451,2.593545,0.233947,6.238821,-2.966469
13.269449,3.876699,3.690433,2.617167,0.239538,6.191200,-2.883052
13.369219,3.789756,3.739337,2.641345,0.245338,6.144564,-2.775145
13.468989,3.701627,3.786107,2.666147,0.251833,6.099337,-2.679742
13.568760,3.612351,3.830648,2.691594,0.258051,6.055345,-2.604947
13.668530,3.521937,3.872886,2.717624,0.263775,6.012271,-2.528800
13.768300,3.430485,3.912710,2.744253,0.269591,5.970160,-2.525894
13.868071,3.337969,3.950075,2.771275,0.271926,5.927798,-2.567956
13.967841,3.244510,3.984905,2.798512,0.276261,5.884418,-2.199202
14.067611,3.150108,4.017141,2.826782,0.290543,5.847012,-1.853160
14.167381,3.054778,4.046638,2.856481,0.303910,5.815305,-1.584281
14.267152,2.958602,4.073232,2.887337,0.314768,5.788060,-1.311282
14.366922,2.861667,4.096785,2.919322,0.325428,5.765413,-1.223253
14.466692,2.764011,4.117187,2.952050,0.330475,5.744205,-1.214283
14.566463,2.665751,4.134356,2.985209,0.333165,5.723076,-1.205688
14.666233,2.566960,4.148257,3.018374,0.331842,5.702018,-1.329694
14.766003,2.467751,4.158880,3.051463,0.331531,5.678705,-1.426861
14.865773,2.368257,4.166215,3.084536,0.331455,5.653580,-1.522392
14.965544,2.268577,4.170257,3.117601,0.331485,5.626650,-1.621911
15.065314,2.168817,4.171000,-3.132483,0.332159,5.597817,-1.707314
15.165084,2.069079,4.168436,-3.099289,0.333268,5.567304,-1.784875
15.264855,1.969489,4.162558,-3.065974,0.334619,5.535225,-1.861096
15.364625,1.870146,4.153359,-3.032507,0.336314,5.501578,-1.933042
15.464395,1.771172,4.140833,-2.998852,0.338432,5.466410,-1.998183
15.564166,1.672673,4.124971,-2.964964,0.340847,5.429817,-2.060239
15.663936,1.574773,4.105770,-2.930833,0.343432,5.391829,-2.123650
15.763706,1.477586,4.083225,-2.896424,0.346277,5.352388,-2.185670
15.863476,1.381239,4.057338,-2.861734,0.349189,5.311490,-2.253122
15.963247,1.285850,4.028109,-2.826732,0.352521,5.268998,-2.316125
16.063017,1.191549,3.995544,-2.791377,0.356276,5.224957,-2.375034
16.162787,1.098464,3.959648,-2.755625,0.360484,5.179408,-2.429496
16.262558,1.006731,3.920428,-2.719429,0.365182,5.132395,-2.478883
16.362328,0.916489,3.877892,-2.682740,0.370346,5.083979,-2.524384
16.462098,0.827878,3.832051,-2.645512,0.376006,5.034196,-2.565815
16.561868,0.741051,3.782919,-2.607694,0.382184,4.983086,-2.603297
16.661639,0.656159,3.730511,-2.569231,0.388940,4.930688,-2.635844
16.761409,0.573366,3.674851,-2.530065,0.396259,4.877061,-2.664653
16.861179,0.492837,3.615959,-2.490138,0.404220,4.822242,-2.688495
16.960950,0.414750,3.553871,-2.449386,0.412828,4.766293,-2.708234
17.060720,0.339284,3.488617,-2.407735,0.422212,4.709262,-2.721494
