-47.947,8.8558
-47.904,10.488
-47.861,12.163
-47.861,13.838
-47.861,15.47
-47.517,17.145
-45.928,18.52
-45.327,20.152
-45.327,21.827
-44.769,23.502
-43.394,25.091
-41.719,25.907
-40.044,26.208
-38.412,26.036
-36.737,25.692
-35.062,25.349
-33.43,25.005
-31.755,24.704
-30.08,24.361
-28.448,24.06
-26.772,23.716
-25.097,23.416
-23.465,23.115
-21.79,22.772
-20.115,22.471
-18.483,22.17
-16.808,21.827
-15.133,21.526
-13.501,21.182
-11.826,20.839
-10.151,20.495
-8.4758,20.195
-6.8437,19.851
-5.1686,19.507
-3.4936,19.164
-1.8615,18.863
-0.2723,17.961
0.54375,16.286
1.145,14.654
1.8322,12.979
3.1637,11.476
4.7958,11.046
6.4708,10.831
8.1459,10.617
9.778,10.402
11.453,10.187
13.128,9.9725
14.76,9.7577
16.435,9.543
18.11,9.3282
19.742,9.0705
21.332,8.0397
22.019,6.3647
22.577,4.7326
23.178,3.0575
23.78,1.3825
24.381,-0.24964
24.939,-1.9247
25.326,-3.5997
24.939,-5.2318
23.393,-6.5203
21.718,-6.3915
20.043,-5.919
18.411,-5.4036
16.736,-4.9312
15.061,-4.4587
13.429,-3.9863
11.754,-3.4709
10.079,-2.9984
8.4465,-2.526
6.7715,-2.0535
5.0964,-1.5381
3.4643,-1.0657
1.7893,-0.59324
0.11425,-0.077841
-1.5179,0.39461
-3.1929,0.86706
-4.868,1.3825
-6.5001,1.8549
-8.1751,2.3274
-9.8502,2.8428
-11.482,3.3152
-13.157,3.7877
-14.832,4.3031
-16.464,4.7755
-18.14,5.248
-19.815,5.7634
-21.447,6.2358
-23.122,6.7083
-24.797,7.1807
-26.472,7.2237
-28.104,6.1929
-29.779,5.0332
-31.454,4.6467
-33.086,5.0762
-34.589,6.5794
-35.105,8.2545
-34.89,9.8866
-33.73,11.562
-32.055,12.335
-30.423,12.335
-28.748,12.163
-27.073,11.905
-25.441,11.69
-23.766,11.476
-22.091,11.261
-20.459,11.046
-18.784,10.831
-17.109,10.617
-15.477,10.402
-13.802,10.23
-12.127,10.015
-10.494,10.187
-8.9482,11.562
-8.4758,13.237
-8.8194,14.869
-10.323,16.2
-11.998,16.587
-13.63,16.887
-15.305,17.188
-16.98,17.532
-18.655,17.832
-20.287,18.133
-21.962,18.434
-23.637,18.734
-25.269,19.078
-26.944,19.379
-28.619,19.679
-30.251,19.98
-31.926,20.323
-33.602,20.581
-35.234,20.366
-36.909,19.507
-38.584,18.391
-40.216,17.317
-41.375,15.685
-41.676,14.01
-41.934,12.378
-42.234,10.703
-42.149,9.0276
-41.204,7.3955
-40.731,5.7204
-41.118,4.0454
-42.535,2.5851
-44.21,2.1556
-45.885,2.4562
-47.431,3.7877
-47.947,5.4627
-47.947,7.1378
