epoch;loss;lr;mu;step
0;0.0018987320363521576;1e-04;0.8929059;134
0;1.0322933121642563e-05;1e-04;0.89289355;135
0;0.0006090222159400582;1e-04;0.89288044;136
0;0.0007903503137640655;1e-04;0.89286584;137
0;0.007400896865874529;1e-04;0.892834;138
0;9.358886745758355e-05;1e-04;0.89280516;139
0;0.00015319710655603558;1e-04;0.8927783;140
0;0.0007169122691266239;1e-04;0.8927532;141
0;1.4144742635835428e-05;1e-04;0.89273053;142
0;0.002060308586806059;1e-04;0.8927052;143
0;1.164343484560959e-05;1e-04;0.89268225;144
0;0.0006623705849051476;1e-04;0.89265925;145
0;0.002073300303891301;1e-04;0.89263403;146
0;2.6416266337037086e-05;1e-04;0.89261127;147
0;0.0006362049607560039;1e-04;0.8925895;148
0;0.0025588921271264553;1e-04;0.89256215;149
0;0.0003109644749201834;1e-04;0.8925371;150
0;1.0036085768660996e-05;1e-04;0.8925145;151
0;2.1051977455499582e-05;1e-04;0.89249414;152
0;0.005713514517992735;1e-04;0.8924592;153
0;0.00019227919983677566;1e-04;0.892427;154
0;0.0005218295846134424;1e-04;0.89239657;155
0;0.002235037973150611;1e-04;0.89236176;156
0;0.006349945906549692;1e-04;0.89231163;157
0;0.0015544189373031259;1e-04;0.89226174;158
0;0.0020616911351680756;1e-04;0.89221174;159
0;0.0023834267631173134;1e-04;0.8921602;160
0;0.0031745973974466324;1e-04;0.8921038;161
0;0.00648031011223793;1e-04;0.89203393;162
0;0.002171320142224431;1e-04;0.89196426;163
0;0.004113473929464817;1e-04;0.8918916;164
0;0.0004169913590885699;1e-04;0.89182556;165
0;0.003290145192295313;1e-04;0.891758;166
0;0.003995007369667292;1e-04;0.8916862;167
0;0.0049690380692481995;1e-04;0.8916086;168
0;1.5412202628795058e-05;1e-04;0.8915385;169
0;0.0001302755845244974;1e-04;0.89147466;170
0;0.0001463695807615295;1e-04;0.89141685;171
0;0.004091237206012011;1e-04;0.8913525;172
0;2.1583471607300453e-05;1e-04;0.8912943;173
0;0.0008653374388813972;1e-04;0.8912388;174
0;0.0002742536016739905;1e-04;0.8911882;175
0;0.0003326198784634471;1e-04;0.8911421;176
0;0.0008224111516028643;1e-04;0.8910988;177
0;0.0016419835155829787;1e-04;0.8910552;178
0;4.444549995241687e-05;1e-04;0.8910156;179
0;7.364206794591155e-06;1e-04;0.89097977;180
0;0.00029904645634815097;1e-04;0.8909462;181
0;7.925474346848205e-05;1e-04;0.8909156;182
0;0.0032452179584652185;1e-04;0.89087737;183
0;0.00011533071665326133;1e-04;0.89084256;184
0;0.0014935082290321589;1e-04;0.8908074;185
0;0.0005219827871769667;1e-04;0.89077365;186
0;0.0006617971230298281;1e-04;0.8907406;187
0;0.0027678990736603737;1e-04;0.8907039;188
0;0.003505576867610216;1e-04;0.89066166;189
0;0.002808260265737772;1e-04;0.89061385;190
0;0.0007708867779001594;1e-04;0.890569;191
0;0.0008479092502966523;1e-04;0.8905255;192
0;0.006448565516620874;1e-04;0.89046633;193
0;0.0003932714171241969;1e-04;0.890412;194
0;0.00030896617681719363;1e-04;0.8903625;195
0;0.0024665705859661102;1e-04;0.89031065;196
0;0.0034929770044982433;1e-04;0.8902537;197
0;0.001139183295890689;1e-04;0.8901986;198
0;0.003621898125857115;1e-04;0.89013773;199
0;0.016656778752803802;1e-04;0.89003587;200
0;0.0028968187980353832;1e-04;0.88993603;201
0;0.0017968086758628488;1e-04;0.88984233;202
0;0.0056999195367097855;1e-04;0.88974214;203
0;0.007905304431915283;1e-04;0.8896321;204
0;0.00022722654102835804;1e-04;0.889532;205
0;0.0017019557999446988;1e-04;0.8894368;206
0;0.004271378740668297;1e-04;0.8893397;207
0;0.006021692417562008;1e-04;0.889234;208
0;0.00031891034450381994;1e-04;0.88913786;209
0;0.002312661614269018;1e-04;0.8890437;210
0;0.006632366683334112;1e-04;0.88894016;211
0;0.0030432732310146093;1e-04;0.88883847;212
0;0.0006218464113771915;1e-04;0.88874453;213
0;0.0003419246932025999;1e-04;0.8886585;214
0;0.004121394827961922;1e-04;0.88856953;215
0;0.0011585846077650785;1e-04;0.8884855;216
0;0.005083573516458273;1e-04;0.888397;217
0;0.0004869863041676581;1e-04;0.8883161;218
0;0.006299903616309166;1e-04;0.8882242;219
0;0.0024934709072113037;1e-04;0.8881349;220
0;0.0006185189704410732;1e-04;0.88805217;221
0;0.0001684578019194305;1e-04;0.8879772;222
0;0.0032618714030832052;1e-04;0.8879001;223
0;0.009668674319982529;1e-04;0.88780254;224
0;0.002144814236089587;1e-04;0.88770884;225
0;0.0021119702141731977;1e-04;0.8876183;226
0;2.1641579223796725e-05;1e-04;0.88753664;227
0;0.0007180722896009684;1e-04;0.8874612;228
0;0.00013481412315741181;1e-04;0.88739294;229
0;0.00045193586265668273;1e-04;0.88733035;230
0;0.0032248361967504025;1e-04;0.88726383;231
0;0.0011219921289011836;1e-04;0.88720137;232
0;0.0028030017856508493;1e-04;0.8871364;233
0;0.00016545552352909;1e-04;0.8870775;234
0;0.0009517588187009096;1e-04;0.8870219;235
0;0.0002741344505921006;1e-04;0.8869707;236
0;0.0018942010356113315;1e-04;0.88691837;237
0;0.00141435069963336;1e-04;0.8868679;238
0;0.002718512900173664;1e-04;0.886815;239
0;6.2850194808561355e-06;1e-04;0.88676727;240
0;0.0038687463384121656;1e-04;0.88671213;241
0;0.00016981222142931074;1e-04;0.886662;242
0;0.000391588342608884;1e-04;0.88661623;243
0;0.0013970071449875832;1e-04;0.8865714;244
0;0.00048218248412013054;1e-04;0.8865292;245
0;0.000682337093167007;1e-04;0.88648957;246
0;0.0014955556252971292;1e-04;0.8864489;247
0;4.581273242365569e-05;1e-04;0.886412;248
