s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
17.594283,16.937868,3.769028,-1.087856,0.087004,5.880406,-3.935683,0.988242,0.450669
17.694250,17.026197,3.815846,-1.078852,0.093142,5.813114,-3.831752,0.995921,0.465117
17.794218,17.114082,3.863482,-1.069233,0.099301,5.746842,-3.662485,0.992881,0.475903
17.894185,17.201494,3.911990,-1.058997,0.105488,5.682775,-3.499651,0.997111,0.475253
17.994153,17.288385,3.961415,-1.048142,0.111689,5.620874,-3.340065,1.002048,0.486771
18.094120,17.374723,4.011810,-1.036662,0.117991,5.561154,-3.185901,0.988703,0.513713
18.194088,17.460456,4.063217,-1.024551,0.124313,5.503586,-3.092291,0.974238,0.519063
18.294055,17.545548,4.115688,-1.011808,0.130625,5.447128,-3.006839,0.967493,0.518487
18.394023,17.629943,4.169263,-0.998434,0.136958,5.391663,-2.922206,0.966016,0.522114
18.493990,17.713601,4.223991,-0.984419,0.143432,5.337207,-2.841559,0.960476,0.545694
18.593958,17.796462,4.279911,-0.969756,0.149937,5.283715,-2.749870,0.942111,0.575005
18.693925,17.878478,4.337068,-0.954427,0.156756,5.231429,-2.649460,0.932643,0.587293
18.793893,17.959585,4.395503,-0.938414,0.163617,5.180553,-2.550350,0.913605,0.604565
18.893860,18.039728,4.455257,-0.921710,0.170576,5.131104,-2.453688,0.872951,0.636581
18.993828,18.118839,4.516368,-0.904308,0.177582,5.083075,-2.360669,0.830565,0.660577
19.093795,18.196853,4.578874,-0.886206,0.184580,5.036434,-2.270804,0.775519,0.683305
19.193763,18.273701,4.642809,-0.867402,0.191636,4.991158,-2.188594,0.728390,0.713024
19.293730,18.349309,4.708204,-0.847890,0.198741,4.947129,-2.107268,0.685132,0.744560
19.393698,18.423604,4.775088,-0.827664,0.205920,4.904362,-2.024823,0.645581,0.780860
19.493665,18.496505,4.843487,-0.806714,0.213244,4.862914,-1.942258,0.610257,0.813276
19.593633,18.567933,4.913426,-0.785026,0.220662,4.822821,-1.860601,0.578371,0.850557
19.693600,18.637799,4.984921,-0.762596,0.228119,4.784099,-1.776255,0.540863,0.882645
19.793568,18.706018,5.057993,-0.739413,0.235693,4.746838,-1.667629,0.492144,0.911644
19.893535,18.772494,5.132650,-0.715452,0.243719,4.711587,-1.556118,0.448567,0.952437
19.993503,18.837134,5.208906,-0.690680,0.251890,4.678454,-1.439083,0.412541,1.003632
20.093470,18.899831,5.286764,-0.665081,0.260297,4.647602,-1.317091,0.354932,1.051398
20.193438,18.960482,5.366228,-0.638632,0.268886,4.619185,-1.179089,0.314575,1.090488
20.293405,19.018975,5.447294,-0.611293,0.278120,4.593597,-1.032558,0.298962,1.139358
20.393373,19.075190,5.529953,-0.583018,0.287605,4.571071,-0.901274,0.267373,1.159444
20.493341,19.129009,5.614197,-0.553838,0.296201,4.551318,-0.759317,0.222654,1.169330
20.593308,19.180307,5.699991,-0.523787,0.305084,4.534609,-0.755905,0.205220,1.160796
20.693276,19.228982,5.787308,-0.493327,0.304283,4.517914,-0.814251,0.198266,1.163865
20.793243,19.274976,5.876058,-0.462939,0.303740,4.499861,-0.861958,0.224666,1.125081
20.893211,19.318261,5.966156,-0.432904,0.297182,4.480671,-1.053822,0.234427,1.081740
20.993178,19.358857,6.057513,-0.403523,0.290574,4.457097,-1.277344,0.258922,1.033357
21.093146,19.396754,6.149979,-0.374361,0.293060,4.428355,-1.322015,0.296758,0.974404
21.193113,19.431949,6.243578,-0.344935,0.295430,4.398410,-1.377220,0.332044,0.925094
