s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
6.678091,1.161756,5.692937,0.342567,0.628772,2.993733,1.451021,0.669297,0.576634
6.777764,1.125406,5.785716,0.403759,0.599531,3.041659,1.528482,0.705255,0.616210
6.877437,1.083578,5.876152,0.462258,0.575024,3.091341,1.570040,0.746723,0.659670
6.977110,1.036623,5.964071,0.518426,0.552146,3.141555,1.605773,0.793432,0.709826
7.076783,0.984924,6.049239,0.572367,0.530714,3.192096,1.637240,0.844203,0.765363
7.176456,0.928759,6.131602,0.624262,0.510532,3.242815,1.666035,0.874746,0.825262
7.276129,0.868515,6.210951,0.674195,0.491944,3.293626,1.701838,0.919622,0.888574
7.375802,0.804407,6.287306,0.722366,0.474514,3.344731,1.735973,0.976663,0.947220
7.475475,0.736810,6.360492,0.768810,0.457892,3.396069,1.769510,1.043552,1.008346
7.575148,0.665889,6.430570,0.813679,0.442265,3.447612,1.799782,1.045364,1.071966
7.674821,0.592003,6.497405,0.856992,0.427275,3.499258,1.830696,0.995981,1.137567
7.774494,0.515282,6.561080,0.898883,0.413148,3.551021,1.843039,0.950029,1.201086
7.874167,0.436059,6.621501,0.939357,0.399328,3.602381,1.860561,0.889124,1.261735
7.973840,0.354441,6.678759,0.978513,0.386237,3.653498,1.877198,0.839151,1.319439
8.073513,0.270729,6.732801,1.016357,0.373417,3.704357,1.898604,0.802188,1.373423
8.173186,0.185017,6.783718,1.052973,0.361210,3.755095,1.921968,0.776304,1.423981
8.272859,0.097571,6.831493,1.088361,0.349103,3.805769,1.974244,0.728536,1.471570
8.372532,0.008475,6.876217,1.122582,0.337500,3.857128,2.024981,0.683999,1.516224
8.472205,-0.082038,6.917903,1.155634,0.325869,3.909105,2.082137,0.642641,1.557910
8.571878,-0.173890,6.956641,1.187557,0.314643,3.961839,2.138950,0.604335,1.596690
8.671551,-0.266882,6.992468,1.218349,0.303348,4.015291,2.196403,0.569017,1.632582
8.771224,-0.360942,7.025477,1.248039,0.292371,4.069448,2.238351,0.537141,1.665664
8.870897,-0.455900,7.055725,1.276626,0.281326,4.123907,2.288654,0.525525,1.682896
8.970570,-0.551689,7.083304,1.304129,0.270528,4.178857,2.341710,0.526702,1.673272
9.070243,-0.648169,7.108285,1.330547,0.259626,4.234342,2.403640,0.503161,1.666869
9.169916,-0.745280,7.130766,1.355891,0.248907,4.290549,2.443841,0.480965,1.663833
9.269589,-0.842903,7.150828,1.380163,0.238179,4.346951,2.482598,0.461173,1.655220
9.369262,-0.940990,7.168569,1.403375,0.227587,4.403507,2.527294,0.443676,1.648165
9.468935,-1.039439,7.184079,1.425515,0.216680,4.460346,2.586552,0.428386,1.644863
9.568608,-1.138215,7.197462,1.446573,0.205855,4.517776,2.669013,0.415193,1.645444
9.668281,-1.237230,7.208811,1.466614,0.196383,4.576282,2.768661,0.404005,1.650009
9.767954,-1.336464,7.218222,1.485723,0.187047,4.636193,2.872017,0.394725,1.658621
9.867627,-1.435840,7.225775,1.504043,0.180755,4.697532,2.915049,0.387626,1.666165
9.967300,-1.535354,7.231538,1.521759,0.174690,4.758982,2.954748,0.407380,1.671922
10.066973,-1.634935,7.235559,1.539121,0.174057,4.820470,2.850989,0.425380,1.675939
10.166646,-1.734590,7.237852,1.556458,0.173807,4.879063,2.743151,0.423099,1.678231
10.266319,-1.834249,7.238417,1.573799,0.174232,4.934784,2.623591,0.422542,1.678795
10.365992,-1.933925,7.237251,1.591192,0.174748,4.987494,2.506209,0.423710,1.677629
10.465665,-2.033543,7.234350,1.608648,0.175583,5.037331,2.391079,0.426615,1.674726
10.565338,-2.133117,7.229704,1.626196,0.176490,5.084423,2.279589,0.431262,1.670079
10.665011,-2.232572,7.223309,1.643830,0.177380,5.128916,2.171825,0.401544,1.663680
10.764684,-2.331921,7.215156,1.661558,0.178316,5.170950,2.066092,0.394944,1.655521
10.864357,-2.431087,7.205240,1.679378,0.179320,5.210623,1.961664,0.404871,1.645596
10.964030,-2.530082,7.193550,1.697306,0.180380,5.248013,1.858833,0.416575,1.633894
11.063703,-2.628829,7.180086,1.715338,0.181482,5.283199,1.746260,0.430061,1.620413
11.163376,-2.727337,7.164834,1.733486,0.182639,5.316042,1.635755,0.439026,1.605140
11.263049,-2.825531,7.147796,1.751747,0.183842,5.346624,1.528166,0.422584,1.588076
11.362722,-2.923417,7.128956,1.770136,0.185103,5.375036,1.423046,0.431070,1.569207
