timestamp,time,episode_lengths,episode_rewards,episode_mean_step_rewards,stream_batch_sizes,lap_times,reward_difficulty,difficulty,replay_buffer_size,batch_size,gradient_steps,learning_rate,actor_loss,critic_loss,ent_coef_loss,ent_coef,total_weight_updates,total_timesteps,UDT,post_process_duration,training_duration
2026-05-26 12:46:54,22.374914407730103,[119],[-52.6434977207888],[-0.44238233378814107],"[32, 32, 32, 23]",[],,,6877,1024,32,0.0003,-2.1742658615112305,0.8416067957878113,-3.303741455078125,0.31060710549354553,4000,6877,0.5816489748436818,0.0,0.09130716323852539
2026-05-26 12:46:54,22.4693922996521,[54],[-31.13925144549671],[-0.5766528045462355],"[32, 22]",[],,,6931,1024,32,0.0003,-2.208491563796997,1.2188639640808105,-3.325552463531494,0.30775997042655945,4032,6931,0.5817342374837686,0.0,0.09081411361694336
2026-05-26 12:46:55,22.763749599456787,[105],[-56.06061304431416],[-0.5339106004220393],"[32, 32, 32, 9]",[],,,7068,1024,32,0.0003,-2.182572841644287,1.162492275238037,-3.4165897369384766,0.29938286542892456,4128,7068,0.5840407470288624,0.0,0.0946969985961914
2026-05-26 12:46:55,22.857614517211914,[53],[-32.657688364439196],[-0.6161827993290414],"[32, 21]",[],,,7121,1024,32,0.0003,-2.122328281402588,1.8941380977630615,-3.4356536865234375,0.29664871096611023,4160,7121,0.5841876140991433,0.0,0.09000349044799805
2026-05-26 12:46:55,23.07405686378479,[99],[-57.84548373922899],[-0.5842978155477677],"[32, 32, 32, 3]",[],,,7188,1024,32,0.0003,-2.211300849914551,0.8798074722290039,-3.4995131492614746,0.29125291109085083,4224,7188,0.5876460767946577,0.0,0.11336731910705566
2026-05-26 12:46:55,23.281078100204468,[99],[-55.43805574838577],[-0.5599803610948059],"[32, 32, 32, 3]",[],,,7319,1024,32,0.0003,-1.895735502243042,1.4069935083389282,-3.464205741882324,0.28594812750816345,4288,7319,0.5858723869381063,0.0,0.0941765308380127
2026-05-26 12:46:55,23.37904381752014,[51],[-28.49674090401178],[-0.5587596255688584],"[32, 19]",[],,,7376,1024,32,0.0003,-1.6348109245300293,1.6964211463928223,-3.561877727508545,0.28333982825279236,4320,7370,0.5861601085481682,0.0,0.09215879440307617
2026-05-26 12:46:55,23.572989225387573,[112],[-45.49907885963685],[-0.406241775532472],"[32, 32, 32, 16]",[],,,7464,1024,32,0.0003,-1.737546682357788,1.0895209312438965,-3.6141061782836914,0.2781813144683838,4384,7450,0.5884563758389262,0.0,0.09415984153747559
2026-05-26 12:46:56,23.76684308052063,[84],[-38.20711542578656],[-0.4548466122117449],"[32, 32, 20]",[],,,7544,1024,32,0.0003,-1.5885801315307617,1.6641697883605957,-3.6953539848327637,0.2731247544288635,4448,7534,0.590390230953013,0.0,0.09036946296691895
2026-05-26 12:46:56,23.957801818847656,[88],[-39.69690772098076],[-0.4511012241020541],"[32, 32, 24]",[],,,7663,1024,32,0.0003,-1.4790291786193848,0.5884168148040771,-3.6345276832580566,0.268155574798584,4512,7654,0.5894956885288738,0.0,0.08909320831298828
2026-05-26 12:46:56,24.25282597541809,[156],[-46.846951675036834],[-0.300300972275877],"[32, 32, 32, 32, 28]",[],,,7787,1024,32,0.0003,-1.2403557300567627,1.5511474609375,-3.730213165283203,0.26088014245033264,4608,7778,0.5924402159938288,0.0,0.09439659118652344
2026-05-26 12:46:56,24.449965000152588,[75],[-37.86445172075063],[-0.5048593562766751],"[32, 32, 11]",[],,,7895,1024,32,0.0003,-1.260680913925171,1.2041740417480469,-3.6496448516845703,0.25615301728248596,4672,7885,0.5925174381737476,0.0,0.09619808197021484
2026-05-26 12:46:56,24.640862703323364,[99],[-54.63820119729942],[-0.5519010221949436],"[32, 32, 32, 3]",[],,,7998,1024,32,0.0003,-1.2125351428985596,1.3693649768829346,-3.701298236846924,0.2515198886394501,4736,7984,0.593186372745491,0.0,0.09070372581481934
2026-05-26 12:46:56,24.739576816558838,[91],[-36.58509482767603],[-0.402034009095341],"[32, 32, 27]",[],,,8043,1024,32,0.0003,-1.1716185808181763,1.2439711093902588,-3.9844956398010254,0.24924369156360626,4768,8043,0.5928136267561855,0.0,0.09525489807128906
2026-05-26 12:46:57,25.241230726242065,[160],[-54.84877285241778],[-0.3428048303276111],"[32, 32, 32, 32, 32]",[],,,8203,1024,32,0.0003,-0.8418916463851929,0.7504881620407104,-3.8685142993927,0.24033264815807343,4896,8203,0.5968548092161404,0.0,0.09766221046447754
2026-05-26 12:46:57,25.42533302307129,[83],[-35.09385910977766],[-0.4228175796358754],"[32, 32, 19]",[],,,8318,1024,32,0.0003,-1.163002610206604,1.3482909202575684,-3.9493257999420166,0.23601830005645752,4960,8318,0.5962971868237558,0.0,0.08698701858520508
2026-05-26 12:46:57,25.607778549194336,[91],[-42.37486787210888],[-0.4656578887044932],"[32, 32, 27]",[],,,8409,1024,32,0.0003,-0.9073415398597717,2.145632028579712,-3.857100009918213,0.2317936271429062,5024,8409,0.5974551076227851,0.0,0.08673572540283203
2026-05-26 12:46:58,25.976924180984497,[189],[-60.543669612742946],[-0.32033687625789925],"[32, 32, 32, 32, 32, 29]",[],,,8598,1024,32,0.0003,-0.9361620545387268,0.9752358198165894,-4.050491809844971,0.22357697784900665,5152,8598,0.5992091183996279,0.0,0.08650946617126465
2026-05-26 12:46:58,26.191064834594727,[129],[-44.76583249015761],[-0.34702195728804336],"[32, 32, 32, 32, 1]",[],,,8702,1024,32,0.0003,-0.5431769490242004,1.1492962837219238,-4.065223693847656,0.21958862245082855,5216,8695,0.599884991374353,0.0,0.09246087074279785
2026-05-26 12:46:58,26.383594036102295,[82],[-29.42748833026689],[-0.3588718089056937],"[32, 32, 18]",[],,,8777,1024,32,0.0003,-0.41725611686706543,1.8904368877410889,-4.019611835479736,0.215665802359581,5280,8777,0.6015722912156773,0.0,0.0924520492553711
2026-05-26 12:46:58,26.564828872680664,[99],[-48.16932231262062],[-0.4865588112385921],"[32, 32, 32, 3]",[],,,8876,1024,32,0.0003,-0.6028410196304321,0.9392667412757874,-4.036122798919678,0.21184103190898895,5344,8876,0.6020730058584948,0.0,0.0866096019744873
2026-05-26 12:46:59,26.74900722503662,[81],[-27.517877706984287],[-0.339726885271411],"[32, 32, 17]",[],,,8989,1024,32,0.0003,-0.7785035371780396,0.8704681396484375,-3.9982032775878906,0.208079531788826,5408,8989,0.6016242073645567,0.0,0.09062981605529785
2026-05-26 12:46:59,26.9420485496521,[95],[-44.855430657834304],[-0.47216242797720337],"[32, 32, 31]",[],,,9099,1024,32,0.0003,-0.2666676938533783,1.3366665840148926,-4.05329704284668,0.20440395176410675,5472,9084,0.6023778071334214,0.0,0.09114456176757812
2026-05-26 12:46:59,27.124377012252808,[121],[-56.94471627339425],[-0.4706174898627624],"[32, 32, 32, 25]",[],,,9185,1024,32,0.0003,-0.36991220712661743,1.066624641418457,-4.1094970703125,0.20079123973846436,5536,9173,0.6035103019731821,0.0,0.08798718452453613
2026-05-26 12:46:59,27.408355951309204,[131],[-56.4656402532292],[-0.43103542178037557],"[32, 32, 32, 32, 3]",[],,,9336,1024,32,0.0003,-0.2025979459285736,0.6638639569282532,-4.171274185180664,0.19551829993724823,5632,9336,0.6032562125107113,0.0,0.08759450912475586
2026-05-26 12:46:59,27.59164309501648,[99],[-41.69381200450554],[-0.4211496162071266],"[32, 32, 32, 3]",[],,,9403,1024,32,0.0003,-0.02316763624548912,1.7233269214630127,-4.034965991973877,0.19208180904388428,5696,9403,0.6057641178347336,0.0,0.08693957328796387
2026-05-26 12:46:59,27.69064688682556,[72],[-30.125161466712285],[-0.418405020371004],"[32, 32, 8]",[],,,9475,1024,32,0.0003,-0.1298225224018097,1.013359785079956,-4.233388900756836,0.19039620459079742,5728,9475,0.6045382585751979,0.0,0.09519672393798828
2026-05-26 12:47:00,27.88128113746643,[85],[-30.732584622409856],[-0.36155981908717477],"[32, 32, 21]",[],,,9560,1024,32,0.0003,-0.023063167929649353,1.099585771560669,-4.098639488220215,0.18706023693084717,5792,9560,0.605857740585774,0.0,0.09512686729431152
2026-05-26 12:47:00,28.090399503707886,[87],[-26.47548248516211],[-0.30431589063404724],"[32, 32, 23]",[],,,9679,1024,32,0.0003,0.2853959798812866,0.6596546173095703,-4.129932403564453,0.1837981641292572,5856,9679,0.6050211798739539,0.0,0.10673666000366211
2026-05-26 12:47:00,28.28798818588257,[106],[-40.70944458282423],[-0.3840513639889079],"[32, 32, 32, 10]",[],,,9785,1024,32,0.0003,-0.059900928288698196,1.2353028059005737,-4.093904495239258,0.18059702217578888,5920,9785,0.6050076647930506,0.0,0.09718942642211914
2026-05-26 12:47:00,28.388691425323486,[61],[-25.581317661001393],[-0.4193658632951047],"[32, 29]",[],,,9814,1024,32,0.0003,0.047264039516448975,1.1763097047805786,-4.280489921569824,0.17901967465877533,5952,9814,0.6064805380069289,0.0,0.09623551368713379
2026-05-26 12:47:00,28.589579343795776,[99],[-44.79296844056316],[-0.4524542266723551],"[32, 32, 32, 3]",[],,,9913,1024,32,0.0003,0.5084412097930908,1.3499727249145508,-3.9700775146484375,0.1759079396724701,6016,9913,0.606879854736205,0.0,0.09601235389709473
2026-05-26 12:47:01,28.807594060897827,[94],[-31.451259324810152],[-0.3345878651575548],"[32, 32, 30]",[],,,10012,1024,32,0.0003,0.10294539481401443,1.2897601127624512,-4.3566694259643555,0.1728578358888626,6080,10007,0.6075746977116019,0.0,0.1013491153717041
2026-05-26 12:47:01,29.00828456878662,[85],[-27.885134874051584],[-0.32806041028295985],"[32, 32, 21]",[],,,10140,1024,32,0.0003,0.44505804777145386,1.0232514142990112,-4.191710948944092,0.16986015439033508,6144,10124,0.6068747530620309,0.0,0.09613227844238281
2026-05-26 12:47:01,29.106911659240723,[93],[-24.10500307143407],[-0.25919358141326954],"[32, 32, 29]",[],,,10185,1024,32,0.0003,0.04609714448451996,0.7893743515014648,-4.284656524658203,0.16837967932224274,6176,10185,0.6063819342169857,0.0,0.09366536140441895
2026-05-26 12:47:01,29.30448269844055,[89],[-30.35546839753636],[-0.341072678624004],"[32, 32, 25]",[],,,10274,1024,32,0.0003,0.4158584773540497,1.0954786539077759,-4.3583879470825195,0.16545550525188446,6240,10274,0.6073583803776523,0.0,0.09585809707641602
2026-05-26 12:47:01,29.50057077407837,[99],[-43.154309637255935],[-0.4359021175480398],"[32, 32, 32, 3]",[],,,10373,1024,32,0.0003,0.7480478286743164,1.5457473993301392,-4.311220645904541,0.16258519887924194,6304,10373,0.607731610912947,0.0,0.0937037467956543
2026-05-26 12:47:02,29.897347688674927,[179],[-47.16353021402581],[-0.263483409016904],"[32, 32, 32, 32, 32, 19]",[],,,10584,1024,32,0.0003,0.8093482255935669,0.7742571830749512,-4.453084945678711,0.15696559846401215,6432,10584,0.6077097505668935,0.0,0.09503531455993652
2026-05-26 12:47:02,30.28508424758911,[194],[-36.7676765465705],[-0.18952410591015728],"[32, 32, 32, 32, 32, 32, 2]",[],,,10778,1024,32,0.0003,0.5776125192642212,1.267702341079712,-4.405938625335693,0.15155018866062164,6560,10778,0.6086472443867137,0.0,0.09479212760925293
2026-05-26 12:47:02,30.47984528541565,[99],[-42.99384541447935],[-0.43428126681292273],"[32, 32, 32, 3]",[],,,10877,1024,32,0.0003,0.7879853248596191,1.590563178062439,-4.436429977416992,0.14891043305397034,6624,10877,0.6089914498483038,0.0,0.09192490577697754
2026-05-26 12:47:02,30.679608583450317,[101],[-36.69088937750371],[-0.36327613245053175],"[32, 32, 32, 5]",[],,,10988,1024,32,0.0003,1.3077788352966309,0.7010101675987244,-4.500659942626953,0.14631520211696625,6688,10978,0.6092184368737475,0.0,0.09478068351745605
