# s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
8.690995,6.808249,2.576392,1.876225,0.182079,7.158714,2.470867
8.790892,6.777343,2.671391,1.894422,0.182223,7.193112,2.371601
8.890788,6.744717,2.765803,1.912634,0.182436,7.225973,2.272329
8.990685,6.710371,2.859615,1.930874,0.182718,7.257319,2.172872
9.090581,6.674324,2.952772,1.949142,0.183068,7.287167,-2.374187
9.190478,6.636573,3.045268,1.967452,0.183491,7.254547,-2.544170
9.290374,6.597140,3.137040,1.985804,0.183983,7.219429,-2.609863
9.390271,6.556019,3.228091,2.004213,0.184543,7.183225,-2.674883
9.490167,6.513237,3.318347,2.022676,0.185167,7.145929,-2.739569
9.590064,6.468780,3.407819,2.041211,0.185872,7.107528,-2.803223
9.689960,6.422684,3.496425,2.059814,0.186643,7.068018,-2.866640
9.789857,6.374928,3.584184,2.078503,0.187484,7.027386,-2.929768
9.889753,6.325555,3.671002,2.097273,0.188388,6.985614,-2.993050
9.989650,6.274538,3.756908,2.116143,0.189333,6.942680,-3.057798
10.089546,6.221925,3.841801,2.135102,0.190325,6.898542,-3.124073
10.189443,6.167687,3.925711,2.154175,0.191498,6.853154,-3.185313
10.289339,6.111876,4.008534,2.173362,0.192738,6.806564,-3.247626
10.389236,6.054457,4.090300,2.192694,0.194263,6.758732,-3.300437
10.489132,5.995487,4.170905,2.212175,0.195863,6.709773,-3.353985
10.589029,5.934926,4.250371,2.231830,0.197575,6.659651,-3.406614
10.688925,5.872833,4.328598,2.251650,0.199335,6.608354,-3.461868
10.788822,5.809173,4.405597,2.271668,0.201388,6.555813,-3.508661
10.888718,5.743994,4.481281,2.291886,0.203451,6.502128,-3.560369
10.988614,5.677275,4.555640,2.312334,0.205913,6.447196,-3.600001
11.088511,5.609053,4.628598,2.333029,0.208507,6.391172,-3.639897
11.188407,5.539322,4.700124,2.354010,0.211560,6.334024,-3.666376
11.288304,5.468094,4.770160,2.375294,0.214859,6.275933,-3.635616
11.388200,5.395388,4.838640,2.397023,0.220218,6.217795,-3.606647
11.488097,5.321170,4.905526,2.419286,0.225091,6.159577,-3.605291
11.587993,5.245482,4.970715,2.441941,0.228584,6.100826,-3.632492
11.687890,5.168315,5.034167,2.464954,0.231019,6.041054,-3.698800
11.787786,5.089716,5.095817,2.487931,0.229003,5.979576,-3.940797
11.887683,5.009740,5.155644,2.510724,0.228391,5.913374,-4.143787
11.987579,4.928421,5.213627,2.533654,0.230702,5.842952,-4.254585
12.087476,4.845775,5.269730,2.556852,0.235738,5.769753,-4.126665
12.187372,4.761839,5.323861,2.580928,0.246379,5.697857,-4.010685
12.287269,4.676570,5.375927,2.606059,0.256179,5.627101,-3.941160
12.387165,4.590018,5.425782,2.632080,0.264865,5.556694,-3.897945
12.487062,4.502161,5.473339,2.658967,0.273054,5.486171,-3.884673
12.586958,4.413051,5.518476,2.686620,0.280632,5.414974,-3.871479
12.686855,4.322705,5.561101,2.715046,0.288593,5.343075,-3.856293
12.786751,4.231169,5.601102,2.744295,0.297037,5.270482,-3.856214
12.886648,4.138488,5.638370,2.774390,0.305354,5.196878,-3.856617
12.986544,4.044709,5.672794,2.805307,0.313653,5.122208,-3.870445
13.086441,3.949904,5.704262,2.837062,0.322077,5.046160,-3.894922
13.186337,3.854128,5.732666,2.869669,0.330770,4.968455,-3.926714
13.286234,3.757473,5.757887,2.903149,0.339412,4.888867,-3.975567
13.386130,3.660011,5.779819,2.937494,0.348217,4.806946,-4.037481
13.486027,3.561853,5.798347,2.972730,0.357217,4.722295,-4.113553
13.585923,3.463089,5.813361,3.008883,0.366644,4.634459,-4.201229
13.685820,3.363848,5.824747,3.046018,0.377085,4.542998,-4.289562
13.785716,3.264244,5.832387,3.084253,0.388474,4.447675,-4.341122
13.885613,3.164424,5.836150,3.123911,0.408787,4.349078,-4.207433
13.985509,3.064532,5.835833,-3.117132,0.435017,4.251337,-4.012880
14.085406,2.964750,5.831174,-3.072202,0.466294,4.155974,-3.781905
14.185302,2.865294,5.821872,-3.023874,0.501434,4.064053,-3.564395
14.285199,2.766428,5.807600,-2.971985,0.537617,3.975473,-3.344137
14.385095,2.668478,5.788041,-2.916390,0.575729,3.890533,-3.124752
14.484992,2.571809,5.762882,-2.856908,0.615448,3.809455,-2.884833
14.584888,2.476882,5.731832,-2.793326,0.657959,3.733038,-2.621078
14.684785,2.384190,5.694609,-2.725370,0.703164,3.662226,-2.301837
14.784681,2.294357,5.650976,-2.652688,0.752642,3.598890,-1.927531
14.884578,2.208049,5.600712,-2.574905,0.805373,3.544983,-1.441976
14.984474,2.126077,5.543681,-2.491581,0.863723,3.504113,-0.926721
15.084371,2.049313,5.479792,-2.402461,0.919493,3.477593,-0.223881
15.184267,1.978752,5.409139,-2.307595,0.981224,3.471156,-0.056170
15.284164,1.915424,5.331958,-2.208119,0.996068,3.469539,-0.046500
15.384060,1.860065,5.248845,-2.108613,0.997638,3.468200,-0.046500
15.483957,1.813259,5.160661,-2.008976,0.995131,3.466861,-0.007069
15.583853,1.775430,5.068236,-1.909590,0.995866,3.466657,-0.014484
15.683750,1.746968,4.972528,-1.810225,0.991498,3.466240,-0.062721
15.783646,1.728115,4.874452,-1.711164,0.993450,3.464431,-0.110436
15.883543,1.719067,4.774966,-1.611886,0.991108,3.461246,-0.147984
15.983439,1.719909,4.675125,-1.512771,0.995612,3.456972,-0.144515
16.083336,1.730672,4.575749,-1.413059,0.996836,3.452793,-0.046052
16.183232,1.751243,4.478095,-1.313139,1.007338,3.451461,-0.046052
16.283129,1.781521,4.382826,-1.213900,0.962434,3.450128,0.497763
16.383025,1.820730,4.291092,-1.120804,0.905045,3.464510,1.090504
16.482922,1.868132,4.203070,-1.034406,0.814312,3.495812,2.001295
16.582818,1.922406,4.119380,-0.958182,0.714279,3.552541,2.936613
16.682715,1.982585,4.039659,-0.891959,0.609329,3.634180,3.901377
16.782611,2.047458,3.963786,-0.836681,0.497521,3.739884,4.987239
16.882508,2.116018,3.891285,-0.791333,0.414192,3.870807,5.736171
16.982404,2.187656,3.821545,-0.753939,0.333940,4.016117,6.551470
17.082301,2.261405,3.754390,-0.724688,0.252618,4.175899,6.880523
17.182197,2.337061,3.688914,-0.703444,0.172308,4.337374,6.791630
17.282094,2.413521,3.624903,-0.692702,0.043544,4.491072,6.706831
17.381990,2.490525,3.561006,-0.694693,-0.081633,4.637856,-5.640167
17.481887,2.566740,3.496793,-0.706950,-0.163879,4.514736,-7.472323
17.581783,2.642239,3.431042,-0.727355,-0.243553,4.346254,-6.235999
17.681680,2.715744,3.363799,-0.755971,-0.330549,4.200478,-5.172310
17.781576,2.787380,3.293783,-0.793366,-0.414909,4.075614,-4.502006
17.881473,2.855720,3.221253,-0.838010,-0.481106,3.963730,-3.878619
17.981369,2.920809,3.145154,-0.889532,-0.547603,3.864743,-3.396086
18.081266,2.981476,3.065841,-0.947113,-0.607322,3.775940,-2.760303
18.181162,3.037246,2.982943,-1.011241,-0.677990,3.702193,-2.183637
18.281059,3.087413,2.896240,-1.082369,-0.743609,3.642795,-1.360548
18.380955,3.130755,2.806543,-1.160277,-0.822403,3.605292,-0.923164
18.480852,3.166883,2.712965,-1.245141,-0.868319,3.579621,-0.242863
18.580748,3.194518,2.617435,-1.334217,-0.924899,3.572837,-0.174578
18.680645,3.213457,2.518922,-1.427586,-0.932786,3.567953,-0.049175
18.780541,3.223051,2.420019,-1.520766,-0.943362,3.566576,-0.049175
18.880438,3.223444,2.319844,-1.611662,-0.866150,3.565198,0.941540
18.980334,3.215233,2.220628,-1.693618,-0.781014,3.591483,1.876038
19.080231,3.199154,2.121726,-1.769567,-0.736144,3.643291,2.177433
19.180127,3.175977,2.024851,-1.841048,-0.692976,3.702513,2.447274
19.280024,3.146109,1.929412,-1.905475,-0.592438,3.767964,3.533944
19.379920,3.110786,1.836252,-1.959490,-0.517479,3.860519,4.230085
19.479817,3.070565,1.744906,-2.011892,-0.531192,3.968470,3.573508
19.579713,3.025534,1.655750,-2.064884,-0.516902,4.057427,3.426752
19.679610,2.975951,1.568999,-2.114571,-0.479109,4.140936,3.718263
