epoch;loss;lr;mu;step
0;0.000810942379757762;0.1;0.8000591;2
0;0.000213219114812091;0.1;0.7123348;3
0;5.1498122957127634e-06;0.1;0.6434858;4
0;6.248937552300049e-06;0.1;0.58432007;5
0;1.6737014902901137e-06;0.1;0.53640556;6
0;7.94981860963162e-06;0.1;0.49741325;7
0;2.901654806919396e-05;0.1;0.4688898;8
0;0.0004098306817468256;0.1;0.48975754;9
0;0.000796691223513335;0.1;0.54132646;10
0;0.00047285750042647123;0.1;0.60805655;11
0;2.49847545319426e-07;0.1;0.66773635;12
0;0.0004175847570877522;0.1;0.6947447;13
0;0.0010660921689122915;0.1;0.68375957;14
0;0.00073730677831918;0.1;0.653258;15
0;0.0004931020084768534;0.1;0.6076593;16
0;2.864639100152999e-06;0.1;0.56547886;17
0;3.555246803443879e-05;0.1;0.5296816;18
0;7.964103861013427e-05;0.1;0.50003433;19
0;0.0001765472552506253;0.1;0.47762665;20
0;0.0011947954772040248;0.1;0.48097146;21
0;0.0006237258785404265;0.1;0.49579418;22
0;0.00018914518295787275;0.1;0.5132415;23
0;0.00011647808423731476;0.1;0.53218967;24
0;0.00048028171295300126;0.1;0.563851;25
0;2.0206560293445364e-05;0.1;0.5938896;26
0;1.9171066014678217e-06;0.1;0.6219278;27
0;7.603963604196906e-05;0.1;0.6398301;28
0;6.554309948114678e-05;0.1;0.65262675;29
0;9.72303532762453e-05;0.1;0.6602435;30
0;0.0006281588575802743;0.1;0.6455442;31
0;4.953294774168171e-05;0.1;0.6299496;32
0;7.150070814532228e-06;0.1;0.61523944;33
0;3.124075010418892e-05;0.1;0.59752357;34
0;3.747433083844953e-07;0.1;0.58171415;35
0;6.978665169299347e-06;0.1;0.5681528;36
0;1.274263377126772e-05;0.1;0.55670834;37
0;3.5485957141645486e-06;0.1;0.54646766;38
0;7.75079843151616e-06;0.1;0.53749156;39
0;5.493010576174129e-06;0.1;0.529541;40
0;2.659725623743725e-06;0.1;0.5224038;41
0;1.1424414879002143e-05;0.1;0.51629126;42
0;4.317426646593958e-05;0.1;0.5120317;43
0;1.8568065570434555e-05;0.1;0.50864;44
0;4.2416879296069965e-05;0.1;0.5067951;45
0;0.000636272830888629;0.1;0.5218113;46
0;9.196303290082142e-05;0.1;0.5384275;47
0;7.177022780524567e-05;0.1;0.5563531;48
0;2.380330079176929e-05;0.1;0.57403135;49
0;5.397188215283677e-05;0.1;0.5952046;50
0;2.3912130586722924e-07;0.1;0.6145717;51
0;1.3096030215820065e-06;0.1;0.6319489;52
0;5.7295470469398424e-05;0.1;0.6432509;53
0;5.183227767702192e-05;0.1;0.65057;54
0;1.5901337974355556e-05;0.1;0.6564757;55
0;0.00011180585715919733;0.1;0.6570086;56
0;0.00013979834329802543;0.1;0.65127707;57
0;0.000315024983137846;0.1;0.6309076;58
0;4.04449128836859e-05;0.1;0.6091379;59
0;9.914540441968711e-07;0.1;0.58909434;60
0;9.727943250936733e-08;0.1;0.57092553;61
0;3.461413143668324e-05;0.1;0.5576338;62
0;9.105442586587742e-05;0.1;0.5514887;63
0;0.00027901504654437304;0.1;0.56166345;64
0;2.2857680050947238e-06;0.1;0.57106733;65
0;5.5634198361076415e-05;0.1;0.58485407;66
0;3.899473085766658e-06;0.1;0.5980552;67
0;1.3397038856055588e-07;0.1;0.61021423;68
0;1.0495840996327388e-07;0.1;0.62121326;69
0;2.5185714548570104e-05;0.1;0.62795955;70
0;1.8184266082243994e-05;0.1;0.63229996;71
0;3.564539656508714e-05;0.1;0.63330173;72
0;4.9890935770235956e-05;0.1;0.63009346;73
0;4.664428342948668e-05;0.1;0.6229598;74
0;1.3310454960446805e-06;0.1;0.6163397;75
0;1.2192685971967876e-05;0.1;0.60823345;76
0;1.2247345466676052e-06;0.1;0.6004621;77
0;2.710780577785954e-08;0.1;0.59325075;78
0;1.0403747552345521e-07;0.1;0.58676225;79
0;3.490940571282408e-06;0.1;0.5816611;80
0;2.2646127035841346e-05;0.1;0.58073175;81
0;1.791100430637016e-06;0.1;0.5801792;82
0;1.6070389392552897e-05;0.1;0.5821343;83
0;1.754004443910162e-07;0.1;0.5839349;84
0;5.964697265881114e-06;0.1;0.5866952;85
0;4.572160960947258e-08;0.1;0.5892046;86
0;1.0781453738673008e-06;0.1;0.59178364;87
0;3.265847396960453e-07;0.1;0.5942439;88
0;1.9091229930268128e-08;0.1;0.5964819;89
0;2.9134509915706985e-08;0.1;0.59853417;90
0;2.3253501346687244e-09;0.1;0.60039693;91
0;2.5395607838873957e-10;0.1;0.6020811;92
0;7.702274018583921e-08;0.1;0.60348845;93
0;8.320487077106975e-10;0.1;0.6047615;94
0;8.79535946296528e-07;0.1;0.6053244;95
0;1.5115452001168705e-08;0.1;0.60582465;96
0;4.980892072126153e-07;0.1;0.6060015;97
0;9.754835161857045e-08;0.1;0.60610926;98
0;6.763567483858424e-08;0.1;0.6061713;99
0;1.415556596384704e-07;0.1;0.6061519;100
0;2.6583580847727717e-07;0.1;0.60599273;101
0;1.5809214914952463e-07;0.1;0.6057609;102
0;2.668955119133898e-07;0.1;0.6053963;103
0;3.186734076621178e-08;0.1;0.60504717;104
0;3.842065723347332e-07;0.1;0.60447615;105
0;5.340202946513273e-08;0.1;0.60391897;106
0;5.697443850039008e-09;0.1;0.60341007;107
0;7.759126674500294e-08;0.1;0.6028718;108
0;5.063786545633775e-08;0.1;0.6023241;109
0;1.508914060366351e-08;0.1;0.6018066;110
0;7.967369697325921e-08;0.1;0.6011854;111
0;8.274512325323613e-11;0.1;0.60062337;112
0;2.025643297542956e-08;0.1;0.60000104;113
0;1.4767507827478585e-14;0.1;0.5994383;114
0;3.3933801546481845e-08;0.1;0.5991438;115
0;3.4137366267117386e-09;0.1;0.5988918;116
0;5.369600586391243e-08;0.1;0.59883755;117
0;1.9456230404557573e-08;0.1;0.5988489;118
0;7.000309221183443e-10;0.1;0.5988613;119
0;4.7137884706671684e-09;0.1;0.59888756;120
0;1.6639257083284065e-08;0.1;0.598966;121
0;3.4230072998298056e-08;0.1;0.5991583;122
0;3.56825169411934e-09;0.1;0.59934765;123
0;1.660839576977935e-09;0.1;0.59952825;124
0;3.752631094755543e-09;0.1;0.59972095;125
0;9.47318223865068e-10;0.1;0.5999078;126
0;1.6667446936513564e-11;0.1;0.60007733;127
0;1.1890503772565841e-12;0.1;0.6002305;128
0;5.117096746332095e-10;0.1;0.6003606;129
0;1.5078782666932966e-09;0.1;0.60046226;130
0;1.8397216194898647e-08;0.1;0.600403;131
0;6.022311538345093e-10;0.1;0.60034376;132
0;2.1572531261337957e-10;0.1;0.6002878;133
0;3.740975029753457e-10;0.1;0.6002322;134
0;9.620497731788191e-10;0.1;0.60016596;135
0;4.0637723741632215e-10;0.1;0.60009664;136
0;9.0842550495851e-12;0.1;0.60003364;137
0;2.1769787578521105e-13;0.1;0.5999767;138
0;1.9397793104853484e-13;0.1;0.5999253;139
0;1.5993399660185759e-10;0.1;0.59988725;140
0;2.4922824221063067e-11;0.1;0.59985375;141
0;1.0845032649697828e-09;0.1;0.5998529;142
0;2.3163455875607752e-10;0.1;0.59985846;143
0;5.901393262952581e-10;0.1;0.5998801;144
0;9.036176668031359e-11;0.1;0.5999027;145
0;1.5422993437930188e-10;0.1;0.59992945;146
0;2.6792518204032945e-10;0.1;0.599969;147
0;2.0554820866214296e-12;0.1;0.60000503;148
0;1.5096047513169647e-13;0.1;0.60003746;149
0;5.973749966914355e-11;0.1;0.6000602;150
0;5.314551923540911e-11;0.1;0.60007715;151
0;8.347308955158894e-11;0.1;0.600088;152
0;5.262812408091122e-10;0.1;0.6000731;153
0;4.601769798551203e-10;0.1;0.60003346;154
0;4.380236798273707e-11;0.1;0.5999922;155
0;1.2804277603473135e-11;0.1;0.5999617;156
0;8.854597610685744e-12;0.1;0.5999351;157
0;4.673388412368418e-12;0.1;0.5999114;158
0;9.217911434156179e-10;0.1;0.5999339;159
0;4.421067401061407e-10;0.1;0.59998256;160
0;4.3535976906872165e-11;0.1;0.60003716;161
0;4.456681876839619e-13;0.1;0.6000864;162
0;3.6589742347103993e-10;0.1;0.60011274;163
0;9.777901405216838e-11;0.1;0.6001328;164
0;9.208080964384635e-10;0.1;0.6001211;165
0;3.62487428962055e-10;0.1;0.60009754;166
0;7.964304216123708e-11;0.1;0.60007274;167
0;5.313109396887228e-10;0.1;0.60001856;168
0;2.8112080805581252e-12;0.1;0.59996897;169
0;9.10510208895765e-12;0.1;0.5999255;170
0;8.754597741189585e-11;0.1;0.5998914;171
0;8.06607731995701e-12;0.1;0.59986097;172
0;9.598841721469853e-10;0.1;0.599864;173
0;1.3424370504111494e-09;0.1;0.5999105;174
0;8.629282843841679e-10;0.1;0.5999954;175
0;3.5566612589105207e-13;0.1;0.6000723;176
0;1.6629666393930265e-11;0.1;0.60014075;177
0;4.183977816984985e-12;0.1;0.6002024;178
0;1.6002065228448714e-09;0.1;0.6002224;179
0;2.4548849619776547e-09;0.1;0.60019064;180
0;7.931698853269609e-09;0.1;0.5999734;181
0;4.888073995047704e-13;0.1;0.59977734;182
0;1.3734254185326922e-11;0.1;0.5996007;183
0;1.281136974284891e-08;0.1;0.5995879;184
0;5.646799916547707e-09;0.1;0.59963924;185
0;1.4122264246907434e-08;0.1;0.5998657;186
0;1.323763043625803e-10;0.1;0.60007465;187
0;3.5846156598573486e-10;0.1;0.600241;188
0;3.313631660728511e-11;0.1;0.60039055;189
0;6.914330913376787e-11;0.1;0.6005247;190
0;1.448528053060727e-08;0.1;0.600517;191
0;2.578238289530077e-09;0.1;0.60048664;192
0;5.353236520733162e-09;0.1;0.60040766;193
0;3.797444136921513e-09;0.1;0.6002925;194
0;5.2443153986114766e-11;0.1;0.6001877;195
0;3.4995528697123746e-09;0.1;0.60000485;196
0;3.624261535415535e-14;0.1;0.5998398;197
0;3.3535782484328536e-10;0.1;0.5997008;198
0;3.210995025426655e-09;0.1;0.5996266;199
0;7.983479329010112e-12;0.1;0.5995597;200
0;7.965764048378787e-09;0.1;0.59958625;201
0;3.005929372079663e-08;0.1;0.5999601;202
0;4.749799165093549e-11;0.1;0.60030323;203
0;1.9888510838228513e-09;0.1;0.60058117;204
0;3.087056654749176e-08;0.1;0.60057425;205
0;2.4603226123076638e-08;0.1;0.60035944;206
0;2.3419126193857664e-08;0.1;0.59984773;207
0;2.955712757879425e-11;0.1;0.5993869;208
0;2.5592960639642115e-08;0.1;0.5991759;209
0;7.477268582078977e-09;0.1;0.5990301;210
0;1.6889519827145705e-07;0.1;0.59975797;211
0;2.3640549517978116e-09;0.1;0.60046303;212
0;2.082223460320165e-08;0.1;0.60087633;213
0;1.3423026246073277e-07;0.1;0.6004882;214
0;6.094020221780738e-08;0.1;0.5995159;215
0;1.2271203608804626e-08;0.1;0.5987655;216
0;1.9358192560048337e-07;0.1;0.5988747;217
0;6.434340349414924e-08;0.1;0.5992605;218
0;9.54060723756811e-08;0.1;0.6002585;219
0;8.758505032346875e-09;0.1;0.600988;220
0;1.106977336462478e-07;0.1;0.6010792;221
0;4.311496937248194e-09;0.1;0.6011413;222
0;1.4306775142358674e-07;0.1;0.60055995;223
0;2.0169161896177457e-09;0.1;0.6000171;224
0;2.542780710382969e-13;0.1;0.5995272;225
0;4.002493625421266e-08;0.1;0.5995191;226
0;2.088123807197917e-08;0.1;0.59973496;227
0;2.1639305902709793e-09;0.1;0.5999718;228
0;1.1687604876964297e-11;0.1;0.6001876;229
0;1.1724883564045996e-10;0.1;0.60037905;230
0;4.4249784392214053e-10;0.1;0.60054576;231
0;2.3458127884623536e-08;0.1;0.60047257;232
0;2.7028588256428066e-09;0.1;0.6003767;233
0;2.47335152359085e-10;0.1;0.60028684;234
0;3.244229052068448e-10;0.1;0.6001998;235
0;1.3156835620975471e-09;0.1;0.6000867;236
0;6.829049131740206e-11;0.1;0.59998053;237
0;5.390826673945526e-12;0.1;0.5998862;238
0;5.438867134444081e-10;0.1;0.59982634;239
0;2.6086524607116246e-10;0.1;0.5997803;240
0;3.885345378762395e-09;0.1;0.59983283;241
0;2.1192751720189307e-10;0.1;0.59988695;242
0;9.131532335837633e-11;0.1;0.59994006;243
0;3.589356034616742e-10;0.1;0.60002005;244
0;1.0571222716637685e-11;0.1;0.6000894;245
0;7.002620705520712e-12;0.1;0.6001515;246
0;3.4055930298038106e-10;0.1;0.6001954;247
0;9.587999283411364e-10;0.1;0.6002086;248
