s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
6.693209,1.580401,5.050707,-0.840574,-0.430471,3.104117,2.463330,0.606725,2.206593
6.792961,1.654719,5.117245,-0.883515,-0.392762,3.182459,2.739231,0.662449,2.121452
6.892616,1.731749,5.180470,-0.922655,-0.358735,3.267370,2.879400,0.721626,2.040190
6.992400,1.811298,5.240710,-0.958451,-0.332819,3.354310,3.055620,0.786360,1.963005
7.092054,1.892845,5.297990,-0.991618,-0.310062,3.444171,3.151321,0.855388,1.890501
7.191830,1.976348,5.352601,-1.022555,-0.294321,3.534455,3.237295,0.928007,1.822940
7.291546,2.061450,5.404571,-1.051903,-0.279616,3.624860,3.217115,0.998976,1.760693
7.391229,2.148012,5.454006,-1.079776,-0.259612,3.712522,3.203385,1.070649,1.691955
7.490994,2.235990,5.501048,-1.105677,-0.235818,3.797800,3.333825,1.144873,1.627669
7.590584,2.325001,5.545717,-1.129162,-0.199062,3.884563,3.515806,1.221071,1.561129
7.690334,2.415179,5.588352,-1.149018,-0.160099,3.974010,3.993174,1.299233,1.500051
7.789907,2.506026,5.629115,-1.164960,-0.122330,4.073220,4.488944,1.378960,1.445069
7.889642,2.597660,5.668490,-1.177160,-0.087383,4.181939,4.989676,1.460438,1.386114
7.989189,2.689594,5.706671,-1.185859,-0.062238,4.299560,1.530161,1.543316,1.326548
8.088873,2.781983,5.744102,-1.192063,-0.032687,4.334990,-6.021501,1.627798,1.264198
8.188397,2.874455,5.780901,-1.195316,0.014069,4.193834,-6.619180,1.713542,1.204161
8.287918,2.967042,5.817397,-1.193916,0.070133,4.032970,-6.120057,1.800618,1.149925
8.387523,3.059657,5.854054,-1.186931,0.145868,3.878305,-5.047075,1.889139,1.101890
8.486938,3.151836,5.891285,-1.172429,0.221717,3.745954,-4.172825,1.977844,1.045325
8.586560,3.243658,5.929930,-1.150341,0.295124,3.632889,-3.454498,2.060383,0.986367
8.685957,3.334398,5.970502,-1.121007,0.364055,3.536554,-2.772633,2.145217,0.918487
8.785422,3.423969,6.013746,-1.084796,0.424554,3.457292,-2.273363,2.232837,0.853104
8.884739,3.511787,6.060137,-1.042631,0.480474,3.390922,-1.786201,2.322980,0.791985
8.984027,3.597545,6.110173,-0.994925,0.529620,3.337848,-1.420291,2.414177,0.735684
9.083188,3.680712,6.164172,-0.942408,0.573843,3.295037,-1.039289,2.507589,0.685067
9.182319,3.760908,6.222446,-0.885522,0.607989,3.263354,-0.829518,2.601405,0.628643
9.281285,3.837531,6.285080,-0.825352,0.630316,3.237843,-0.608087,2.696791,0.578446
9.380247,3.910247,6.352206,-0.762975,0.621470,3.219014,-0.568903,2.778382,0.536468
9.479085,3.978551,6.423644,-0.701550,0.613663,3.201298,-0.838058,2.718915,0.504796
9.577767,4.042241,6.499022,-0.640992,0.614663,3.175020,-1.070746,2.658483,0.485677
9.676511,4.101289,6.578165,-0.580298,0.635011,3.141127,-1.182411,2.605449,0.480766
9.774855,4.155209,6.660410,-0.517848,0.699088,3.103268,-0.685616,2.560709,0.486689
9.873330,4.203955,6.745974,-0.449006,0.762043,3.081103,-0.036671,2.524773,0.470375
9.971494,4.246565,6.834408,-0.374200,0.770158,3.079913,-0.036671,2.498924,0.455606
10.069612,4.282430,6.925737,-0.298634,0.763505,3.078723,0.026980,2.480819,0.455152
10.167680,4.311283,7.019463,-0.223759,0.743839,3.079598,0.059421,2.465932,0.469030
10.265586,4.333008,7.114929,-0.150932,0.721253,3.081527,0.294975,2.462365,0.491237
10.363456,4.347724,7.211687,-0.080343,0.694645,3.091081,0.457389,2.462283,0.510818
10.461200,4.355568,7.309115,-0.012446,0.669248,3.105838,0.674795,2.465393,0.541963
10.558881,4.356784,7.406788,0.052927,0.646520,3.127482,0.833688,2.479111,0.582940
10.656493,4.351620,7.504264,0.116035,0.626291,3.154017,0.954812,2.493502,0.628104
10.754012,4.340330,7.601127,0.177110,0.605975,3.184136,1.041092,2.454255,0.671025
