# This is F1TENTH simulation from 13.10.2023 at time 16:44:17
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
time,translational_control_applied,angular_control_applied,translational_control,angular_control,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,mu
26.32,0.62122,-0.87371,0.62122,-0.87371,-2.97466,-4.19273,-2.78711,0.44424,0.0,-0.3291,-0.98801,-0.37851,-0.16337,-0.40103,2.70275,2.51916,2.34296,2.23597,2.11709,1.96313,1.85229,1.67215,1.58646,1.52607,1.40867,1.44174,1.34333,1.2646,1.22166,1.14503,1.18045,1.14644,1.14477,1.21518,1.39552,1.5918,4.87934,4.97874,4.90436,4.68184,4.46645,4.30371,4.10687,3.95936,3.71345,3.56239,3.38758,3.2688,3.04026,0.7976,0.77214,0.75308,0.85789,0.94494,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.3237,0.7141,1.1129,1.5287,1.9485,2.3268,2.4091,2.6779,2.8468,2.9221,2.9143,2.8345,2.6933,2.5001,2.263,0.3781,0.5412,0.6816,0.7553,0.7192,0.5359,0.4695,0.1449,-0.2417,-0.6572,-1.0796,-1.4945,-1.8929,-2.2689,-2.619,0.9
26.36,-0.01832,-0.82211,-0.01832,-0.82211,-3.01938,-4.18298,-2.77942,0.5065,0.0,-0.36328,-1.01979,-0.27268,-0.26064,-0.41434,2.76836,2.56796,2.3522,2.29657,2.20615,1.97765,1.84222,1.73019,1.61753,1.56857,1.43321,1.39407,1.35679,1.24812,1.21079,1.15121,1.16836,1.146,1.16941,1.10286,1.28592,1.52416,4.86628,4.91173,4.97557,4.80826,4.54384,4.35491,4.15598,3.97263,3.81725,3.5765,3.38247,3.25481,3.1673,0.92712,0.75949,0.76913,0.80557,0.8998,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2389,0.6093,0.9904,1.3953,1.8156,2.2101,2.2987,2.5992,2.807,2.925,2.9613,2.9253,2.8266,2.6741,2.4753,0.4311,0.6335,0.8144,0.9308,0.9387,0.7963,0.7389,0.4448,0.0787,-0.3256,-0.7455,-1.1656,-1.5756,-1.9689,-2.3409,0.9
26.4,-0.3848,-0.75478,-0.3848,-0.75478,-2.9595,-4.19266,-2.88943,0.14072,0.0,0.19231,-0.89621,-0.25262,-0.14118,-0.47995,2.8113,2.62873,2.43765,2.27802,2.18357,1.99308,1.83731,1.72083,1.63027,1.54756,1.46588,1.37976,1.37611,1.24498,1.20788,1.15119,1.17931,1.1481,1.12762,1.12134,1.22587,1.49522,4.79046,4.90477,4.96813,4.79736,4.54143,4.33653,4.18851,3.98797,3.85765,3.64165,3.42187,3.27642,3.16064,2.86786,0.82154,0.75467,0.80929,0.90356,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2671,0.5961,0.9344,1.2929,1.6637,2.0099,2.0874,2.349,2.5279,2.6272,2.6542,2.6174,2.5256,2.3863,2.2066,0.3536,0.5277,0.6827,0.7806,0.7826,0.6522,0.6006,0.3377,0.0123,-0.3458,-0.7165,-1.0866,-1.4471,-1.7921,-2.1179,0.9
26.44,-0.67341,-0.70049,-0.67341,-0.70049,-3.0545,-4.15938,-2.91256,-0.21422,0.0,0.63084,-0.92687,-0.31942,-0.15522,-0.50232,2.81662,2.61046,2.42639,2.28776,2.19324,2.00461,1.83485,1.73737,1.62477,1.57026,1.46022,1.39322,1.36221,1.27252,1.20843,1.14985,1.16657,1.15264,1.11614,1.1122,1.26855,1.50224,4.79506,4.89504,4.97844,4.80941,4.52212,4.32445,4.13924,3.99128,3.85723,3.65874,3.44605,3.26492,3.2099,2.86757,0.80787,0.7677,0.81884,0.90712,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2246,0.5809,0.9458,1.3286,1.7184,2.0746,2.1529,2.412,2.5805,2.6634,2.6695,2.6086,2.4904,2.3233,2.1147,0.4168,0.5801,0.7227,0.804,0.7838,0.626,0.567,0.2749,-0.0778,-0.4602,-0.8516,-1.2384,-1.6117,-1.966,-2.2977,0.9
26.48,0.83466,-0.80104,0.83466,-0.80104,-2.95633,-4.20249,-2.84386,-0.30837,0.0,0.7504,-0.96501,-0.32844,-0.19941,-0.41171,2.78883,2.58027,2.35602,2.26672,2.19414,1.96969,1.83137,1.70954,1.63831,1.5646,1.48086,1.38836,1.34576,1.26729,1.20373,1.16098,1.16037,1.14102,1.17641,1.09909,1.3147,1.49059,4.86861,4.91721,4.95935,4.80353,4.52974,4.3465,4.13518,4.01788,3.80034,3.61456,3.39103,3.29313,3.14325,0.91596,0.77582,0.77657,0.81972,0.91521,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.3124,0.6823,1.0612,1.4588,1.8642,2.2352,2.3168,2.5875,2.7641,2.8518,2.8596,2.7979,2.6764,2.5041,2.2886,0.3604,0.5316,0.6813,0.7674,0.748,0.5853,0.5243,0.2216,-0.1445,-0.5418,-0.9487,-1.3511,-1.7398,-2.1089,-2.4546,0.9
26.52,1.61548,-0.88258,1.61548,-0.88258,-2.97881,-4.18532,-2.81979,-0.23044,0.0,0.76437,-0.98592,-0.33921,-0.19437,-0.41055,2.72295,2.54316,2.37665,2.21755,2.16869,1.9439,1.81939,1.71287,1.5922,1.51626,1.46511,1.36202,1.39379,1.27845,1.20811,1.16253,1.17256,1.12876,1.13067,1.12356,1.38143,1.55624,4.83999,4.96004,4.97051,4.73326,4.51165,4.35645,4.10149,3.95631,3.77483,3.56193,3.40403,3.25379,3.11317,0.86082,0.76584,0.76551,0.87151,0.91716,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.3044,0.6833,1.0714,1.4784,1.893,2.2718,2.3552,2.6309,2.8103,2.8987,2.9053,2.8408,2.7152,2.5377,2.3161,0.3921,0.566,0.7178,0.8045,0.7833,0.6156,0.5529,0.2424,-0.1327,-0.5393,-0.9555,-1.3669,-1.764,-2.1409,-2.4938,0.9
26.56,2.4877,-0.80066,2.4877,-0.80066,-2.97623,-4.20281,-2.81214,-0.18683,0.0,0.63673,-0.94021,-0.33738,-0.22377,-0.48861,2.68511,2.51213,2.33354,2.23209,2.11167,1.96143,1.84302,1.68217,1.594,1.53235,1.42942,1.41478,1.35106,1.26471,1.19432,1.15379,1.16276,1.13683,1.11156,1.21786,1.45197,1.60462,4.88271,5.00326,4.91822,4.69376,4.48802,4.29799,4.10951,3.97292,3.70494,3.56382,3.38403,3.26652,3.04673,0.81917,0.77495,0.7566,0.84877,0.96274,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2931,0.6583,1.0319,1.4229,1.8198,2.1806,2.2597,2.5199,2.6871,2.7666,2.7677,2.7007,2.5754,2.4006,2.1839,0.3545,0.5163,0.6569,0.7347,0.7092,0.5438,0.4827,0.1818,-0.1798,-0.5704,-0.9693,-1.3625,-1.7414,-2.1002,-2.4355,0.9
26.6,2.92434,-0.79742,2.92434,-0.79742,-3.01508,-4.18669,-2.81833,-0.12124,0.0,0.40159,-0.92482,-0.33268,-0.20329,-0.44338,2.69422,2.53032,2.3305,2.25078,2.11676,1.96801,1.77571,1.66697,1.60628,1.518,1.43208,1.40171,1.36457,1.25974,1.22435,1.17353,1.16954,1.13815,1.11779,1.19671,1.43944,4.81253,4.88428,4.95053,4.91599,4.6492,4.43136,4.25141,4.07654,3.93193,3.70223,3.46825,3.3618,3.19642,3.05288,0.82524,0.76827,0.82068,0.8681,0.95881,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2581,0.6175,0.9852,1.37,1.7605,2.1154,2.1931,2.449,2.6131,2.6911,2.6919,2.6256,2.5021,2.3298,2.1163,0.3764,0.5353,0.6733,0.7497,0.7242,0.5612,0.501,0.2047,-0.1512,-0.5356,-0.928,-1.3149,-1.6876,-2.0405,-2.3701,0.9
26.64,2.75399,-0.85809,2.75399,-0.85809,-2.96047,-4.16771,-2.79847,-0.03597,0.0,0.26435,-0.95804,-0.31641,-0.24999,-0.44588,2.69175,2.55619,2.34093,2.24142,2.11557,1.94315,1.8016,1.64335,1.61296,1.50933,1.43759,1.39577,1.36391,1.25404,1.19636,1.22312,1.15763,1.16724,1.12204,1.21253,1.451,4.82521,4.91451,4.95514,4.92244,4.68428,4.43391,4.27421,4.05367,3.96766,3.70715,3.52475,3.39247,3.19736,2.98686,0.75363,0.78396,0.81017,0.84937,0.96012,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.313,0.6776,1.0512,1.444,1.8454,2.214,2.2954,2.5659,2.744,2.8343,2.8458,2.7883,2.6715,2.5043,2.2941,0.3941,0.5669,0.7185,0.8072,0.7916,0.6339,0.5743,0.2771,-0.0836,-0.476,-0.8787,-1.2775,-1.6633,-2.0301,-2.3742,0.9
26.68,0.73142,-0.89259,0.73142,-0.89259,-3.03996,-4.26219,-2.77783,0.33857,0.0,-0.23311,-1.00995,-0.35757,-0.21602,-0.45529,2.70981,2.47762,2.33074,2.25691,2.09735,1.94706,1.79108,1.67045,1.60001,1.52724,1.41589,1.4135,1.32255,1.27089,1.21308,1.15795,1.14127,1.14546,1.11715,1.21338,1.46656,1.60288,4.87782,5.00298,4.94709,4.66523,4.43572,4.29368,4.057,3.96296,3.71627,3.55565,3.39483,3.25374,3.10118,0.82261,0.77081,0.80853,0.86205,0.9578,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2271,0.6181,1.0182,1.4372,1.863,2.2507,2.3358,2.6163,2.7972,2.8842,2.8873,2.8172,2.6846,2.4987,2.2678,0.3444,0.5195,0.672,0.7573,0.7317,0.556,0.4908,0.1693,-0.2178,-0.6364,-1.0641,-1.4862,-1.8932,-2.2788,-2.6394,0.9
26.72,-0.16302,-0.87233,-0.16302,-0.87233,-2.96745,-4.26196,-2.81842,0.38143,0.0,-0.36944,-0.96282,-0.26194,-0.2481,-0.4115,2.73376,2.56095,2.36821,2.26623,2.15537,1.95776,1.8382,1.72415,1.61382,1.53086,1.46798,1.37414,1.37076,1.26337,1.19663,1.17597,1.17302,1.15108,1.10147,1.12098,1.28403,1.53325,4.82378,4.91793,4.93963,4.74567,4.5014,4.35497,4.14676,3.95004,3.8153,3.54563,3.40014,3.24236,3.11782,0.90978,0.76565,0.75862,0.82172,0.91994,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2569,0.6078,0.9688,1.352,1.7493,2.1216,2.2051,2.488,2.6829,2.7928,2.8253,2.7896,2.6947,2.5488,2.3594,0.3168,0.5067,0.6761,0.7844,0.7902,0.6539,0.5993,0.3201,-0.0268,-0.4095,-0.8065,-1.2034,-1.5906,-1.9617,-2.3126,0.9
26.76,-0.38314,-0.87267,-0.38314,-0.87267,-2.94287,-4.21394,-2.77292,0.07559,0.0,0.24373,-0.98996,-0.29972,-0.16616,-0.47,2.81407,2.61113,2.4301,2.30007,2.22584,1.97579,1.83081,1.72092,1.62273,1.5547,1.46316,1.38382,1.35981,1.26068,1.22771,1.16307,1.1604,1.14331,1.12344,1.12814,1.28587,1.51653,4.82885,4.94521,4.98034,4.76656,4.55213,4.39883,4.16375,4.00484,3.82971,3.60511,3.39946,3.2713,3.14935,0.98018,0.76504,0.77545,0.81694,0.9146,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.3143,0.6834,1.0625,1.4627,1.8745,2.2563,2.3413,2.6261,2.8179,2.9206,2.9426,2.8939,2.7841,2.6221,2.4155,0.3609,0.5473,0.7122,0.8132,0.8076,0.6554,0.5963,0.2988,-0.0664,-0.4662,-0.8786,-1.2888,-1.6872,-2.0674,-2.4254,0.9
26.8,1.04409,-0.78953,1.04409,-0.78953,-2.9508,-4.2608,-2.78053,-0.31635,0.0,0.6238,-1.01937,-0.30027,-0.19531,-0.4571,2.81332,2.56806,2.41877,2.28385,2.20441,1.97653,1.84022,1.7159,1.62512,1.57577,1.45678,1.3838,1.36065,1.26288,1.22013,1.15933,1.15415,1.15264,1.15971,1.12919,1.27393,1.48262,4.84337,4.91289,4.99266,4.72983,4.51734,4.3695,4.17981,4.01084,3.81964,3.58182,3.39257,3.29057,3.13487,0.95853,0.76732,0.7565,0.80359,0.92219,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2979,0.6758,1.0639,1.4743,1.8974,2.2909,2.3786,2.6736,2.8734,2.9819,3.0078,2.9609,2.8512,2.6877,2.4783,0.3278,0.5222,0.6946,0.8014,0.7988,0.6454,0.5854,0.2819,-0.0918,-0.5018,-0.9253,-1.3471,-1.7572,-2.1491,-2.5185,0.9
26.84,1.25442,-0.74864,1.25442,-0.74864,-2.95195,-4.19586,-2.85858,-0.21341,0.0,0.57241,-0.96732,-0.3587,-0.12996,-0.47239,2.74222,2.55203,2.39082,2.23936,2.19628,1.98874,1.82703,1.74952,1.61277,1.53581,1.46374,1.37583,1.36799,1.25114,1.1966,1.16096,1.17285,1.14779,1.12054,1.11364,1.29041,1.54217,4.8226,4.93004,4.93719,4.75434,4.49869,4.36619,4.11583,3.94566,3.82029,3.56434,3.38227,3.26632,3.09649,0.91446,0.76422,0.75715,0.80146,0.91464,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.3326,0.7115,1.0989,1.5035,1.9131,2.284,2.3649,2.6304,2.7991,2.8769,2.8737,2.8003,2.6667,2.4823,2.2548,0.3609,0.524,0.6651,0.7413,0.7105,0.5358,0.4718,0.1582,-0.217,-0.6213,-1.0332,-1.4387,-1.8286,-2.1972,-2.5411,0.9
26.88,2.13359,-0.7824,2.13359,-0.7824,-2.96764,-4.14517,-2.82603,-0.16689,0.0,0.6117,-0.88501,-0.29557,-0.24855,-0.47316,2.67306,2.57046,2.33521,2.25095,2.13461,1.95362,1.83353,1.67396,1.57935,1.53691,1.46245,1.42807,1.3671,1.26623,1.21024,1.16779,1.18613,1.13627,1.12068,1.11962,1.3864,1.56271,4.83696,4.93318,4.93227,4.69468,4.46676,4.29075,4.09862,3.98474,3.79439,3.54912,3.37679,3.26122,3.12061,0.86571,0.75251,0.76747,0.86092,0.96174,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.291,0.6287,0.9747,1.3382,1.7094,2.0498,2.1248,2.3741,2.5377,2.62,2.6293,2.5749,2.4658,2.31,2.1146,0.3856,0.5442,0.6833,0.7641,0.7485,0.6015,0.5461,0.2705,-0.0637,-0.4269,-0.7993,-1.168,-1.5244,-1.8631,-2.1806,0.9
26.92,2.99693,-0.78015,2.99693,-0.78015,-2.95054,-4.15573,-2.84169,-0.07703,0.0,0.38231,-0.89841,-0.38086,-0.24228,-0.50777,2.70203,2.52,2.33696,2.2512,2.12041,1.96177,1.83608,1.67203,1.58581,1.51054,1.44779,1.41899,1.35024,1.26711,1.20442,1.18352,1.17817,1.1405,1.12119,1.12542,1.41146,1.60185,4.86521,4.98128,4.92692,4.68582,4.49854,4.28658,4.1096,3.95536,3.71654,3.56677,3.37071,3.28528,3.07804,0.83039,0.77261,0.75167,0.86503,0.97222,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.3464,0.7115,1.0836,1.4693,1.855,2.1978,2.2715,2.5088,2.6519,2.7079,2.687,2.6,2.4569,2.2667,2.0368,0.3621,0.4998,0.6163,0.6707,0.6239,0.4427,0.3788,0.0709,-0.2909,-0.6763,-1.0653,-1.4452,-1.8078,-2.1482,-2.4632,0.9
26.96,2.72316,-0.72753,2.72316,-0.72753,-3.03382,-4.21704,-2.75889,0.03431,0.0,0.27561,-1.00261,-0.34222,-0.1382,-0.45334,2.70052,2.52332,2.35197,2.26919,2.11078,1.9476,1.83588,1.6785,1.59895,1.5363,1.44936,1.40289,1.36924,1.2616,1.22435,1.1633,1.16027,1.15344,1.11963,1.21699,1.42875,1.6029,4.88594,5.02539,4.93568,4.68198,4.47217,4.28544,4.0841,3.97876,3.69598,3.5784,3.34656,3.27476,3.06077,0.81643,0.77343,0.77419,0.86305,0.9599,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2423,0.6269,1.0208,1.4341,1.8555,2.2408,2.3256,2.6066,2.7898,2.8806,2.8884,2.8238,2.6973,2.5178,2.2935,0.3862,0.5638,0.7191,0.8081,0.7876,0.6181,0.5547,0.2399,-0.1408,-0.5537,-0.9766,-1.3948,-1.7986,-2.182,-2.5411,0.9
27.0,1.45045,-0.79106,1.45045,-0.79106,-2.95335,-4.23449,-2.75926,0.34422,0.0,-0.28061,-0.89044,-0.33351,-0.12939,-0.41268,2.71782,2.58624,2.37911,2.23303,2.16877,1.94822,1.82324,1.63751,1.57393,1.50224,1.42213,1.39784,1.36671,1.25225,1.20744,1.15733,1.18108,1.15061,1.11627,1.10742,1.36183,1.53678,4.80951,4.96512,4.95196,4.70601,4.50431,4.28491,4.10805,3.99981,3.80007,3.5562,3.38686,3.25775,3.12235,0.87006,0.74725,0.77105,0.85449,0.96897,-3.13254,-3.42195,-3.72646,-4.06854,-4.45119,-4.84711,-4.94223,-5.28921,-5.56897,-5.77594,-5.91186,-5.98171,-5.99177,-5.94838,-5.85752,-4.63595,-4.91184,-5.17065,-5.37624,-5.48635,-5.4525,-5.42167,-5.22611,-4.94194,-4.60074,-4.22532,-3.83209,-3.43272,-3.03552,-2.64636,2.70932,2.33426,2.03978,1.83321,1.73439,1.74423,1.76784,1.86443,1.9928,2.13082,2.26832,2.40341,2.53529,2.66303,2.78636,0.2935,0.6432,1.0006,1.3738,1.7513,2.0925,2.1669,2.4107,2.565,2.6355,2.6313,2.5624,2.4381,2.267,2.0563,0.2977,0.4469,0.5758,0.6447,0.6152,0.453,0.3938,0.1039,-0.2424,-0.6152,-0.9949,-1.3683,-1.7273,-2.0665,-2.3827,0.9
