epoch;loss;lr;val_loss
0;0.003425156930461526;0.001;0.002119248267263174
1;0.0019287684699520469;0.001;0.0016745129832997918
2;0.0015629539266228676;0.001;0.0013209226308390498
3;0.0014044821728020906;0.001;0.0012036110274493694
4;0.0013133373577147722;0.001;0.0012405368033796549
