s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
9.497723,0.146297,-14.971374,0.007180,-0.493891,3.114575,-1.474428,0.995053,0.497341
9.597699,0.148247,-14.871447,-0.048059,-0.602652,3.066881,-0.787018,0.983602,0.526240
9.697675,0.156194,-14.771836,-0.112570,-0.687660,3.041117,-0.731512,0.975676,0.560608
9.797651,0.170957,-14.672915,-0.184136,-0.705216,3.016973,-0.619204,0.960973,0.615235
9.897627,0.192628,-14.575223,-0.251400,-0.642269,2.996384,-1.289876,0.939435,0.668341
9.997603,0.220570,-14.479044,-0.313257,-0.591031,2.953033,-1.908019,0.911579,0.707827
10.097579,0.254125,-14.384753,-0.369569,-0.534315,2.887714,-2.720806,0.877782,0.763355
10.197555,0.292547,-14.292730,-0.421742,-0.555470,2.791927,-2.377227,0.839043,0.812566
10.297531,0.336117,-14.202865,-0.483029,-0.668696,2.705463,-1.665253,0.804505,0.855708
10.397507,0.385492,-14.116256,-0.555479,-0.803876,2.643210,-0.482593,0.774812,0.911823
10.497483,0.441817,-14.033689,-0.644838,-0.983982,2.624893,-0.026615,0.749199,0.980910
10.597459,0.505877,-13.957071,-0.748875,-1.049647,2.623879,-0.026615,0.726683,1.060867
10.697435,0.577682,-13.887494,-0.853300,-1.041097,2.622864,0.039143,0.707040,1.147388
10.797411,0.656294,-13.825790,-0.957193,-1.033619,2.624356,0.083338,0.660618,1.225711
10.897387,0.740888,-13.772513,-1.060238,-1.028905,2.627529,0.098849,0.609075,1.310197
10.997363,0.830451,-13.728232,-1.162864,-1.021437,2.631287,0.130672,0.560984,1.311353
11.097339,0.924125,-13.693298,-1.264775,-1.018452,2.636248,0.124391,0.517880,1.276291
11.197315,1.020807,-13.668082,-1.366434,-1.012637,2.640961,0.139680,0.481706,1.251019
11.297291,1.119595,-13.652768,-1.467533,-1.010999,2.646243,0.122335,0.454538,1.235688
11.397267,1.219366,-13.647501,-1.568465,-1.005941,2.650861,0.133119,0.438409,1.230419
11.497244,1.319217,-13.652288,-1.668929,-1.004910,2.655877,0.113085,0.416749,1.235205
11.597220,1.418025,-13.667055,-1.769241,-0.999862,2.660130,0.126087,0.404733,1.200944
11.697196,1.514924,-13.691630,-1.869111,-0.999088,2.664865,0.105888,0.399851,1.114298
11.797172,1.608828,-13.725720,-1.968842,-0.994229,2.668834,0.119358,0.393966,1.036142
11.897148,1.698943,-13.768996,-2.068142,-0.993179,2.673302,0.102734,0.403341,0.958226
11.997124,1.784261,-13.820948,-2.167251,-0.987994,2.677141,0.119531,0.426891,0.886028
12.097100,1.864101,-13.881115,-2.265908,-0.986368,2.681601,0.107276,0.440616,0.817924
12.197076,1.937568,-13.948788,-2.364297,-0.980502,2.685598,0.128484,0.466177,0.743672
12.297052,2.004117,-14.023400,-2.462172,-0.978134,2.690377,0.120132,0.475871,0.676740
12.397028,2.063000,-14.104061,-2.559727,-0.972395,2.694837,0.138276,0.484009,0.618198
12.497004,2.113831,-14.190157,-2.656737,-0.968568,2.699962,0.139056,0.497750,0.568066
12.596980,2.156064,-14.280679,-2.753219,-0.959862,2.705106,0.175853,0.508255,0.527786
12.696956,2.189454,-14.374926,-2.848923,-0.955565,2.711598,0.173332,0.521408,0.513899
12.796932,2.213739,-14.471969,-2.942794,-0.899178,2.717981,0.558426,0.533181,0.518078
