epoch;loss;lr;mu;step
0;4.239317786414176e-05;0.001;0.8358434;146
0;4.3259511585347354e-05;0.001;0.8355379;147
0;0.0008495296933688223;0.001;0.835218;148
0;6.297719664871693e-05;0.001;0.834928;149
0;0.0030743766110390425;0.001;0.83452535;150
0;2.1104689949424937e-05;0.001;0.8341609;151
0;0.0003051677194889635;0.001;0.83381385;152
0;0.0048092869110405445;0.001;0.833285;153
0;0.0003527880471665412;0.001;0.83279455;154
0;6.0642603784799576e-05;0.001;0.83234763;155
0;0.002546318108215928;0.001;0.8318386;156
0;0.0027595749124884605;0.001;0.831245;157
0;0.0038944045081734657;0.001;0.8305264;158
0;0.0001105026385630481;0.001;0.8298732;159
0;3.180684507242404e-05;0.001;0.82928294;160
0;0.0007864412618800998;0.001;0.82872105;161
0;0.002289854222908616;0.001;0.82811594;162
0;0.0028175946790724993;0.001;0.8274305;163
0;0.0017769400728866458;0.001;0.826728;164
0;0.007918864488601685;0.001;0.8257518;165
0;0.0003365029988344759;0.001;0.8248548;166
0;0.0015514628030359745;0.001;0.8239835;167
0;0.0015290473820641637;0.001;0.82312226;168
0;0.0003439748252276331;0.001;0.8223299;169
0;0.0006176860188134015;0.001;0.82158166;170
0;0.0009725778945721686;0.001;0.82087046;171
0;0.003897051326930523;0.001;0.8200457;172
0;0.00012351163604762405;0.001;0.8192955;173
0;0.00075631303479895;0.001;0.8185774;174
0;0.0001605058932909742;0.001;0.817923;175
0;0.0002444827405270189;0.001;0.8173215;176
0;0.0009581413469277322;0.001;0.8167281;177
0;6.713714810757665e-07;0.001;0.81619245;178
0;0.003834025003015995;0.001;0.8155171;179
0;0.001371511141769588;0.001;0.8148347;180
0;0.003428129944950342;0.001;0.8140678;181
0;0.0005093991057947278;0.001;0.81334615;182
0;0.00083785509923473;0.001;0.8126625;183
0;0.0001497094490332529;0.001;0.8120352;184
0;0.003405061550438404;0.001;0.811314;185
0;0.00012345520372036844;0.001;0.81065804;186
0;1.761244857334532e-05;0.001;0.8100651;187
0;0.00016184363630600274;0.001;0.8095196;188
0;0.0007757125422358513;0.001;0.80898416;189
0;0.002354284515604377;0.001;0.80838645;190
0;0.001025579171255231;0.001;0.8077961;191
0;4.2595384002197534e-05;0.001;0.80726016;192
0;2.1559726519626565e-05;0.001;0.8067749;193
0;0.0007857374148443341;0.001;0.80629665;194
0;1.3846162119079963e-06;0.001;0.80586493;195
0;3.3993294437095756e-06;0.001;0.80547506;196
0;9.245343903785397e-07;0.001;0.80512303;197
0;0.0014581655850633979;0.001;0.80472106;198
0;2.1519306756090373e-05;0.001;0.8043572;199
0;0.0012672148877754807;0.001;0.8039537;200
0;0.0002858583175111562;0.001;0.8035753;201
0;5.112799408379942e-05;0.001;0.80323;202
0;1.3056789612164721e-05;0.001;0.8029177;203
0;0.00021462407312355936;0.001;0.8026218;204
0;0.0004986670683138072;0.001;0.80232304;205
0;0.0053366622887551785;0.001;0.8017586;206
0;0.0019570980221033096;0.001;0.8011327;207
0;0.0011423829710111022;0.001;0.80051196;208
0;8.554606029065326e-05;0.001;0.7999475;209
0;0.0023511135950684547;0.001;0.799302;210
0;0.0030172476544976234;0.001;0.7985701;211
0;7.66821758588776e-05;0.001;0.79790616;212
0;2.6558846002444625e-05;0.001;0.7973062;213
0;2.8642161851166748e-06;0.001;0.7967645;214
0;3.910451596311759e-06;0.001;0.7962753;215
0;0.00010947715054498985;0.001;0.79582787;216
0;0.001617778674699366;0.001;0.79532444;217
0;0.00010650823242031038;0.001;0.7948644;218
0;0.00040950949187390506;0.001;0.7944223;219
0;3.069139347644523e-05;0.001;0.79402214;220
0;0.002400602912530303;0.001;0.793521;221
0;0.004156805109232664;0.001;0.792822;222
0;0.0007799461018294096;0.001;0.792148;223
0;0.001404852606356144;0.001;0.79145753;224
0;8.208538201870397e-05;0.001;0.79083055;225
0;1.6730789866414852e-05;0.001;0.7902634;226
0;0.0002459487586747855;0.001;0.78973925;227
0;0.004217960871756077;0.001;0.78901184;228
0;0.000698502641171217;0.001;0.78831625;229
0;0.002071457216516137;0.001;0.7875701;230
0;0.0018344628624618053;0.001;0.7867823;231
0;0.00024736981140449643;0.001;0.7860584;232
0;0.0004917143960483372;0.001;0.7853731;233
0;0.006526208017021418;0.001;0.7843825;234
0;0.00563429482281208;0.001;0.78317624;235
0;0.0003054069238714874;0.001;0.7820731;236
0;3.0639646865893155e-05;0.001;0.78107655;237
0;0.002940170234069228;0.001;0.7800043;238
0;0.005034380592405796;0.001;0.77877265;239
0;0.005039973650127649;0.001;0.77738535;240
0;3.1908537494018674e-05;0.001;0.77613235;241
0;0.0004303446039557457;0.001;0.774974;242
0;0.00228569726459682;0.001;0.77379483;243
0;0.001529716420918703;0.001;0.7726451;244
0;0.0036872103810310364;0.001;0.771396;245
0;0.0005786355468444526;0.001;0.7702347;246
0;0.00044913310557603836;0.001;0.7691574;247
0;0.0004766457132063806;0.001;0.76816076;248
