epoch;loss;lr;val_loss
0;1.2255208492279053;0.01;0.49956899881362915
1;0.5596283078193665;0.01;2.008711576461792
2;0.4863782525062561;0.0009999999;1.9319257736206055
3;0.518424391746521;1e-04;1.9001508951187134
4;0.4558059573173523;1e-04;1.8522697687149048
5;0.4668581485748291;1e-04;1.8027466535568237
6;0.4482993185520172;1e-04;1.7558690309524536
7;0.47064638137817383;1e-04;1.7075713872909546
8;0.4592890739440918;1e-04;1.6594352722167969
9;0.4516591429710388;1e-04;1.62015700340271
10;0.39978232979774475;1e-04;1.5830895900726318
11;0.43090519309043884;1e-04;1.5509263277053833
12;0.4041483998298645;1e-04;1.5260734558105469
13;0.37668997049331665;1e-04;1.501595377922058
14;0.42329883575439453;1e-04;1.4804610013961792
