s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
6.460801,-0.799121,4.159451,-1.282653,-0.396441,3.865363,1.125358,0.785010,1.253857
6.560198,-0.703292,4.185822,-1.321753,-0.390371,3.894194,1.137414,0.832581,1.311857
6.659595,-0.606514,4.208455,-1.360274,-0.384815,3.923118,1.143370,0.871436,1.372140
6.758992,-0.508938,4.227370,-1.398277,-0.379959,3.951981,1.140428,0.901211,1.439389
6.858389,-0.410720,4.242588,-1.435826,-0.375678,3.980560,1.130715,0.937195,1.512709
6.957786,-0.312000,4.254127,-1.472985,-0.372102,4.008696,1.108449,0.967986,1.547987
7.057183,-0.212923,4.262007,-1.509813,-0.369027,4.036086,1.073013,0.981627,1.493195
7.156580,-0.113622,4.266249,-1.546369,-0.366617,4.062426,1.030658,0.997815,1.446411
7.255977,-0.014232,4.266869,-1.582709,-0.364674,4.087565,0.984747,1.019972,1.408478
7.355374,0.085115,4.263887,-1.618876,-0.363129,4.111442,0.936364,1.025432,1.380157
7.454771,0.184289,4.257321,-1.654914,-0.362089,4.134017,0.883617,1.022530,1.362073
7.554168,0.283165,4.247191,-1.690867,-0.361397,4.155208,0.829189,1.025704,1.354649
7.653565,0.381610,4.233516,-1.726773,-0.361171,4.174996,-0.674421,1.034899,1.358062
7.752962,0.479504,4.216315,-1.762680,-0.361382,4.158908,-0.946982,1.033108,1.371766
7.852359,0.576713,4.195611,-1.798629,-0.362051,4.136214,-1.005302,1.027123,1.352611
7.951756,0.673119,4.171421,-1.834668,-0.363169,4.111985,-1.060627,1.027163,1.339031
8.051153,0.768584,4.143768,-1.870841,-0.364774,4.086266,-1.112342,1.028070,1.328017
8.150549,0.862988,4.112671,-1.907199,-0.366850,4.059119,-1.160862,1.022235,1.323733
8.249946,0.956192,4.078155,-1.943785,-0.369411,4.030592,-1.206047,1.022424,1.316882
8.349343,1.048069,4.040238,-1.980652,-0.372459,4.000740,-1.249146,1.002464,1.321158
8.448740,1.138476,3.998948,-2.017844,-0.376013,3.969584,-1.275402,0.960882,1.332479
8.548137,1.227280,3.954307,-2.055422,-0.380185,3.937519,-1.294766,0.923413,1.333398
8.647534,1.314330,3.906344,-2.093441,-0.384881,3.904697,-1.309407,0.891822,1.322511
8.746931,1.399486,3.855084,-2.131950,-0.390048,3.871222,-1.320489,0.866751,1.322845
8.846328,1.482586,3.800564,-2.170999,-0.395848,3.837167,-1.320748,0.835230,1.334443
8.945725,1.563480,3.742815,-2.210672,-0.402507,3.802801,-1.310466,0.793642,1.352434
9.045122,1.641996,3.681879,-2.251035,-0.409741,3.768393,-1.302999,0.758011,1.362305
9.144519,1.717967,3.617795,-2.292146,-0.417575,3.733866,-1.301853,0.727609,1.380112
9.243916,1.791214,3.550613,-2.334065,-0.425910,3.699048,-1.296674,0.696287,1.408676
9.343313,1.861552,3.480389,-2.376836,-0.434837,3.664039,-1.285866,0.671547,1.447390
9.442710,1.928784,3.407198,-2.420534,-0.444469,3.628989,-1.276891,0.645641,1.495470
9.542107,1.992719,3.331108,-2.465195,-0.454279,3.593845,-1.276633,0.608186,1.443230
9.641504,2.053159,3.252205,-2.510835,-0.463581,3.558362,-1.278600,0.574496,1.371002
9.740901,2.109900,3.170599,-2.557364,-0.472898,3.522465,-1.220941,0.552189,1.305828
9.840298,2.162734,3.086428,-2.604981,-0.487822,3.487842,-1.071806,0.542629,1.249049
9.939694,2.211422,2.999798,-2.654497,-0.508558,3.457163,-0.918082,0.529984,1.200654
10.039091,2.255673,2.910815,-2.706054,-0.529122,3.430666,-0.723979,0.521381,1.156780
10.138488,2.295188,2.819619,-2.759768,-0.552061,3.409625,-0.605302,0.517245,1.117470
