s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
21.840171,0.453251,0.852251,1.284580,0.097734,3.279068,-4.994731,0.810497,0.808187
21.939898,0.357411,0.879740,1.300379,0.219294,3.123471,-4.075077,0.881836,0.748584
22.039624,0.260930,0.905139,1.328481,0.344603,2.990532,-3.298362,0.959630,0.688394
22.139351,0.163722,0.927187,1.369143,0.471262,2.878439,-2.509182,1.026821,0.635202
22.239078,0.065527,0.944642,1.422876,0.607592,2.790151,-1.706525,0.963127,0.589704
22.338805,-0.033492,0.956112,1.490374,0.746136,2.728474,-0.966342,0.911185,0.552677
22.438532,-0.133101,0.960216,1.570874,0.868317,2.692922,-0.046260,0.874531,0.524700
22.538258,-0.232692,0.955684,1.663785,0.995285,2.691209,-0.036593,0.846260,0.506199
22.637985,-0.331294,0.941496,1.763510,0.997609,2.689852,-0.027949,0.817184,0.497301
22.737712,-0.428125,0.917546,1.863071,0.999559,2.688816,-0.027949,0.809435,0.498384
22.837439,-0.521983,0.884137,1.962330,0.992484,2.687779,0.029333,0.823705,0.507377
22.937166,-0.612186,0.841557,2.061335,0.993362,2.688867,0.017028,0.853881,0.509960
23.036892,-0.697698,0.790436,2.156422,0.910110,2.689499,0.621734,0.866904,0.522152
23.136619,-0.778327,0.731688,2.243217,0.831712,2.712455,1.085631,0.890558,0.543886
23.236346,-0.853808,0.666543,2.320434,0.713829,2.752080,1.789867,0.923543,0.574673
23.336073,-0.924467,0.596185,2.385744,0.597010,2.816192,2.432372,0.960243,0.613955
23.435800,-0.990841,0.521713,2.439578,0.481882,2.901049,3.073038,1.003254,0.661050
23.535526,-1.053514,0.444197,2.481885,0.367127,3.004832,3.767734,1.050722,0.693774
23.635253,-1.113363,0.364373,2.512624,0.248510,3.127379,4.627411,1.096076,0.733561
23.734980,-1.171164,0.283164,2.531431,0.128756,3.271614,5.103232,1.016688,0.781976
23.834707,-1.227964,0.201163,2.538097,0.004484,3.423640,-5.842981,0.941985,0.838520
23.934434,-1.284697,0.119182,2.532314,-0.120510,3.248986,-4.745487,0.872375,0.902508
24.034160,-1.342425,0.037875,2.513905,-0.248953,3.099904,-3.827426,0.808115,0.973359
24.133887,-1.402161,-0.041982,2.482673,-0.377144,2.974224,-3.024397,0.749530,1.050456
24.233614,-1.464830,-0.119501,2.438605,-0.507305,2.871025,-2.272228,0.696992,1.009672
24.333341,-1.531383,-0.193798,2.381479,-0.637606,2.790982,-1.536541,0.650801,0.956954
24.433068,-1.602479,-0.263683,2.311621,-0.764719,2.735528,-0.661536,0.611367,0.908521
24.532795,-1.678715,-0.327960,2.228744,-0.897463,2.711303,-0.421367,0.578964,0.867095
24.632521,-1.760305,-0.385274,2.136950,-0.940774,2.695760,-0.060843,0.553882,0.844146
24.732248,-1.846884,-0.434667,2.040696,-0.991600,2.693508,-0.057136,0.536478,0.834099
24.831975,-1.937925,-0.475367,1.941730,-0.991116,2.691392,-0.036269,0.510857,0.822663
24.931702,-2.032471,-0.506852,1.842688,-0.997509,2.690048,-0.029472,0.494161,0.830843
25.031429,-2.129737,-0.528827,1.743358,-0.994598,2.688955,-0.028735,0.487416,0.847772
25.131155,-2.228640,-0.541047,1.644002,-1.000139,2.687889,-0.027954,0.491109,0.859505
25.230882,-2.328316,-0.543379,1.544459,-0.996652,2.686852,-0.027887,0.504951,0.857168
25.330609,-2.427696,-0.535805,1.444905,-1.001793,2.685816,-0.027887,0.528013,0.873919
25.430336,-2.525853,-0.518373,1.345250,-0.997662,2.684781,-0.000214,0.558935,0.910671
25.530063,-2.621777,-0.491274,1.245597,-1.002572,2.684773,-0.027865,0.577219,0.964787
25.629789,-2.714536,-0.454752,1.145900,-0.998019,2.683737,0.008041,0.590370,1.033079
25.729516,-2.803197,-0.409190,1.046202,-1.003123,2.684036,-0.027850,0.610088,1.107020
25.829243,-2.886901,-0.355004,0.946463,-0.998332,2.683001,-0.041986,0.635569,1.190249
25.928970,-2.964759,-0.292791,0.846689,-1.005066,2.681440,-0.027796,0.665908,1.280314
