s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
5.585729,-1.617195,-0.228551,-1.021561,-0.186479,5.118792,1.952771,1.877825,1.282160
5.685474,-1.531642,-0.177269,-1.039996,-0.183160,5.156703,1.964829,1.924150,1.307506
5.785219,-1.445170,-0.127561,-1.058101,-0.179881,5.194570,1.977970,1.972479,1.277876
5.884964,-1.357817,-0.079411,-1.075882,-0.176648,5.232412,1.991980,2.020589,1.230088
5.984709,-1.269632,-0.032808,-1.093342,-0.173453,5.270249,1.999852,2.054566,1.183756
6.084454,-1.180651,0.012263,-1.110487,-0.170353,5.307963,2.001179,2.084131,1.138323
6.184200,-1.090919,0.055815,-1.127327,-0.167313,5.345436,2.003323,2.116399,1.094505
6.283945,-1.000471,0.097864,-1.143868,-0.164379,5.382688,2.004853,2.151266,1.052275
6.383690,-0.909347,0.138424,-1.160120,-0.161502,5.419712,2.007086,2.188627,1.011611
6.483435,-0.817581,0.177511,-1.176089,-0.158702,5.456526,2.009326,2.227833,0.972489
6.583180,-0.725207,0.215141,-1.191781,-0.155950,5.493133,2.012403,2.265594,0.934886
6.682925,-0.632260,0.251329,-1.207202,-0.153267,5.529554,2.045647,2.293282,0.898779
6.782670,-0.538769,0.286092,-1.222358,-0.150629,5.566332,2.085859,2.311940,0.864146
6.882416,-0.444768,0.319447,-1.237253,-0.148062,5.603585,2.125060,2.333258,0.830963
6.982161,-0.350283,0.351409,-1.251895,-0.145537,5.641285,2.164158,2.357186,0.799209
7.081906,-0.255346,0.381997,-1.266288,-0.143074,5.679421,2.202539,2.383663,0.768861
7.181651,-0.159980,0.411227,-1.280438,-0.140649,5.717972,2.240930,2.411932,0.739896
7.281396,-0.064215,0.439116,-1.294348,-0.138281,5.756931,2.270842,2.439403,0.712295
7.381141,0.031928,0.465682,-1.308025,-0.135950,5.796142,2.264263,2.456262,0.686033
7.480887,0.128420,0.490941,-1.321471,-0.133671,5.834977,2.258373,2.465643,0.660807
7.580632,0.225242,0.514912,-1.334692,-0.131427,5.873456,2.253721,2.477691,0.636683
7.680377,0.322368,0.537611,-1.347691,-0.129229,5.911606,2.249729,2.492385,0.613851
7.780122,0.419781,0.559056,-1.360473,-0.127064,5.949444,2.246869,2.509699,0.589778
7.879867,0.517456,0.579266,-1.373040,-0.124941,5.986995,2.244607,2.529596,0.539517
7.979612,0.615377,0.598256,-1.385398,-0.122849,6.024275,2.245193,2.536606,0.503600
8.079357,0.713522,0.616045,-1.397549,-0.120795,6.061335,2.247259,2.539084,0.486030
8.179103,0.811875,0.632650,-1.409497,-0.118769,6.098204,2.250192,2.544273,0.470401
8.278848,0.910418,0.648089,-1.421244,-0.116778,6.134898,2.253603,2.552176,0.476798
8.378593,1.009134,0.662380,-1.432793,-0.114813,6.171430,2.257842,2.562786,0.488423
8.478338,1.108007,0.675538,-1.444149,-0.112879,6.207815,2.262576,2.575960,0.475343
8.578083,1.207022,0.687583,-1.455313,-0.110969,6.244064,0.405645,2.585759,0.463372
8.677828,1.306164,0.698531,-1.466287,-0.109087,6.250540,-2.629544,2.581951,0.452492
8.777574,1.405420,0.708399,-1.477075,-0.107226,6.208436,-2.773124,2.579266,0.442685
8.877319,1.504776,0.717206,-1.487679,-0.105391,6.163722,-2.920078,2.577316,0.433933
8.977064,1.604218,0.724967,-1.498100,-0.103575,6.116285,-3.068435,2.578178,0.426220
9.076809,1.703736,0.731701,-1.508341,-0.101779,6.066038,-3.218082,2.581865,0.419528
9.176554,1.803316,0.737424,-1.518405,-0.100000,6.012890,-3.369061,2.570005,0.413840
