# This is F1TENTH simulation from 10.01.2024 at time 14:55:36
# Done with git-revision: unknown
# Starting position :,""[0.0, 0.0, 0.0]""
# Saving: 0.04 s
# Speedfactor 0.5
# Controller: Random input
#
# Data:
time,angular_control,translational_control,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,experiment_index,D_pose_x,D_pose_y,D_pose_theta,D_pose_theta_sin,D_pose_theta_cos,D_linear_vel_x,D_angular_vel_z,D_slip_angle,D_steering_angle,D_car_pose_x,D_car_pose_y
79.64,-0.09493135,6.099089,-0.45144147,4.843377,-16.890488,-0.37858954,0.92556465,-10.278644,-47.534225,0.0035761986,-0.07709242,113,-1.7955542,4.274559,-0.29964447,0.11510104,0.27665347,6.9004536,-5.274663,0.109168924,-0.29731542,4.6361585,0.043598175
79.68,-0.10664144,6.099089,-0.60923076,5.0696564,-16.910412,-0.36007452,0.93292356,-10.353037,-47.352894,0.012812009,-0.08422799,113,-1.8598318,4.533291,-0.4981041,0.18397272,0.46287552,5.6569815,-3.9447322,0.23089527,-0.17838925,4.898892,0.10275841
79.72,-0.10664144,6.099089,-0.7257426,5.2551603,-16.936117,-0.33597708,0.94187015,-10.428528,-47.162685,0.024403196,-0.093193375,113,-1.8872738,4.755211,-0.64263344,0.22366494,0.60243607,4.637599,-2.9127955,0.28977966,-0.2241347,5.112872,0.17992508
79.76,-0.10664144,6.099089,-0.83106333,5.407236,-16.966406,-0.30729932,0.9516129,-10.503662,-46.96474,0.036919802,-0.098572604,113,-1.8783569,4.948616,-0.7572174,0.24356842,0.71694404,3.8018942,-2.6330187,0.31291518,-0.13448074,5.2863846,0.26676238
79.8,-0.10664144,6.099089,-0.91723585,5.531908,-17.000711,-0.2744793,0.96159303,-10.577058,-46.759964,0.05007288,-0.101800136,113,-1.8348932,5.119419,-0.8576393,0.24950355,0.82050043,3.1167984,-2.154313,0.3288269,-0.0806883,5.426438,0.3592459
79.84,-0.10664144,6.099089,-0.9853719,5.6341143,-17.038265,-0.2381828,0.9712203,-10.647448,-46.549107,0.06329462,-0.10373666,113,-1.7597437,5.271435,-0.9388447,0.24068207,0.9074125,2.5551558,-1.7034009,0.33054352,-0.048413128,5.5388656,0.45353377
79.88,-0.10664144,6.099089,-1.0395254,5.717903,-17.07838,-0.19904077,0.9799912,-10.71367,-46.33282,0.076113574,-0.10489858,113,-1.6555548,5.4071426,-1.0028839,0.21927208,0.9785507,2.0947218,-1.3538376,0.32047388,-0.029047951,5.628475,0.5461873
79.92,-0.18816128,6.099089,-1.0836406,5.7865925,-17.12054,-0.15755968,0.9875095,-10.774663,-46.11168,0.08824005,-0.10559573,113,-1.5248299,5.5285454,-1.0540009,0.18795729,1.0370274,1.7172337,-1.1028796,0.3031619,-0.01742877,5.699743,0.6347081
79.96,-0.18816128,6.099089,-1.1892353,5.842904,-17.164377,-0.114133134,0.9934655,-10.829466,-45.886223,0.09870025,-0.13862196,113,-1.3700724,5.636406,-1.0959148,0.14889985,1.0856636,1.4077902,-2.6398687,0.26150495,-0.82565564,5.755945,0.717819
80.0,-0.18816128,6.7113643,-1.4714885,5.8890686,-17.214787,-0.063929446,0.9979544,-10.876833,-45.656895,0.11053923,-0.1584377,113,-1.1841774,5.733204,-1.2602329,0.112223625,1.2550923,1.1541128,-7.056329,0.2959745,-0.49539357,5.7971797,0.81523454
80.04,-0.18816128,6.7113643,-1.3495429,6.0372467,-17.27215,-0.0066095074,0.9999782,-10.915549,-45.423046,0.12551028,-0.17032713,113,-0.9679079,5.8462143,-1.4340878,0.050593913,1.4329984,3.7044525,3.0486405,0.3742762,-0.2972357,5.852484,0.9292462
80.08,-0.18816128,6.7113643,-1.4256781,6.158723,-17.326918,0.04813944,0.99884063,-10.94481,-45.182125,0.13502413,-0.17746079,113,-0.7315159,6.0230255,-1.3691902,-0.028438866,1.3687238,3.0369043,-1.903382,0.23784637,-0.17834157,5.980828,1.0206128
80.12,-0.18816128,6.7113643,-1.5807633,6.2583084,-17.385702,0.106738806,0.9942871,-10.963368,-44.935493,0.14647047,-0.181741,113,-0.46396255,6.1657906,-1.4696121,-0.11383891,1.464984,2.4896383,-3.87713,0.28615853,-0.10700524,6.081043,1.119441
80.16,0.10521706,6.7113643,-1.7453833,6.3399487,-17.450863,0.17125493,0.98522675,-10.970197,-44.684456,0.16177016,-0.18430912,113,-0.1707077,6.27594,-1.6290188,-0.22650808,1.6129032,2.041006,-4.115498,0.38249233,-0.06420314,6.1539893,1.2429715
80.2,0.10521706,6.7113643,-1.6449329,6.4068775,-17.522406,0.24124256,0.9704648,-10.964243,-44.43028,0.18297191,-0.06849864,113,0.14884472,6.3544273,-1.7885685,-0.36904812,1.7496907,1.6732216,2.5112598,0.5300436,2.895262,6.202656,1.3885098
80.24,0.10521706,6.7113643,-0.8460463,6.461746,-17.580875,0.29754084,0.9547091,-10.945766,-44.174137,0.19698198,0.0009876415,113,0.46191216,6.4035416,-1.4617443,-0.39389282,1.4074571,1.3717175,19.972164,0.3502518,1.7371571,6.2509575,1.4643234
80.28,0.10521706,6.7113643,0.030166537,6.506727,-17.605669,0.32111767,0.9470393,-10.915977,-43.91695,0.18265417,0.04267941,113,0.7447481,6.4296722,-0.6198406,-0.19174516,0.5894206,1.1245251,21.905321,-0.35819522,1.0422943,6.3283043,1.3593755
80.32,0.10521706,6.7113643,0.73007774,6.543603,-17.596874,0.31277636,0.9498268,-10.876382,-43.659344,0.14334385,0.06769447,113,0.98986626,6.4401627,0.21986961,0.06968677,-0.20853281,0.9218931,17.49778,-0.98275805,0.6253765,6.4266453,1.0741291
80.36,0.10521706,6.7113643,1.1975191,6.5738335,-17.562416,0.27986786,0.96003854,-10.82939,-43.401546,0.08979741,0.0827035,113,1.1748075,6.444931,0.861454,0.25529414,-0.8227125,0.75576305,11.686033,-1.3386611,0.37522578,6.516173,0.6758685
80.4,-0.22722591,4.3720245,1.4630126,6.5986166,-17.5114,0.23054782,0.973061,-10.778064,-43.1434,0.032303695,0.09170893,113,1.283145,6.453705,1.2753963,0.32556206,-1.233001,0.61957836,6.6373377,-1.4373428,0.22513568,6.575675,0.23930919
80.44,-0.22722591,4.3720245,1.3824484,6.2382164,-17.450184,0.17058592,0.9853428,-10.726482,-42.888218,-0.027108237,-0.035865024,113,1.2895346,6.379509,1.5304089,0.3070444,-1.4990475,-9.010005,-2.0141037,-1.4852983,-3.1893487,6.5059795,-0.18237925
80.48,-0.22722591,4.3720245,0.40649635,5.877816,-17.404259,0.12516995,0.9921353,-10.677849,-42.64715,-0.07459356,-0.11240937,113,1.2158394,6.026745,1.1481285,0.16981214,-1.1353992,-9.010005,-24.398802,-1.1871331,-1.9136086,6.1315327,-0.45190978
80.52,-0.22722591,4.3720245,-0.6876855,5.517416,-17.39925,0.1201991,0.9927498,-10.631742,-42.420277,-0.08142732,-0.158336,113,1.1526823,5.6717873,0.12521744,0.015363097,-0.124271214,-9.010005,-27.354546,-0.17084405,-1.1481658,5.769217,-0.4625814
80.56,-0.22722591,4.3720245,-1.7264712,5.157016,-17.437485,0.15805951,0.9874296,-10.587946,-42.20765,-0.049984343,-0.18589197,113,1.0948896,5.3156853,-0.95586777,-0.13300478,0.9465102,-9.010005,-25.969643,0.78607446,-0.6888993,5.4219227,-0.24093187
80.6,-0.22722591,4.3720245,-2.692977,4.7966156,-17.516478,0.2354854,0.9718779,-10.545234,-42.009525,0.010587104,-0.20242555,113,1.0678053,4.9530983,-1.9748211,-0.38879365,1.9356474,-9.010005,-24.162643,1.5142862,-0.41333959,5.065259,0.12860596
80.64,0.0024092603,4.3720245,-3.45024,4.49057,-17.632002,0.34594172,0.938256,-10.501294,-41.825912,0.08902237,-0.2123457,113,1.0984898,4.5903206,-2.8881073,-0.8405462,2.7614079,-7.6511383,-18.931574,1.9608816,-0.24800375,4.686909,0.5573187
80.68,0.0024092603,4.3720245,-2.9929988,4.4051228,-17.767036,0.4691048,0.88314253,-10.452139,-41.654057,0.16349582,-0.12644373,113,1.2288809,4.296398,-3.375864,-1.3778373,3.0790768,-2.1361828,11.431026,1.8618364,2.1475494,4.3708057,0.930184
80.72,0.0024092603,4.3720245,-1.9216212,4.3812656,-17.875288,0.56177384,0.82729083,-10.393138,-41.488304,0.2010444,-0.074902534,113,1.4750242,4.1438103,-2.7062893,-1.3962924,2.316726,-0.5964279,26.784441,0.9387143,1.2885299,4.2567663,1.1076102
80.76,0.0024092603,4.3720245,-1.0494175,4.374604,-17.942358,0.6159556,0.7877809,-10.322738,-41.327923,0.19648375,-0.04397782,113,1.760006,4.009533,-1.6767502,-0.9877488,1.3545438,-0.16653538,21.805092,-0.114016235,0.7731179,4.2427187,1.0831951
80.8,0.0024092603,1.4110116,-0.49235487,4.3727446,-17.977926,0.6435801,0.7653788,-10.241384,-41.17305,0.16843817,-0.02542299,113,2.0338535,3.8718224,-0.88920593,-0.5600527,0.6906122,-0.046491623,13.926566,-0.7011395,0.46387073,4.272358,0.93515944
80.84,0.0024092603,1.4110116,-1.2920759,4.0123444,-18.008535,0.6667025,0.7453239,-10.152797,-41.026443,0.14984742,-0.014290091,113,2.2146702,3.6651611,-0.7652283,-0.5013719,0.57806075,-9.010005,-19.993025,-0.4647687,0.2783225,4.208258,0.7929255
80.88,0.3880844,1.4110116,-1.4199064,3.6519442,-18.06221,0.7057282,0.7084826,-10.065401,-40.89616,0.1578723,-0.007610351,113,2.1848917,3.257084,-1.3418674,-0.92103183,0.9756416,-9.010005,-3.1957626,0.20062216,0.1669935,3.849527,0.75065815
80.92,0.3880844,1.4110116,-0.97581667,3.291544,-18.118683,0.74459195,0.6675199,-9.980604,-40.78168,0.171635,0.120389655,113,2.1199226,2.8619766,-1.4118195,-1.0240674,0.97159445,-9.010005,11.102242,0.34406742,3.2,3.4889038,0.71591425
82.28,-0.09040293,2.8213654,-0.39048022,2.8250856,-16.64148,-0.59501165,0.8037171,-8.171383,-36.630596,-0.1728908,-0.05206264,116,-1.0654688,2.622795,0.030994415,-0.018426776,-0.024922192,-0.24009943,-15.8532915,2.7105207,-0.6390048,2.7419515,-0.70425814
82.32,0.006744874,2.8213654,-0.58198935,2.822404,-16.659683,-0.58028316,0.81441474,-8.223682,-36.53047,-0.09745181,-0.06739876,116,-1.3074875,2.503109,-0.45509338,0.26744157,0.36821216,-0.067043304,-4.7877283,1.8859746,-0.38340288,2.7972817,-0.38767493
82.36,0.006744874,2.8213654,-0.5544532,2.8216553,-16.683764,-0.5605055,0.8281507,-8.280642,-36.43301,-0.048773065,-0.037741303,116,-1.4239788,2.4365425,-0.6020069,0.34339875,0.4944414,-0.018715858,0.68840384,1.2169687,0.74143636,2.8159723,-0.1864264
82.4,0.006744874,2.0715053,-0.3427451,2.8214464,-16.703716,-0.54387116,0.8391687,-8.339586,-36.33676,-0.018693011,-0.019946832,116,-1.4736176,2.4062157,-0.49881935,0.27545094,0.41585863,-0.005221367,5.2927027,0.75200135,0.44486177,2.820679,-0.072057605
82.44,0.006744874,2.0715053,-0.15754667,2.4610462,-16.715038,-0.5343354,0.84527254,-8.397403,-36.244057,-0.0037425421,-0.00927015,116,-1.4454126,2.3176193,-0.28305054,0.15259534,0.23839474,-9.010005,4.6299605,0.37376174,0.26691705,2.7313552,-0.016618371
82.48,0.006744874,2.0715053,-0.07056167,2.180265,-16.720295,-0.52988476,0.84806967,-8.448206,-36.163033,0.0012065222,-0.0028641408,116,-1.2700796,2.0256042,-0.13141632,0.06992817,0.11126548,-7.0195317,2.174625,0.12372661,0.16015023,2.3908494,0.003779173
82.52,0.006744874,2.0715053,-0.013678594,2.101871,-16.722378,-0.5281172,0.84917146,-8.494062,-36.089775,0.0018068618,0.000979465,116,-1.1464119,1.8314362,-0.052070618,0.027544796,0.044189394,-1.9598484,1.422077,0.0150084905,0.096090145,2.160643,0.0062873363
82.56,-0.115981795,2.0715053,0.011044837,2.0799832,-16.72261,-0.5279196,0.84929436,-8.538462,-36.01864,0.0014269233,0.0032856283,116,-1.1099815,1.7784119,-0.0058174133,0.0030726194,0.004939735,-0.5471945,0.61808574,-0.009498463,0.057654083,2.0963762,0.0038425922
82.6,-0.115981795,2.0715053,-0.08793867,2.0738726,-16.722023,-0.5284184,0.84898406,-8.582456,-35.948097,-0.0026241383,-0.04442134,116,-1.0998487,1.7635345,0.0146865845,-0.0077575445,-0.012470782,-0.1527667,-2.4745877,-0.10127654,-1.1926743,2.078393,0.0018699169
82.64,-0.115981795,2.0715053,-0.3192442,2.0721664,-16.728212,-0.52315366,0.85223836,-8.62588,-35.877438,-0.009749569,-0.07304552,116,-1.0856152,1.7664909,-0.15473366,0.08135736,0.13161898,-0.042653084,-5.7826385,-0.17813577,-0.71560454,2.0734148,0.0010567307
82.68,-0.115981795,2.0715053,-0.46728164,2.07169,-16.742743,-0.5107157,0.8597497,-8.668241,-35.8062,-0.013327769,-0.090220034,116,-1.0590076,1.7809868,-0.36325455,0.18778294,0.3109485,-0.011909008,-3.7009358,-0.089455,-0.4293628,2.0720546,0.0009034872
82.72,-0.115981795,2.0715053,-0.5560595,2.071557,-16.762493,-0.49363664,0.86966825,-8.709232,-35.734184,-0.015009068,-0.10052474,116,-1.0247946,1.8003464,-0.49376488,0.24796426,0.42697713,-0.0033259392,-2.219446,-0.042032473,-0.25761762,2.0715802,0.0025143623
82.76,-0.115981795,2.0715053,-0.6090698,2.0715199,-16.785368,-0.47361574,0.8807316,-8.748625,-35.661285,-0.01580694,-0.10670756,116,-0.9848118,1.8224716,-0.5718708,0.27658343,0.50052255,-0.00092983246,-1.3252586,-0.019946788,-0.15457049,2.0715306,0.0042036176
82.8,0.05188552,2.8575878,-0.6407492,2.0715094,-16.81011,-0.45168182,0.8921791,-8.786251,-35.587463,-0.01619383,-0.11041725,116,-0.94065666,1.8455505,-0.61855316,0.28618723,0.54834783,-0.00026226044,-0.7919848,-0.009672251,-0.09274222,2.0714393,0.0056325197
82.84,0.05188552,2.8575878,-0.47000507,2.2131605,-16.834692,-0.4296161,0.9030116,-8.822597,-35.51143,-0.012471959,-0.04549614,116,-0.90863705,1.9008636,-0.6145477,0.2708137,0.5516432,3.5412788,4.268604,0.09304676,1.6230277,2.106867,0.0038681626
82.88,0.05188552,2.8575878,-0.20753843,2.329286,-16.850609,-0.4151892,0.9097351,-8.859946,-35.42989,-0.0031376048,-0.006543476,116,-0.9337425,2.0384789,-0.3979206,0.16808659,0.36067218,2.9031396,6.561666,0.23335886,0.9738166,2.2421556,0.0031039119
82.92,0.05188552,2.8575878,-0.008385189,2.4244862,-16.856644,-0.40969157,0.9122241,-8.898728,-35.344128,0.0024241337,0.016828122,116,-0.969553,2.1440506,-0.15087128,0.06222576,0.13744086,2.3800015,4.978831,0.13904347,0.58428997,2.3530724,0.0060501695
82.96,0.05188552,2.8575878,0.12785625,2.502531,-16.85541,-0.410817,0.91171783,-8.939055,-35.255074,0.004474607,0.03085108,116,-1.0081768,2.2263527,0.030851364,-0.012657046,-0.028135628,1.9511223,3.4060361,0.051261827,0.35057393,2.4439816,0.004549265
83.0,0.05188552,2.8575878,0.21791837,2.566512,-16.849249,-0.416426,0.9091696,-8.98098,-35.16347,0.0043928977,0.039264854,116,-1.0481119,2.2900581,0.1540184,-0.063705444,-0.14022514,1.5995264,2.2515528,-0.002042728,0.21034437,2.5185122,-0.00072824955
83.04,0.191321,2.8575878,0.2768134,2.6189637,-16.839844,-0.42495832,0.9052129,-9.024545,-35.069935,0.0032607084,0.04431312,116,-1.0891199,2.3384094,0.2351284,-0.09891838,-0.21330789,1.3112903,1.4723755,-0.028304731,0.12620668,2.579589,-0.00784117
83.08,0.191321,2.8575878,0.43464535,2.661964,-16.828316,-0.43536517,0.90025395,-9.069786,-34.974976,0.0049294652,0.103116274,116,-1.1310339,2.3739815,0.28820038,-0.12397319,-0.2601713,1.0750055,3.945799,0.041718923,1.4700788,2.629599,-0.015331149
83.12,0.191321,2.8575878,0.7769617,2.6972156,-16.807188,-0.45428687,0.89085543,-9.117314,-34.879303,0.008086807,0.13839817,116,-1.1882067,2.3918152,0.5281925,-0.234963,-0.47304258,0.88129044,8.557908,0.078933544,0.8820474,2.6705484,-0.028049946
83.16,0.191321,2.8575878,1.0299553,2.7261147,-16.773193,-0.4843029,0.87490034,-9.167954,-34.783714,0.0055826195,0.1595673,116,-1.2660027,2.389717,0.84986687,-0.39887726,-0.7504009,0.7224798,6.3248396,-0.06260469,0.52922815,2.7038932,-0.049720764
83.2,0.191321,5.910914,1.1923149,2.7498064,-16.730093,-0.52155,0.8532207,-9.22228,-34.688896,0.00029397337,0.17226878,116,-1.3581276,2.370453,1.0775089,-0.541991,-0.93117726,0.59229136,4.05899,-0.13221616,0.31753704,2.7308507,-0.077527046
83.24,0.191321,5.910914,0.8485303,3.1102066,-16.687792,-0.5571649,0.8304019,-9.282559,-34.592617,-0.0038208188,0.17988968,116,-1.5069962,2.4069786,1.0575294,-0.5704701,-0.8903727,9.010005,-8.594614,-0.10286981,0.19052252,2.8384051,-0.08967149
83.28,0.24438424,5.910914,0.88594687,3.4706068,-16.653746,-0.5851086,0.8109549,-9.354377,-34.486652,-0.0056949845,0.18446222,116,-1.795435,2.6491165,0.8511543,-0.48617423,-0.69859177,9.010005,0.93541443,-0.04685414,0.11431351,3.1988382,-0.094004035
83.32,0.24438424,5.910914,0.9872565,3.831007,-16.617533,-0.6140856,0.7892394,-9.437951,-34.371326,-0.0112465415,0.20843104,116,-2.0893574,2.8831482,0.905323,-0.54288805,-0.7244259,9.010005,2.5327413,-0.13878892,0.5992204,3.5585384,-0.12149668
83.36,0.24438424,5.910914,1.1242877,4.191407,-16.576574,-0.64588755,0.76343256,-9.533882,-34.247246,-0.01994362,0.22281232,116,-2.3982763,3.1020164,1.0239601,-0.6451711,-0.7950485,9.010005,3.42578,-0.21742694,0.35953224,3.9171972,-0.17263162
83.4,0.24438424,5.910914,1.331626,4.5012627,-16.529121,-0.68137395,0.73193544,-9.642708,-34.115673,-0.032204423,0.23144108,116,-2.720642,3.289318,1.1863232,-0.787428,-0.88716,7.7463865,5.1834583,-0.3065201,0.2157189,4.261343,-0.24992144
83.44,0.24438424,5.910914,1.5574616,4.7552814,-16.473047,-0.7213242,0.69259757,-9.764077,-33.97927,-0.049103044,0.23661834,116,-3.034234,3.4100533,1.4018536,-0.98344684,-0.9987563,6.3504696,5.6458893,-0.42246553,0.12943149,4.550461,-0.35825086
83.48,0.24438424,5.910914,1.7561591,4.9635267,-16.408203,-0.76468766,0.6444011,-9.897576,-33.840885,-0.07005477,0.2397247,116,-3.3374786,3.4596443,1.6211033,-1.2049123,-1.0840863,5.206132,4.9674363,-0.52379316,0.07765889,4.7815275,-0.49487257
83.52,-0.17546798,5.910914,1.9218204,5.134246,-16.335787,-0.8093078,0.5873847,-10.042957,-33.703197,-0.09341098,0.2415885,116,-3.6345243,3.442192,1.8104076,-1.4254093,-1.1155039,4.2679787,4.1415334,-0.58390534,0.046595186,4.96334,-0.65092874
83.56,-0.17546798,5.910914,1.8161044,5.2742014,-16.257063,-0.8529948,0.5219194,-10.200037,-33.568768,-0.1210844,0.11358849,116,-3.9269924,3.3607483,1.9680977,-1.6366317,-1.0921746,3.498888,-2.6428998,-0.6918354,-3.2000003,5.103744,-0.8171272
83.6,-0.17546798,2.0251446,0.96477497,5.388937,-16.191547,-0.88533413,0.4649553,-10.367751,-33.438927,-0.1431572,-0.0020341054,116,-4.192853,3.2460213,1.637888,-1.4241033,-0.80848336,2.86839,-21.283236,-0.55182,-2.890565,5.2213306,-0.92432415
83.64,-0.17546798,2.0251446,1.0761657,5.028537,-16.14915,-0.9042452,0.42701364,-10.54036,-33.315933,-0.15674871,-0.07140765,116,-4.315233,3.0748367,1.0599136,-0.94854164,-0.4727766,-9.010005,2.7847679,-0.33978784,-1.7343388,5.2150264,-0.9377428
83.68,-0.17546798,2.0251446,0.5388862,4.6681366,-16.11115,-0.91981506,0.39235222,-10.704274,-33.2057,-0.17062159,-0.11303178,116,-4.097843,2.7558327,0.9500027,-0.8665353,-0.38924664,-9.010005,-13.431987,-0.3468219,-1.0406032,4.850515,-0.92705846
83.72,-0.17546798,2.0251446,-0.080579996,4.3077364,-16.095978,-0.9256621,0.37835127,-10.85863,-33.107174,-0.16283531,-0.13800626,116,-3.8589,2.46315,0.37932396,-0.3500238,-0.14617592,-9.010005,-15.486654,0.19465685,-0.6243618,4.5039735,-0.82002485
83.76,-0.17270945,2.0251446,-0.65488803,3.9473362,-16.105194,-0.92213583,0.38686627,-11.002812,-33.01958,-0.13501394,-0.15299095,116,-3.6045551,2.189827,-0.23040771,0.21287501,0.08815676,-9.010005,-14.357701,0.6955344,-0.37461743,4.1710596,-0.62483704
83.8,-0.17270945,2.0251446,-1.1538142,3.586936,-16.13667,-0.9095045,0.41569415,-11.135994,-32.94169,-0.09383687,-0.16087835,116,-3.3295393,1.9473076,-0.7868767,0.7206969,0.31578392,-9.010005,-12.473154,1.0294268,-0.19718483,3.8377151,-0.38701487
83.84,-0.17270945,2.0251446,-1.5546528,3.2265358,-16.187122,-0.8873829,0.46103314,-11.257206,-32.871887,-0.046910286,-0.16561078,116,-3.0303001,1.7450333,-1.2613297,1.1334747,0.5530387,-9.010005,-10.020966,1.1731645,-0.11831075,3.4935548,-0.15144396
83.88,-0.17270945,2.0251446,-1.8359492,2.8661356,-16.252481,-0.85537696,0.518006,-11.365455,-32.808475,-0.0019804835,-0.16845025,116,-2.7062178,1.5852928,-1.6339779,1.4243222,0.80014914,-9.010005,-7.032409,1.1232451,-0.0709869,3.1360276,0.045814157
83.92,-0.17270945,2.0251446,-1.9643519,2.5057354,-16.327637,-0.81406814,0.58076936,-11.459833,-32.749977,0.03366154,-0.17015393,116,-2.3594618,1.4624596,-1.8788815,1.5690833,1.0327204,-9.010005,-3.2100677,0.8910506,-0.04259199,2.7701144,0.17976141
83.96,-0.17270945,2.0251446,-1.8884583,2.1593256,-16.405783,-0.7662451,0.6425483,-11.539735,-32.69541,0.052575674,-0.17117615,116,-1.9975424,1.3641357,-1.9536495,1.544474,1.1955752,-8.660245,1.897341,0.47285333,-0.025555491,2.4071302,0.23825514
84.0,-0.02264257,6.1615615,-1.2191414,2.0626078,-16.471146,-0.72264,0.69122463,-11.606874,-32.64266,0.033795673,-0.17178948,116,-1.6784906,1.3188362,-1.6340733,1.2169079,1.0901288,-2.4179459,16.732922,-0.4695,-0.015333295,2.1245565,0.20717031
84.04,-0.02264257,6.1615615,-0.4348569,2.423008,-16.505932,-0.6981625,0.7159393,-11.6697855,-32.58389,0.0040149754,-0.11213072,116,-1.5727758,1.4692307,-0.8696556,0.6178662,0.61193705,9.010005,19.607111,-0.74451745,1.4914691,2.1499329,0.100250244
84.08,-0.02264257,6.1615615,-0.40447292,2.7834082,-16.522919,-0.6859008,0.72769505,-11.739737,-32.5117,-0.0027418707,-0.07633546,116,-1.7487764,1.8047333,-0.42467117,0.2938941,0.30654222,9.010005,0.7595994,-0.16892116,0.8948814,2.5127826,0.034707904
84.12,-0.02264257,6.1615615,-0.34768704,3.1438084,-16.538548,-0.6744445,0.73832554,-11.818027,-32.427544,-0.000501044,-0.0548583,116,-1.9572496,2.103901,-0.39072037,0.2657622,0.28640777,9.010005,1.419647,0.05602067,0.53692895,2.87342,0.026123047
84.16,-0.02264257,6.1615615,-0.27637282,3.5042086,-16.551712,-0.66466665,0.74714005,-11.904972,-32.331764,0.0030241192,-0.041972008,116,-2.1736383,2.3944855,-0.329113,0.22036284,0.2444461,9.010005,1.7828554,0.08812908,0.32215732,3.2337608,0.032477617
84.2,-0.02264257,6.1615615,-0.21223785,3.8646088,-16.562073,-0.6568902,0.75398624,-12.000633,-32.224434,0.0055766366,-0.034240235,116,-2.391529,2.683258,-0.25901794,0.17115474,0.19441098,9.010005,1.6033742,0.063812934,0.19329432,3.594112,0.040574074
84.24,0.075683385,6.1615615,-0.16377869,4.225009,-16.570024,-0.650874,0.7591858,-12.105001,-32.10556,0.0069264336,-0.029601168,116,-2.6092052,2.97184,-0.19879341,0.12998879,0.15040487,9.010005,1.211479,0.033744924,0.11597667,3.9544425,0.04657817
84.28,0.075683385,6.1615615,-0.08138596,4.5739756,-16.576262,-0.64612633,0.7632305,-12.2179785,-31.975218,0.008328755,0.012512654,116,-2.8244257,3.258562,-0.15592575,0.10111779,0.11869222,8.724165,2.0598183,0.035058044,1.0528456,4.3119698,0.050245047
84.32,0.075683385,6.1615615,0.12531301,4.860059,-16.577501,-0.64517957,0.76403093,-12.339161,-31.83435,0.008662111,0.037780948,116,-3.029561,3.5216808,-0.030994415,0.02001077,0.023669004,7.1520805,5.1674743,0.0083338935,0.6317074,4.645284,0.042562008
84.36,0.075683385,6.1615615,0.33171326,5.094589,-16.57026,-0.65069586,0.75933844,-12.467459,-31.685188,0.0038120057,0.052941926,116,-3.2074451,3.7290573,0.18105507,-0.11731237,-0.13790727,5.863261,5.160006,-0.12125263,0.37902445,4.918688,0.009054184
84.4,0.075683385,5.535418,0.49012166,5.2868576,-16.555183,-0.662069,0.7494428,-12.602102,-31.529669,-0.0054486897,0.06203851,116,-3.3660889,3.8879871,0.3768921,-0.24739057,-0.28432906,4.8067093,3.96021,-0.23151739,0.22741462,5.1424074,-0.05142474
84.44,0.075683385,5.535418,0.6800031,5.331648,-16.53341,-0.6782294,0.7348502,-12.741898,-31.370396,-0.017463477,0.06749646,116,-3.4948826,3.9818287,0.5443573,-0.3648147,-0.40400922,1.1197567,4.747036,-0.30036968,0.13644882,5.29638,-0.13237786
84.48,-0.0033221568,5.535418,0.79122126,5.368367,-16.504896,-0.6989036,0.7152158,-12.884528,-31.211351,-0.03236055,0.07077123,116,-3.5657644,3.9761066,0.71282387,-0.49086064,-0.5168557,0.91798306,2.780454,-0.3724268,0.081869215,5.3359003,-0.22862434
84.52,-0.0033221568,5.535418,0.78136855,5.39847,-16.472523,-0.7216874,0.69221914,-13.030421,-31.053381,-0.048005927,0.04113388,116,-3.6473274,3.9492607,0.8093357,-0.5749166,-0.5695939,0.75256824,-0.24631768,-0.39113444,-0.7409338,5.365984,-0.32538176
84.56,-0.0033221568,5.535418,0.56555486,5.423148,-16.443272,-0.74162394,0.6708158,-13.179744,-30.897053,-0.0599573,0.023351468,116,-3.7330627,3.908205,0.73127747,-0.5350828,-0.49841404,0.61695576,-5.3953424,-0.2987843,-0.44456032,5.3902144,-0.39422083
84.6,-0.0033221568,5.535418,0.3342975,5.4433794,-16.423065,-0.75502646,0.65569437,-13.332435,-30.742685,-0.06260402,0.01268202,116,-3.8172722,3.8591862,0.5051613,-0.3780365,-0.33506304,0.5057812,-5.7814336,-0.06616795,-0.2667362,5.412588,-0.41082382
84.64,-0.0033221568,5.535418,0.1542278,5.4599648,-16.41166,-0.76245594,0.6470401,-13.488335,-30.59045,-0.057639293,0.0062803486,116,-3.8975,3.8058758,0.28514862,-0.21635592,-0.18573701,0.41463375,-4.501743,0.124118105,-0.16004178,5.4342265,-0.37997365
84.68,-0.0033221568,5.535418,0.035482753,5.4735613,-16.406826,-0.76557434,0.64334744,-13.647087,-30.440271,-0.048423328,0.0024393462,116,-3.968811,3.7544727,0.120830536,-0.092317164,-0.077959895,0.33991337,-2.968626,0.23039915,-0.096025065,5.4538507,-0.32100344
84.72,0.26601213,5.535418,-0.03285975,5.484708,-16.406199,-0.7659779,0.6428669,-13.808214,-30.291872,-0.037830986,0.00013474491,116,-4.0281773,3.7099838,0.015687943,-0.012013316,-0.010089576,0.27866364,-1.7085626,0.26480854,-0.05761503,5.4705205,-0.25218368
