# This is F1TENTH simulation from 10.01.2024 at time 14:55:36
# Done with git-revision: unknown
# Starting position :,"[0.0, 0.0, 0.0]"
# Saving: 0.04 s
# Speedfactor 0.5
# Controller: Random input
#
# Data:
time,angular_control,translational_control,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,experiment_index,D_pose_x,D_pose_y,D_pose_theta,D_pose_theta_sin,D_pose_theta_cos,D_linear_vel_x,D_angular_vel_z,D_slip_angle,D_steering_angle,D_car_pose_x,D_car_pose_y
65.04,-0.34979331,1.601096,1.7372527,1.6355898,17.149847,-0.1285558,-0.99170226,76.12755,-28.103075,0.006066568,0.33615655,79,-0.4190445,-1.6482353,2.2489548,-0.38897544,2.2142913,-2.2262871,-23.434734,2.0135684,0.41545182,1.6884292,-0.20367715
65.08,-0.34979331,1.601096,1.2985533,1.6107266,17.216492,-0.062227666,-0.99806195,76.12175,-28.167953,0.04887221,0.20815653,79,-0.1449585,-1.6219616,1.6661167,-0.15899241,1.6582035,-0.6215811,-10.967484,1.0701411,-3.2000005,1.6278386,-0.04374668
65.12,-0.34979331,1.601096,0.6859114,1.6037848,17.262066,-0.016692933,-0.99986064,76.12168,-28.232307,0.040002674,0.08015651,79,-0.0017166138,-1.6088486,1.1393547,-0.044967234,1.1383684,-0.17354488,-15.316049,-0.2217384,-3.2000003,1.608653,0.025140025
65.16,-0.34979331,1.601096,0.091807485,1.6018467,17.283554,0.004794464,-0.9999885,76.12322,-28.296421,0.013013175,-0.047843494,79,0.038528442,-1.6028404,0.53720474,-0.003196299,0.5371849,-0.048452616,-14.852598,-0.67473745,-3.2,1.6030067,0.03084324
65.2,-0.34979331,1.2123257,-0.4883451,1.6013057,17.281273,0.0025132908,-0.99999684,76.1239,-28.360485,-0.019942144,-0.16862342,79,0.016975403,-1.6016006,-0.057029724,-0.00020861626,-0.05702933,-0.013524294,-14.503815,-0.82388294,-3.019498,1.6016383,0.012950061
65.24,-0.34979331,1.2123257,-1.0621021,1.3209288,17.252201,-0.026555393,-0.9996473,76.12194,-28.421694,-0.04950901,-0.24109137,79,-0.04901886,-1.5302181,-0.7267952,0.008738041,-0.7267171,-7.009423,-14.3439245,-0.7391717,-1.8116988,1.5309802,-0.008366026
65.28,-0.4133858,1.2123257,-1.0466905,1.2426476,17.211802,-0.06690805,-0.99775916,76.117035,-28.473507,-0.082573295,-0.28457212,79,-0.12264252,-1.2953281,-1.0099888,0.0472039,-1.0088164,-1.9570291,0.38529038,-0.8266071,-1.0870188,1.3006313,-0.035699822
65.32,-0.4133858,1.2123257,-1.1601673,1.2207916,17.16991,-0.10863435,-0.9940818,76.10883,-28.522303,-0.10932319,-0.3360976,79,-0.20503998,-1.2198925,-1.0472775,0.091934204,-1.0431577,-0.54640174,-2.8369217,-0.66874737,-1.2881368,1.2349473,-0.07130429
65.36,-0.4133858,1.2123257,-1.2792108,1.2146893,17.12217,-0.15595095,-0.9877648,76.09745,-28.56972,-0.12920891,-0.36701286,79,-0.28457642,-1.1854172,-1.1935234,0.15792549,-1.1829149,-0.15255809,-2.9760869,-0.49714297,-0.7728815,1.2152933,-0.096227616
65.4,-0.4133858,1.2123257,-1.3597548,1.2129855,17.069971,-0.20727488,-0.97828275,76.08299,-28.616081,-0.1414401,-0.38556206,79,-0.36144257,-1.1590481,-1.3049603,0.23705065,-1.2830983,-0.04259348,-2.0135999,-0.30577964,-0.4637301,1.2087947,-0.113351464
65.44,-0.4133858,1.2123257,-1.4103602,1.2125099,17.014904,-0.26080462,-0.9653916,76.065636,-28.661377,-0.14871088,-0.39669156,79,-0.4339218,-1.1323929,-1.3766766,0.32227933,-1.3382435,-0.011891127,-1.2651354,-0.18176958,-0.27823746,1.2063714,-0.12357116
65.48,-0.4133858,1.2123257,-1.4413404,1.2123771,16.958067,-0.315224,-0.9490173,76.04552,-28.705496,-0.15302323,-0.40336925,79,-0.50296783,-1.102972,-1.420927,0.40935725,-1.3604842,-0.0033199787,-0.77450573,-0.10780878,-0.16694218,1.2052871,-0.12964192
65.52,0.16546325,1.2123257,-1.4600991,1.2123401,16.900156,-0.3696233,-0.9291817,76.02274,-28.748304,-0.15559013,-0.40737587,79,-0.56934357,-1.0702133,-1.447773,0.49588978,-1.3599828,-0.000923872,-0.46896636,-0.064172596,-0.100165606,1.2048652,-0.13344786
65.56,0.16546325,1.2123257,-1.1787266,1.2123296,16.841597,-0.42337096,-0.9059564,75.99743,-28.78966,-0.14006221,-0.27937585,79,-0.6328583,-1.0338783,-1.4639854,0.5806327,-1.3436913,-0.00026226044,7.0343137,0.38819796,3.2000005,1.2045825,-0.13562796
65.6,0.16546325,6.63541,-0.7378455,1.2123268,16.798563,-0.46195355,-0.8869041,75.970894,-28.83025,-0.097097844,-0.15137583,79,-0.66337585,-1.0147572,-1.07584,0.47630668,-0.96456486,-7.1525574e-05,11.022027,1.0741092,3.2000005,1.2064412,-0.11958009
65.64,0.16546325,6.63541,-0.481787,1.5727267,16.772419,-0.4849803,-0.87452507,75.94255,-28.87396,-0.056597758,-0.024640188,79,-0.70858,-1.0927677,-0.6536007,0.30947626,-0.57566833,9.009999,6.401462,1.0125022,3.168391,1.2993001,-0.08970016
65.68,0.16546325,6.63541,-0.14127286,1.9331267,16.75691,-0.49848413,-0.86689883,75.90739,-28.930414,-0.019748745,0.051401183,79,-0.879097,-1.4113426,-0.3877163,0.19065589,-0.33759624,9.009999,8.512854,0.9212253,1.9010342,1.6617072,-0.05855626
65.72,0.16546325,6.63541,0.17427169,2.293527,16.754673,-0.5004224,-0.8657814,75.866035,-28.999977,0.0017817086,0.097026005,79,-1.033783,-1.7390728,-0.055933,0.027935207,-0.048457086,9.010005,7.8886137,0.53826135,1.1406206,2.022985,-0.024759054
65.76,0.11643488,6.63541,0.43457386,2.653927,16.764482,-0.49190557,-0.87064856,75.81887,-29.082838,0.010506897,0.1244009,79,-1.1791229,-2.0715237,0.24523735,-0.12167841,0.2129212,9.010005,6.507554,0.21812971,0.6843723,2.3835862,-0.0076076984
65.8,0.11643488,6.63541,0.6030677,3.0143273,16.784023,-0.4747996,-0.88009393,75.766365,-29.179222,0.009665681,0.121214494,79,-1.3126373,-2.4096012,0.48851967,-0.23613423,0.42764917,9.010005,4.212346,-0.021030406,-0.07966012,2.743915,-0.011166453
65.84,0.11643488,6.63541,0.6546412,3.3747275,16.808817,-0.4528352,-0.89159423,75.70898,-29.289341,0.002999567,0.119302645,79,-1.4347076,-2.7529716,0.6198406,-0.28750747,0.54911,9.010005,1.2893379,-0.16665286,-0.04779622,3.1042197,-0.0325346
65.88,0.11643488,6.63541,0.6626835,3.7351277,16.835148,-0.4292044,-0.90320736,75.64718,-29.41339,-0.004802826,0.11815554,79,-1.5449524,-3.1012058,0.6582737,-0.29032826,0.59076995,9.010005,0.2010569,-0.19505982,-0.028677657,3.4641323,-0.064361095
65.92,0.11643488,6.63541,0.65096,4.0955276,16.86157,-0.40519238,-0.9142314,75.58151,-29.55159,-0.012272741,0.11746727,79,-1.641655,-3.455019,0.6605625,-0.27560145,0.6003007,9.009999,-0.29308647,-0.18674786,-0.017206743,3.823873,-0.10090518
65.96,0.11643488,6.63541,0.6297559,4.455928,16.887411,-0.3814353,-0.92439556,75.51255,-29.70415,-0.018956635,0.11705431,79,-1.7240524,-3.813982,0.646019,-0.25410354,0.5939267,9.010005,-0.53010285,-0.16709736,-0.010323897,4.183243,-0.138919
66.0,0.025349917,7.5295196,0.60457927,4.816328,16.912352,-0.35826418,-0.9336203,75.440834,-29.871248,-0.024759512,0.11705431,79,-1.7929077,-4.177475,0.62351227,-0.23061782,0.5792782,9.010005,-0.6294161,-0.14507194,0.0,4.54251,-0.17725539
66.04,0.025349917,7.5295196,0.5290662,5.1767282,16.936275,-0.33582798,-0.9419233,75.36688,-30.05304,-0.030441966,0.08037256,79,-1.848793,-4.5447826,0.59809685,-0.20757616,0.56090504,9.010005,-1.8878266,-0.14206134,-0.9170439,4.901713,-0.21515608
66.08,0.025349917,7.5295196,0.32584828,5.5371284,16.955452,-0.31770456,-0.94818974,75.290924,-30.24954,-0.034183815,0.058363497,79,-1.8989563,-4.9125195,0.47941208,-0.15666038,0.45308545,9.010005,-5.080448,-0.093546234,-0.5502265,5.2613077,-0.23984098
66.12,0.025349917,7.5295196,0.13879135,5.8961573,16.96645,-0.3072576,-0.95162636,75.21289,-30.460653,-0.032306813,0.045158066,79,-1.9508362,-5.2778244,0.2749443,-0.085915625,0.26117414,8.97572,-4.676423,0.04692506,-0.3301358,5.621926,-0.23481548
66.16,0.025349917,7.5295196,0.085530624,6.190489,16.971384,-0.30255824,-0.9531309,75.13284,-30.685627,-0.02684652,0.037234806,79,-2.0011902,-5.624342,0.12335777,-0.03761351,0.117483735,7.358289,-1.3315182,0.1365073,-0.19808151,5.9662104,-0.20570517
66.2,0.025349917,7.5295196,0.1027167,6.431782,16.974985,-0.299124,-0.9542143,75.05135,-30.922005,-0.022111578,0.03248085,79,-2.037239,-5.909443,0.090026855,-0.02708435,0.08585602,6.032324,0.4296519,0.118373565,-0.11884887,6.248262,-0.17630637
66.24,0.06160563,7.5295196,0.14374855,6.629594,16.979565,-0.294751,-0.9555741,74.9688,-31.167759,-0.01968488,0.029628478,79,-2.0637512,-6.143856,0.1144886,-0.03399551,0.10932535,4.945302,1.0257963,0.06066747,-0.07130932,6.4792023,-0.16115963
66.28,0.06160563,7.5295196,0.21128228,6.7917604,16.9858,-0.2887872,-0.9573933,74.885574,-31.42125,-0.01926591,0.042419337,79,-2.0807266,-6.337261,0.15587807,-0.045479834,0.14909506,4.054165,1.6883433,0.0104742125,0.31977147,6.6681385,-0.1619538
66.32,0.06160563,7.5295196,0.3478915,6.9247046,16.995642,-0.27935076,-0.9601891,74.8022,-31.681206,-0.02153139,0.050093852,79,-2.0843506,-6.498909,0.24604797,-0.06989539,0.23591071,3.3236027,3.4152308,-0.056636985,0.19186288,6.8224463,-0.18589556
66.36,0.06160563,7.5295196,0.48437214,7.0336924,17.011051,-0.2645222,-0.9643796,74.71935,-31.946655,-0.02811928,0.054698564,79,-2.0711899,-6.636238,0.38523674,-0.104762614,0.37071407,2.7246952,3.4120157,-0.16469723,0.1151178,6.9477286,-0.24198103
66.4,0.06160563,4.4842234,0.592052,7.12304,17.03166,-0.2445926,-0.96962595,74.63776,-32.216843,-0.038136646,0.05746139,79,-2.0399094,-6.7546844,0.51522255,-0.13115853,0.4982397,2.233696,2.691996,-0.2504342,0.06907061,7.048464,-0.32580316
66.44,0.06160563,4.4842234,1.255232,6.76264,17.062561,-0.21451825,-0.97672,74.55947,-32.487045,-0.05551261,0.059119083,79,-1.9571304,-6.755066,0.7725239,-0.17735064,0.75185895,-9.010005,16.5795,-0.43439913,0.041442364,7.017648,-0.46248353
66.48,0.070692696,4.4842234,1.7932403,6.40224,17.118261,-0.15981008,-0.9871478,74.48887,-32.74444,-0.093399435,0.0601137,79,-1.7650604,-6.434822,1.3925076,-0.26069582,1.3677042,-9.010005,13.450209,-0.9471706,0.024865381,6.634195,-0.7140261
66.52,0.070692696,4.4842234,2.3372345,6.0418396,17.195265,-0.083397806,-0.99651635,74.42687,-32.98919,-0.14407709,0.0643453,79,-1.5499115,-6.1187744,1.925087,-0.23421347,1.9103069,-9.010005,13.599854,-1.2669414,0.10579005,6.226718,-1.0342197
66.56,0.070692696,4.4842234,2.9412432,5.6814394,17.294693,0.015932724,-0.99987304,74.37517,-33.22157,-0.20500298,0.066884264,79,-1.2926102,-5.809498,2.4857044,-0.08391738,2.4832633,-9.010005,15.100217,-1.5231471,0.063474104,5.7881656,-1.3850071
66.6,0.070692696,4.4842234,3.5800235,5.321039,17.418682,0.13946638,-0.9902268,74.33582,-33.441715,-0.27501333,0.06840764,79,-0.9836197,-5.5036545,3.0997276,0.24115592,3.0883412,-9.010005,15.969509,-1.7502587,0.038084388,5.3126845,-1.7415813
66.64,0.070692696,4.4842234,4.225321,4.960639,17.568367,0.28557602,-0.9583561,74.311104,-33.649456,-0.35152972,0.06932166,79,-0.61798096,-5.1935196,3.7421227,0.79676807,3.652741,-9.010005,16.132433,-1.9129097,0.022850558,4.8007603,-2.0753903
66.68,0.070692696,4.4842234,4.7024055,4.617239,17.742125,0.44696078,-0.89455354,74.303375,-33.844242,-0.42832547,0.06987007,79,-0.19321442,-4.869652,4.343939,1.5950634,4.034619,-8.585,11.927115,-1.9198939,0.013710186,4.269805,-2.3493838
68.76,-0.063930824,2.4013216,-0.029045776,2.405099,21.943956,-0.99888664,0.047174685,80.38425,-34.549114,-0.19003427,-0.0044755675,84,-2.2548676,0.8489609,0.39668083,-0.39607418,-0.021855533,-0.24380684,-16.423843,3.9181874,-0.99092096,2.2924066,-0.741643
68.8,-0.063930824,4.406183,-0.2191281,2.4023762,21.940224,-0.9987036,0.050902873,80.290245,-34.528923,-0.09965511,-0.028257672,84,-2.3500443,0.5047798,-0.09331703,0.093204714,0.0045761466,-0.068068504,-4.752058,2.259479,-0.59455264,2.3726926,-0.3845014
68.84,-0.063930824,4.406183,-0.64001805,2.7627764,21.923655,-0.99772316,0.06744279,80.191505,-34.515186,-0.048000246,-0.042526934,84,-2.4684906,0.34341812,-0.41422844,0.4134979,0.02451092,9.010005,-10.522248,1.2913715,-0.35673156,2.4860315,-0.17615433
68.88,-0.06506633,4.406183,-0.5040292,3.058918,21.899448,-0.99579847,0.09157172,80.07876,-34.50238,-0.018535215,-0.051088493,84,-2.8186798,0.32014847,-0.60515404,0.6032232,0.04811734,7.4035406,3.399721,0.7366258,-0.21403898,2.8361535,-0.060691983
68.92,-0.06506633,4.406183,-0.43102995,3.3016949,21.880167,-0.99384785,0.11075389,79.95474,-34.488537,-0.0046255784,-0.056679625,84,-3.1003952,0.3460884,-0.48203468,0.4795542,0.04876554,6.069422,1.8249817,0.34774092,-0.13977829,3.1196516,-0.0005784035
68.96,-0.06506633,4.406183,-0.42531607,3.5007234,21.863008,-0.99180126,0.12778969,79.82162,-34.47276,0.0025869184,-0.06003431,84,-3.3281326,0.3944397,-0.4289627,0.42589512,0.051164627,4.9757123,0.142847,0.18031242,-0.08386709,3.3512514,0.034095258
69.0,-0.06506633,4.406183,-0.4494245,3.663887,21.845705,-0.9894417,0.1449313,79.68112,-34.4546,0.0075940276,-0.06204712,84,-3.5123825,0.45394897,-0.43258667,0.42854026,0.058989227,4.0790915,-0.602711,0.12517773,-0.05032029,3.541089,0.059898138
69.04,-0.06506633,4.406183,-0.48149803,3.797649,21.82733,-0.98661166,0.1630872,79.5347,-34.433777,0.0120721385,-0.0632548,84,-3.6605835,0.5206108,-0.45938492,0.45389757,0.07075071,3.344047,-0.80183816,0.111952774,-0.03019208,3.6964793,0.08335364
69.08,-0.06506633,4.406183,-0.51249456,3.9073067,21.807678,-0.98321646,0.18244277,79.383545,-34.41008,0.016467553,-0.06397942,84,-3.778839,0.5924225,-0.49128532,0.48388913,0.084879994,2.741444,-0.7749133,0.10988536,-0.018115342,3.8235002,0.106942356
69.12,0.046507288,4.406183,-0.5397349,3.9972043,21.78683,-0.97919965,0.20289907,79.22865,-34.38332,0.02079815,-0.06441419,84,-3.8722992,0.66900253,-0.521183,0.5114075,0.100420415,2.2474408,-0.6810084,0.108264945,-0.0108692795,3.927494,0.13059884
69.16,0.046507288,4.406183,-0.47096038,4.0709023,21.764942,-0.97452426,0.2242822,79.07086,-34.353317,0.026592229,-0.020045595,84,-3.9447784,0.75006485,-0.5472183,0.53457844,0.11688471,1.8424511,1.7193631,0.14485195,1.1092148,4.0125084,0.15378726
69.2,0.046507288,1.9966552,-0.18769956,4.1313195,21.748901,-0.97080135,0.23988482,78.91077,-34.32041,0.030838106,0.0065755583,84,-4.0023804,0.82263947,-0.40102005,0.39006546,0.09307265,1.5104294,7.0815206,0.10614693,0.66552883,4.0828547,0.1614908
69.24,0.046507288,1.9966552,-0.12225635,3.7709193,21.74155,-0.9690118,0.24701457,78.75278,-34.28621,0.031613696,0.022548249,84,-3.9497375,0.8550644,-0.18377304,0.17824359,0.044739246,-9.010005,1.63608,0.019389763,0.39931726,4.0385556,0.1470753
69.28,0.046507288,1.9966552,0.04563614,3.4105191,21.738377,-0.9682229,0.25008878,78.60907,-34.2542,0.030267827,0.032131866,84,-3.592682,0.8002281,-0.0793457,0.07685535,0.019721687,-9.010005,4.1973124,-0.03364673,0.23959042,3.678645,0.12369019
69.32,0.046507288,1.9966552,0.19583282,3.050119,21.74183,-0.969081,0.24674286,78.47955,-34.22479,0.024067119,0.037882037,84,-3.237915,0.7352829,0.08635521,-0.08364804,-0.021451712,-9.010005,3.754917,-0.1550177,0.14375429,3.3192277,0.08638376
69.36,0.18924032,1.9966552,0.30524325,2.6897187,21.750893,-0.9712771,0.23795122,78.36414,-34.198326,0.015249406,0.04133214,84,-2.8852463,0.6615639,0.22654533,-0.21979101,-0.05490333,-9.010005,2.735261,-0.22044282,0.08625258,2.9597936,0.043986022
69.4,0.18924032,1.9966552,0.5464919,2.3293185,21.763865,-0.97428197,0.22533226,78.262764,-34.175205,0.011673597,0.10049541,84,-2.5344849,0.578022,0.32429695,-0.31547397,-0.075121224,-9.010005,6.0312166,-0.08939523,1.4790817,2.59955,0.007944763
69.44,0.18924032,1.9966552,0.86915827,2.0895348,21.789455,-0.9797288,0.20032845,78.17398,-34.156296,0.012417755,0.13599338,84,-2.2195816,0.47273636,0.6397724,-0.6250951,-0.13617128,-5.994594,8.066659,0.01860396,0.8874491,2.2692904,-0.018508077
69.48,0.18924032,1.9966552,0.90465695,2.0225873,21.82414,-0.98608655,0.16623275,78.092415,-34.141434,0.015920239,0.15729214,84,-2.0391464,0.3715515,0.8671284,-0.8523926,-0.15894324,-1.6736865,0.88746697,0.087562084,0.53246915,2.0725389,-0.027409017
69.52,0.18924032,1.9966552,0.94896084,2.0038953,21.860605,-0.9914913,0.13017288,78.0125,-34.13013,0.022064116,0.17007141,84,-1.9979477,0.2825737,0.9116173,-0.90149677,-0.13511926,-0.46730042,1.1075974,0.15359694,0.31948164,2.0177312,-0.020090759
69.56,0.18924032,1.9966552,0.99544966,1.9986767,21.89904,-0.99576104,0.09197817,77.932785,-34.12232,0.026581205,0.17773898,84,-1.9927979,0.1953125,0.96087456,-0.9548677,-0.10674298,-0.13046563,1.1622205,0.112927236,0.19168928,2.002315,-0.011190683
69.6,-0.03894617,1.7364743,1.0297439,1.9972197,21.939245,-0.99865335,0.05188005,77.85298,-34.11794,0.029161066,0.1823395,84,-1.9950867,0.10948181,1.005125,-1.002453,-0.072307885,-0.0364244,0.8573562,0.06449651,0.11501312,1.99808,-0.0058291852
69.64,-0.03894617,1.7364743,0.9240868,1.8092743,21.983385,-0.99996984,0.0077634114,77.77499,-34.116985,0.019027596,0.093825236,84,-1.9498825,0.023841858,1.1034966,-1.102916,-0.032912195,-4.698634,-2.6414275,-0.25333673,-2.2128568,1.9500089,-0.0087033985
69.68,-0.03894617,1.7364743,0.3820101,1.7568,22.01308,-0.9997595,-0.021930262,77.70315,-34.118183,0.00893073,0.040716678,84,-1.7959595,-0.029945374,0.7423878,-0.7423418,0.00525862,-1.3118565,-13.551918,-0.25242168,-1.327714,1.7961843,-0.009447692
69.72,-0.03894617,1.7364743,0.13577548,1.7421492,22.02522,-0.99941957,-0.0340657,77.633064,-34.120518,0.004371899,0.008851539,84,-1.7520905,-0.05836487,0.30350685,-0.30338597,0.008498132,-0.36627054,-6.1558657,-0.113970764,-0.7966285,1.7530618,-0.001355201
69.76,-0.03894617,1.7364743,0.0023757778,1.7380587,22.029013,-0.99928325,-0.037855055,77.56347,-34.123203,0.00014478422,-0.010267545,84,-1.7398834,-0.06713867,0.09479523,-0.09473385,0.0034078956,-0.10226369,-3.3349924,-0.10567787,-0.4779771,1.7411779,0.0012271628
69.8,-0.03894617,1.7364743,-0.076753475,1.7369167,22.028143,-0.9993158,-0.036985915,77.494,-34.12578,-0.0032625394,-0.021738995,84,-1.7366409,-0.06437302,-0.021743774,0.0217285,-0.0008136034,-0.028550625,-1.9782313,-0.08518309,-0.28678626,1.7378336,9.7714365e-05
69.84,-0.08742754,1.7364743,-0.12450826,1.7365979,22.02449,-0.9994442,-0.033335604,77.42456,-34.128017,-0.005659664,-0.028621864,84,-1.7360687,-0.055980682,-0.091314316,0.09125778,-0.0032097101,-0.007969141,-1.1938697,-0.059928115,-0.17207171,1.73697,-0.0019233301
69.88,-0.08742754,1.7364743,-0.19686326,1.7365087,22.019157,-0.9996078,-0.028005172,77.35512,-34.12982,-0.008999296,-0.052144136,84,-1.7360687,-0.045108795,-0.13332367,0.1332608,-0.0040903687,-0.0022292137,-1.8088751,-0.08349081,-0.5880568,1.7366511,-0.0035277978
69.92,-0.08742754,1.7364743,-0.2936639,1.7364839,22.010109,-0.99982023,-0.018959235,77.28567,-34.130913,-0.013643797,-0.0662575,84,-1.7362595,-0.027275085,-0.22621155,0.2261484,-0.005310774,-0.0006198883,-2.4200156,-0.1161125,-0.35283408,1.7364645,-0.0056479685
69.96,-0.08742754,1.7364743,-0.35270712,1.736477,21.997643,-0.9999789,-0.0064938962,77.21621,-34.131012,-0.016770288,-0.074725516,84,-1.7364502,-0.0024795532,-0.31166077,0.31163347,-0.003966689,-0.00017285347,-1.4760807,-0.0781623,-0.21170042,1.7364297,-0.008796826
70.0,-0.08742754,6.4902167,-0.38829532,1.7364751,21.9831,-0.99996763,0.0080475975,77.14676,-34.130013,-0.018761644,-0.07980632,84,-1.7362595,0.024986267,-0.36354065,0.36353734,0.00028163195,-4.7683716e-05,-0.8897051,-0.049783897,-0.1270201,1.7364044,-0.011012741
70.04,-0.08742754,6.4902167,-0.34618068,2.0968752,21.969086,-0.99975663,0.022061093,77.07374,-34.127735,-0.018839968,-0.082854815,84,-1.8255234,0.056934357,-0.35037994,0.3503374,0.005275011,9.010002,1.0528661,-0.0019581057,-0.07621236,1.8263351,-0.016647462
70.08,-0.2436651,6.4902167,-0.40527162,2.4572754,21.954594,-0.99933195,0.036546778,76.98634,-34.1239,-0.015668217,-0.0846839,84,-2.1848679,0.09584427,-0.36230087,0.36214212,0.010617077,9.010005,-1.4772736,0.07929378,-0.045727193,2.186911,-0.015930355
70.12,-0.2436651,6.4902167,-0.530458,2.8176756,21.937931,-0.9985843,0.0531924,76.884605,-34.118275,-0.0130997505,-0.14827639,84,-2.5434494,0.14066696,-0.41656494,0.41614053,0.018692017,9.010005,-3.129659,0.06421167,-1.5898122,2.547331,-0.00517565
70.16,-0.2436651,6.4902167,-0.8056642,3.1780758,21.91385,-0.997014,0.07722084,76.76859,-34.109943,-0.011198052,-0.18643188,84,-2.9003143,0.20828247,-0.6020069,0.60071105,0.03925711,9.010005,-6.880155,0.047542457,-0.9538874,2.9077377,0.01630418
70.2,-0.2436651,6.4902167,-1.0344074,3.538476,21.879093,-0.99372834,0.11182105,76.63846,-34.097515,-0.0035023876,-0.20932516,84,-3.2533646,0.3107071,-0.86894035,0.86500514,0.08214116,9.010005,-5.71858,0.19239162,-0.57233196,3.267704,0.055036187
70.24,-0.2436651,6.4902167,-1.1835672,3.8988762,21.835989,-0.98798686,0.15453777,76.49442,-34.07967,0.008779725,-0.22306114,84,-3.6008835,0.44612885,-1.0776043,1.067918,0.14353693,9.010005,-3.7289948,0.30705282,-0.3433995,3.6265693,0.11570305
70.28,-0.2436651,6.4902167,-1.258037,4.2592764,21.787712,-0.97937804,0.20203613,76.336784,-34.055058,0.02327102,-0.23130274,84,-3.9409637,0.61531067,-1.2069225,1.187459,0.21522045,9.010005,-1.8617451,0.3622824,-0.20603985,3.9840083,0.19359529
70.32,-0.03915039,6.4902167,-1.274131,4.6196766,21.737097,-0.96790206,0.25132772,76.16592,-34.02233,0.03796729,-0.23624769,84,-4.271698,0.8181572,-1.2653828,1.2322899,0.2868995,9.010005,-0.40234923,0.36740676,-0.12362376,4.340211,0.28170007
70.36,-0.03915039,6.4902167,-1.2004235,4.956748,21.68551,-0.9536552,0.3009016,75.98253,-33.98024,0.05346834,-0.15740877,84,-4.584694,1.0522842,-1.2896538,1.2393467,0.35617203,8.426785,1.8426865,0.3875262,1.9709729,4.6888514,0.37602532
70.4,-0.03915039,3.1420712,-0.91442895,5.233079,21.639818,-0.9389157,0.3441472,75.788284,-33.928474,0.06720458,-0.110105425,84,-4.8561096,1.294136,-1.1423111,1.0811403,0.36848634,6.9082737,7.1498632,0.34340602,1.1825837,5.0048513,0.45613194
70.44,-0.03915039,3.1420712,-1.9277235,4.8726788,21.59026,-0.92071444,0.39023703,75.591286,-33.869232,0.085623816,-0.08172341,84,-4.924965,1.4810562,-1.238966,1.1522458,0.4550323,-9.010005,-25.332365,0.4604809,0.70955044,5.112449,0.5582739
70.48,-0.03915039,3.1420712,-2.262635,4.5122786,21.509155,-0.8860727,0.4635463,75.409874,-33.808525,0.13303006,-0.064694196,84,-4.5352936,1.5176773,-2.027607,1.8327318,0.86604357,-9.010005,-8.3727865,1.185156,0.42573026,4.7221136,0.75754607
70.52,-0.03915039,3.1420712,-2.42837,4.1518784,21.416845,-0.839571,0.54324996,75.244286,-33.746338,0.17973298,-0.05447667,84,-4.1397095,1.5546799,-2.3077488,1.9925915,1.1625425,-9.010005,-4.1433754,1.1675731,0.25543812,4.32016,0.94363296
70.56,-0.08284888,3.1420712,-2.5253673,3.7914782,21.318615,-0.7822458,0.6229699,75.095184,-33.681828,0.21776709,-0.04834616,84,-3.7275314,1.6127586,-2.455759,1.992999,1.4331295,-9.010005,-2.4249315,0.95085275,0.15326272,3.920546,1.0605663
70.6,-0.08284888,3.1420712,-2.598663,3.431078,21.217205,-0.7151599,0.6989609,74.96335,-33.614494,0.24284899,-0.062147245,84,-3.2958984,1.6833305,-2.5352478,1.8997743,1.677148,-9.010005,-1.8323958,0.62704754,-0.34502706,3.5336766,1.0998535
70.64,-0.08284888,3.1420712,-1.9196978,3.222762,21.12199,-0.6454696,0.76378596,74.84852,-33.54328,0.23731884,-0.070427895,84,-2.8707504,1.7803192,-2.380371,1.6206264,1.7422572,-5.207896,16.974133,-0.13825372,-0.20701624,3.212765,1.043497
70.68,-0.08284888,3.1420712,-0.98866844,3.1646004,21.057648,-0.595024,0.80370796,74.74715,-33.464676,0.19319566,-0.075396284,84,-2.5342941,1.9651413,-1.6085625,0.99805,1.2611403,-1.4540434,23.275732,-1.1030797,-0.12420975,3.0873656,0.8675262
70.72,-0.08284888,3.1420712,-0.62722325,3.1483612,21.023214,-0.56700236,0.82371616,74.65593,-33.3772,0.13679437,-0.07837732,84,-2.280426,2.1868706,-0.8608341,0.50020516,0.70054084,-0.40597916,9.03613,-1.410032,-0.07452592,3.0943675,0.638463
70.76,-0.08284888,3.1420712,-0.5654534,3.1438274,20.999218,-0.54707485,0.8370837,74.57282,-33.282673,0.09194212,-0.08016594,84,-2.0776749,2.363205,-0.5999088,0.33418834,0.49818754,-0.11334419,1.5442461,-1.1213064,-0.044715405,3.1148438,0.4463377
70.8,0.018604526,6.3161445,-0.59235823,3.1425614,20.976423,-0.52785325,0.84933555,74.49604,-33.183113,0.06260452,-0.08123912,84,-1.9195557,2.4889946,-0.5698681,0.30629635,0.4805401,-0.031650066,-0.67262053,-0.73344,-0.02682954,3.1272352,0.31652296
70.84,0.018604526,6.3161445,-0.013641909,3.5029616,20.96063,-0.5143746,0.85756564,74.422226,-33.076954,0.04156746,-0.04130166,84,-1.8453598,2.6539803,-0.39482117,0.20575225,0.33696592,9.010005,14.467908,-0.5259264,0.99843645,3.2251687,0.21737707
