# This is F1TENTH simulation from 10.01.2024 at time 14:55:36
# Done with git-revision: unknown
# Starting position :,""[0.0, 0.0, 0.0]""
# Saving: 0.04 s
# Speedfactor 0.5
# Controller: Random input
#
# Data:
time,angular_control,translational_control,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,experiment_index,D_pose_x,D_pose_y,D_pose_theta,D_pose_theta_sin,D_pose_theta_cos,D_linear_vel_x,D_angular_vel_z,D_slip_angle,D_steering_angle,D_car_pose_x,D_car_pose_y
0.4,0.008287483,1.7324306,0.019119771,3.7200117,-0.05675311,0.99838996,-0.05672265,-9.610281,-49.80689,0.008947857,0.0042360513,0,3.7162542,-0.16813278,-0.016319193,-0.016293209,-0.00092089176,-0.0016927719,1.2406995,-0.07365828,0.067523845,3.7198079,0.042933688
0.44,0.008287483,1.7324306,0.011772287,3.3596115,-0.056202352,0.9984211,-0.05617277,-9.465254,-49.813904,0.0065766624,0.0058566243,0,3.625679,-0.1753807,0.013768952,0.013746973,0.0007778406,-9.010005,-0.1836871,-0.05927986,0.040514324,3.629806,0.028560638
0.48,0.111950204,1.7324306,0.031865574,2.9992113,-0.05553666,0.9984582,-0.055508118,-9.334637,-49.820423,0.0050341524,0.006828968,0,3.2654285,-0.16298294,0.016642269,0.016616285,0.00092834234,-9.010005,0.5023322,-0.03856275,0.02430859,3.2694407,0.018526152
0.52,0.111950204,1.7324306,0.1803416,2.638811,-0.054057743,0.9985392,-0.05403142,-9.218421,-49.82631,0.006593438,0.04887746,0,2.9053926,-0.14715195,0.036972947,0.03691744,0.0020250678,-9.010005,3.7119007,0.038982134,1.0512123,2.9090993,0.0100455135
0.56,0.111950204,1.7324306,0.49754244,2.278411,-0.04320759,0.9990667,-0.043194145,-9.116574,-49.830868,0.008019122,0.07410656,0,2.5461674,-0.11396408,0.27125385,0.2709319,0.013187528,-9.010005,7.930021,0.03564211,0.6307275,2.5487137,-0.003878191
0.6,0.111950204,1.7324306,0.6618262,1.9180108,-0.021113709,0.99977714,-0.02111214,-9.029085,-49.833584,0.0046502296,0.08924402,0,2.1872282,-0.06790161,0.552347,0.5520501,0.017760694,-9.010002,4.107094,-0.08422232,0.3784366,2.1881742,-0.021709412
0.64,0.111950204,1.7324306,0.56777805,1.7842447,0.003669872,0.99999326,0.0036698638,-8.953708,-49.834316,0.008778032,0.09832649,0,1.8844366,-0.018310547,0.6195895,0.6195501,0.005403161,-3.3441544,-2.3512034,0.10319506,0.22706166,1.8843567,-0.02522605
0.68,0.111950204,1.7324306,0.52726746,1.7468971,0.025486875,0.9996752,0.025484117,-8.882729,-49.832886,0.017144755,0.10377598,0,1.774478,0.035762787,0.54542506,0.54535633,-0.00795126,-0.9336889,-1.0127648,0.20916806,0.13623722,1.7748129,-0.009469833
0.72,0.015824959,1.7324306,0.533365,1.7364696,0.04654497,0.998917,0.046528164,-8.813044,-49.829433,0.022731604,0.107045665,0,1.7421246,0.086307526,0.52645236,0.5261012,-0.018955767,-0.26068687,0.15243888,0.13967124,0.08174218,1.7442535,0.0051561967
0.76,0.015824959,1.7324306,0.4575983,1.7335583,0.06798494,0.9976899,0.06793258,-8.743813,-49.8242,0.022033384,0.070557386,0,1.7307758,0.13084412,0.53599924,0.5351105,-0.03067702,-0.07278323,-1.8941678,-0.0174555,-0.912207,1.7356662,0.012965776
0.8,0.015824959,1.4425249,0.3084261,1.7327455,0.08447494,0.9964341,0.08437451,-8.674778,-49.81777,0.016107883,0.048664413,0,1.7258644,0.16078949,0.41225013,0.41104814,-0.031395257,-0.020319223,-3.7293046,-0.14813752,-0.5473243,1.7332766,0.014597163
0.84,0.015824959,1.4425249,0.22535084,1.5235544,0.09616248,0.9953799,0.09601434,-8.60791,-49.81092,0.010542047,0.03552863,0,1.6716957,0.17118454,0.2921885,0.29099584,-0.026354194,-5.2297773,-2.0768816,-0.1391459,-0.3283946,1.6804086,0.009886891
0.88,0.015824959,1.4425249,0.14146791,1.4651483,0.10388877,0.9946084,0.103701994,-8.547906,-49.80439,0.009272604,0.02764716,0,1.5001059,0.16326904,0.19315723,0.19219126,-0.019288063,-1.4601529,-2.097073,-0.031736072,-0.19703674,1.5089492,0.0068247914
0.92,0.015824959,1.4425249,0.10863289,1.4488415,0.109084524,0.99405617,0.108868316,-8.489844,-49.797726,0.008384308,0.02291828,0,1.45154,0.1666069,0.1298938,0.12915805,-0.013805926,-0.40767193,-0.8208755,-0.02220741,-0.11822199,1.4610504,0.0075899065
0.96,-0.68205655,1.4425249,0.09167088,1.4442884,0.11320557,0.9935991,0.11296392,-8.432341,-49.790894,0.00740771,0.02008095,0,1.4375925,0.17080307,0.10302607,0.10239016,-0.01142621,-0.11382699,-0.42405036,-0.024414947,-0.07093325,1.4476852,0.0073136985
1.0,-0.68205655,1.4425249,-0.2019971,1.4430174,0.11674571,0.993193,0.11648069,-8.375006,-49.783905,-0.0072604786,-0.10791905,0,1.4333725,0.17471313,0.088503584,0.08791927,-0.010153651,-0.031775236,-7.3416996,-0.3667047,-3.2,1.4439662,0.0065636337
1.04,-0.68205655,1.4425249,-0.73732907,1.4426624,0.103358716,0.99466324,0.10317478,-8.317574,-49.778206,-0.043520734,-0.23591906,0,1.4358044,0.14247894,-0.33467487,-0.33264774,0.036756694,-0.008875132,-13.383299,-0.90650636,-3.2,1.442842,-0.00642024
1.08,-0.68205655,1.4425249,-1.2792645,1.4425632,0.068454474,0.9976579,0.068401024,-8.259929,-49.77576,-0.08426319,-0.36391908,0,1.4411211,0.061130524,-0.87260604,-0.869344,0.074866414,-0.0024795532,-13.548385,-1.0185614,-3.2000005,1.4419272,-0.037586812
1.12,-0.68205655,1.4425249,-1.7821722,1.4425355,0.011852622,0.9999298,0.0118523445,-8.202286,-49.778015,-0.12425527,-0.4189,0,1.4410734,-0.056362152,-1.4150463,-1.413717,0.056797266,-0.0006914139,-12.572694,-0.999802,-1.3745233,1.4403042,-0.073438294
1.16,-0.68205655,1.4425249,-1.7758862,1.4425279,-0.05918808,0.9982489,-0.059153527,-8.145111,-49.785694,-0.13471071,-0.4189,0,1.4293671,-0.19197464,-1.7760174,-1.7751468,-0.042022765,-0.00019073486,0.15715063,-0.26138613,0.0,1.43822,-0.10708637
1.2,-0.2866349,7.758491,-1.7790548,1.4425257,-0.13026355,0.9915277,-0.12989546,-8.088719,-49.797867,-0.1377376,-0.4189,0,1.4097929,-0.30431747,-1.7768868,-1.7685484,-0.16802996,-5.364418e-05,-0.07921457,-0.075672194,0.0,1.4373782,-0.11861348
1.24,-0.2866349,7.758491,-1.642994,1.8029257,-0.1951231,0.9810238,-0.19388731,-8.029934,-49.815228,-0.12699145,-0.36599398,0,1.469636,-0.43401718,-1.6214889,-1.599796,-0.2625972,9.009999,3.4015179,0.26865378,1.3226509,1.5258982,-0.14083743
1.28,-0.2866349,7.758491,-1.7146783,2.1633258,-0.26161766,0.96597284,-0.2586435,-7.958338,-49.839867,-0.09653981,-0.33425033,0,1.7899036,-0.61597824,-1.6623639,-1.618905,-0.3762737,9.010002,-1.792106,0.761291,0.79359114,1.8883171,-0.13207132
1.32,-0.2866349,7.758491,-1.7338297,2.523726,-0.33043242,0.9459021,-0.32445207,-7.8742356,-49.872284,-0.06619221,-0.31520414,0,2.1025538,-0.81043243,-1.7203689,-1.6452141,-0.5017683,9.010005,-0.47878623,0.75869,0.47615469,2.2517567,-0.0844118
1.36,-0.2866349,7.758491,-1.725136,2.8841262,-0.39971882,0.9211705,-0.38915935,-7.778239,-49.913692,-0.038823936,-0.30377644,0,2.3999214,-1.0352135,-1.73216,-1.617682,-0.6182909,9.010005,0.21734238,0.68420684,0.2856925,2.6135998,-0.019656241
1.4,-0.2866349,7.758491,-1.6997339,3.2445264,-0.46848676,0.89225256,-0.4515366,-7.6711135,-49.965424,-0.01464409,-0.29691982,0,2.678132,-1.2932777,-1.7191985,-1.5594311,-0.7229477,9.010005,0.6350547,0.6044961,0.17141551,2.9735324,0.055344224
1.44,0.07239053,7.758491,-1.6624486,3.6049266,-0.5361191,0.8596975,-0.51080346,-7.5537424,-50.028774,0.00666418,-0.29280585,0,2.934277,-1.5837669,-1.6908088,-1.4816717,-0.8138761,9.010005,0.9321302,0.53270674,0.102849305,3.3315842,0.13727844
1.48,0.07239053,7.758491,-1.4458382,3.9653268,-0.6021662,0.82411057,-0.56642896,-7.427097,-50.104954,0.0286183,-0.16480583,0,3.1661391,-1.9044876,-1.6511768,-1.3906374,-0.8896738,9.010005,5.415261,0.548853,3.2000005,3.6880054,0.22388458
1.52,0.07239053,7.758491,-0.80125904,4.325727,-0.6538321,0.79375887,-0.6082326,-7.2916446,-50.194202,0.04717432,-0.06992729,0,3.3863068,-2.2312164,-1.2916476,-1.0450914,-0.75879246,9.010005,16.11448,0.46390048,2.3719635,4.0450096,0.2886145
1.56,0.07239053,7.758491,-0.15735164,4.686127,-0.6789312,0.7782443,-0.6279616,-7.14719,-50.295845,0.04902111,-0.013000162,0,3.611362,-2.5410652,-0.62747747,-0.49322397,-0.3878638,9.010005,16.097685,0.046169758,1.4231782,4.4062133,0.29022694
1.6,0.07239053,4.98463,0.2807696,5.0465274,-0.6801752,0.77746254,-0.62892926,-6.993267,-50.409016,0.036508128,0.021156112,0,3.8480759,-2.8292656,-0.031100214,-0.024192035,-0.019544363,9.010005,10.953031,-0.31282455,0.85390687,4.7711425,0.22051954
1.64,0.07239053,4.98463,0.35825372,5.0019116,-0.66857046,0.7847086,-0.6198648,-6.8323555,-50.53016,0.020104652,0.041649878,0,4.022789,-3.0285835,0.29011816,0.2266109,0.18115193,-1.1153936,1.9371033,-0.4100869,0.5123442,5.03403,0.11702967
1.68,-0.5805301,4.98463,0.5271197,4.9894547,-0.652514,0.79455984,-0.60718584,-6.6729836,-50.650913,0.005651361,0.053946137,0,3.9842963,-3.018856,0.40141195,0.31697452,0.24628043,-0.31142235,4.2216496,-0.3613323,0.30740649,4.998769,0.020546436
1.72,-0.5805301,4.98463,0.3638964,4.9859767,-0.62987685,0.80810004,-0.5890452,-6.513581,-50.77095,-0.014322054,-0.07405387,0,3.9850712,-3.000927,0.5659282,0.45351535,0.3385052,-0.086951256,-4.0805826,-0.49933535,-3.2,4.988018,-0.07766223
1.76,-0.5805301,4.98463,-0.7021069,4.985006,-0.62451315,0.8112479,-0.5847024,-6.354284,-50.890934,-0.028021714,-0.20205387,0,3.9824247,-2.9995918,0.13409257,0.10857135,0.07869601,-0.024271011,-26.650082,-0.3424915,-3.2,4.984602,-0.10487938
6.88,0.055152457,1.607686,-1.8963801,3.0376058,-8.852251,-0.8405347,-0.54175776,-7.5581484,-53.915802,0.269048,0.02429476,15,-2.0307064,-2.6102066,-2.0388603,1.6668171,-1.1731863,-9.010005,3.729692,-0.20904541,0.5142949,3.1209788,1.0938183
6.92,0.055152457,1.607686,-1.4742677,2.6772056,-8.924036,-0.8772266,-0.48007655,-7.6385946,-54.001953,0.2495829,0.03663784,15,-2.011156,-2.153778,-1.7946243,1.5420302,-0.9172976,-9.010005,10.552809,-0.48662758,0.30857697,2.7982178,0.9238425
6.96,0.1940844,1.607686,-1.0101043,2.3168054,-8.978319,-0.9019818,-0.43177414,-7.715809,-54.070812,0.21310726,0.044043686,15,-1.930356,-1.7214775,-1.3570786,1.2075603,-0.6188795,-9.010005,11.604086,-0.9118911,0.18514618,2.4844356,0.7192635
7.0,0.1940844,1.607686,-0.3943721,1.9564053,-9.01415,-0.9168702,-0.39918548,-7.7872953,-54.123905,0.17071004,0.10405997,15,-1.7871618,-1.3273239,-0.89576244,0.8147165,-0.37221014,-9.010002,15.393305,-1.0599304,1.5004071,2.1684437,0.5035746
7.04,0.1940844,1.607686,0.41860613,1.7050484,-9.018948,-0.9187749,-0.3947818,-7.851227,-54.164505,0.11781282,0.14006975,15,-1.5982866,-1.0149956,-0.11994839,0.110092014,-0.04761815,-6.283921,20.324455,-1.3224306,0.90024453,1.8691674,0.301578
7.08,0.1940844,1.607686,0.7585872,1.6348697,-8.9966135,-0.9097294,-0.41520166,-7.9099646,-54.197758,0.07287595,0.1616756,15,-1.4684439,-0.8313179,0.5583525,-0.5104966,0.22613704,-1.7544687,8.499526,-1.1234218,0.54014623,1.6810511,0.14657402
7.12,0.1940844,1.607686,0.8147689,1.6152757,-8.965558,-0.89639854,-0.44324896,-7.967081,-54.2292,0.05629939,0.17463914,15,-1.4279127,-0.7860184,0.77638626,-0.7011823,0.33327192,-0.48984885,1.4045432,-0.41441396,0.32408834,1.6283807,0.07166493
7.16,0.1940844,1.607686,0.8466523,1.609805,-8.932625,-0.8813175,-0.47252458,-8.023025,-54.26141,0.05293118,0.18241724,15,-1.3985872,-0.8052826,0.8233309,-0.7318906,0.3770262,-0.13676882,0.79708546,-0.08420525,0.1944527,1.6131152,0.048842788
7.2,-0.015823562,5.5733347,0.870631,1.6082777,-8.898481,-0.8646734,-0.5023346,-8.077786,-54.29525,0.05314846,0.18708411,15,-1.3690472,-0.8460045,0.8535862,-0.7452503,0.416103,-0.038182735,0.59946626,0.005432032,0.11667162,1.608756,0.04379779
7.24,-0.015823562,5.5733347,0.68269604,1.9686776,-8.866937,-0.8483998,-0.529356,-8.134281,-54.332973,0.046418324,0.10592105,15,-1.4123678,-0.94308853,0.78861713,-0.6755352,0.40683895,9.009999,-4.6983733,-0.16825339,-2.0290763,1.6974821,0.052470744
7.28,-0.015823562,5.5733347,0.51690286,2.3290777,-8.841321,-0.83456314,-0.5509123,-8.201961,-54.37989,0.027088055,0.05722321,15,-1.6919851,-1.172924,0.6403923,-0.53890795,0.34591705,9.010002,-4.1448293,-0.48325673,-1.2174461,2.0582466,0.04674369
7.32,-0.015823562,5.5733347,0.3388713,2.689478,-8.822547,-0.82407385,-0.5664824,-8.281192,-54.435448,0.011946144,0.028004497,15,-1.9807816,-1.3889313,0.4693508,-0.3892526,0.26223212,9.010005,-4.450789,-0.3785478,-0.7304678,2.4191155,0.022503972
7.36,-0.015823562,5.5733347,0.18779905,3.0498781,-8.810637,-0.817269,-0.5762563,-8.372007,-54.499588,0.0028627412,0.010473274,15,-2.2703886,-1.603508,0.29773712,-0.24434626,0.1701206,9.010005,-3.776806,-0.22708505,-0.43828058,2.7795498,0.0021717548
7.4,-0.015823562,5.5733347,0.07415933,3.4102783,-8.804384,-0.8136496,-0.5813556,-8.474407,-54.572315,-0.0014030925,-4.546065e-05,15,-2.5599957,-1.8181801,0.15633106,-0.12748241,0.09048581,9.010005,-2.840993,-0.106645845,-0.26296836,3.1399484,-0.008906245
7.44,0.14939879,5.5733347,-0.0033500008,3.7706785,-8.802293,-0.812432,-0.583056,-8.588419,-54.65359,-0.002500388,-0.0063567013,15,-2.850294,-2.0318985,0.052285194,-0.042510033,0.030440092,9.010005,-1.9377333,-0.02743239,-0.15778102,3.5003805,-0.0111016035
7.48,0.14939879,5.5733347,0.04379426,4.095517,-8.8029785,-0.8128316,-0.5824988,-8.713815,-54.74312,-0.00013185432,0.055945497,15,-3.1348944,-2.2381783,-0.017142296,0.0139296055,-0.009989738,8.120966,1.1786065,0.059213344,1.557555,3.8518772,-0.0068103075
7.52,0.14939879,5.5733347,0.36742994,4.36182,-8.798044,-0.8099475,-0.58650243,-8.848993,-54.840294,0.0022038126,0.09332681,15,-3.3794641,-2.42939,0.12335777,-0.1000911,0.07210225,6.6575766,8.090892,0.05839167,0.93453276,4.1620317,-0.014385581
7.56,0.14939879,5.5733347,0.70482713,4.5801353,-8.779643,-0.7990186,-0.60130626,-8.991557,-54.944614,-0.0041469233,0.1157556,15,-3.5640955,-2.6080132,0.46002865,-0.37009567,0.27322173,5.457878,8.43493,-0.1587684,0.5607199,4.415993,-0.0592618
7.6,0.14939879,6.865877,0.9679535,4.7591095,-8.74841,-0.7798515,-0.6259645,-9.139379,-55.055843,-0.01800084,0.12921287,15,-3.6955357,-2.7807236,0.78082085,-0.61645657,0.47917813,4.474354,6.5781593,-0.3463479,0.3364317,4.6226034,-0.1447227
7.64,0.14939879,6.865877,0.8141187,5.1195097,-8.711305,-0.75609326,-0.6544639,-9.292197,-55.175297,-0.034263194,0.13728724,15,-3.820467,-2.9863358,0.927639,-0.7124841,0.5939558,9.010005,-3.8458705,-0.40655887,0.20185933,4.8430786,-0.24240923
7.68,-0.03516275,6.865877,0.7935435,5.434205,-8.678928,-0.7345116,-0.6785961,-9.453209,-55.306854,-0.043268688,0.14213185,15,-4.0252924,-3.2889366,0.80940723,-0.6033048,0.53954124,7.867384,-0.51437914,-0.22513737,0.12111515,5.188483,-0.3157854
7.72,-0.03516275,6.865877,0.7717303,5.692192,-8.646021,-0.7117871,-0.70239526,-9.6201725,-55.450024,-0.0527156,0.071214005,15,-4.1740894,-3.579235,0.82268715,-0.5949795,0.56811273,6.4496756,-0.54533035,-0.23617278,-1.7729461,5.4851007,-0.38420725
7.76,-0.03516275,6.865877,0.44512445,5.9036903,-8.617965,-0.6918031,-0.7220862,-9.791243,-55.603462,-0.061283357,0.028663306,15,-4.2767525,-3.8359642,0.7014036,-0.49227327,0.49960017,5.2874565,-8.165147,-0.21419394,-1.0637676,5.728567,-0.43445206
7.8,-0.03516275,6.865877,0.0869253,6.077076,-8.6037855,-0.68149525,-0.7318225,-9.965323,-55.76558,-0.059166573,0.0031328853,15,-4.352021,-4.052925,0.35448074,-0.24340749,0.2576962,4.3346405,-8.954979,0.05291961,-0.6382605,5.931904,-0.42285776
7.84,-0.03516275,6.865877,-0.18453963,6.2192183,-8.603239,-0.68109524,-0.7321948,-10.141673,-55.934937,-0.047417294,-0.012185368,15,-4.408741,-4.2339325,0.013661385,-0.009307265,0.010000169,3.5535574,-6.786623,0.29373196,-0.38295633,6.1028357,-0.3443458
7.88,-0.03516275,6.865877,-0.3500587,6.335746,-8.612497,-0.6878448,-0.72585773,-10.319998,-56.110058,-0.030493889,-0.02137632,15,-4.4581175,-4.3780327,-0.23145676,0.15842617,-0.16873926,2.913189,-4.1379766,0.42308512,-0.22977379,6.244322,-0.22455192
7.92,0.08096147,6.865877,-0.43246067,6.4312754,-8.627492,-0.698651,-0.71546257,-10.500339,-56.28947,-0.012486073,-0.026890893,15,-4.508519,-4.485321,-0.37486553,0.25987923,-0.27015507,2.388239,-2.060049,0.4501954,-0.13786434,6.358961,-0.09200263
7.96,0.08096147,6.865877,-0.36747995,6.50959,-8.645205,-0.71121347,-0.7029761,-10.682916,-56.47181,0.00508844,0.016250052,15,-4.5644283,-4.558468,-0.44281483,0.31216145,-0.31406134,1.9578695,1.6245179,0.43936282,1.0785236,6.450777,0.033359766
8.0,0.08096147,4.4407253,-0.0117409825,6.5737934,-8.656575,-0.7191606,-0.6948438,-10.867617,-56.656254,0.016517755,0.04213462,15,-4.617524,-4.6111107,-0.28426647,0.20330697,-0.19867867,1.6050816,8.893475,0.28573287,0.6471142,6.524743,0.10767102
8.04,0.08096147,4.4407253,0.40675476,6.213393,-8.652799,-0.7165314,-0.6975548,-11.051015,-56.839626,0.015471345,0.057665363,15,-4.584956,-4.5843124,0.09441376,-0.06777495,0.06573051,-9.010005,10.462394,-0.026160246,0.38826856,6.483074,0.08654547
8.08,0.08096147,4.4407253,0.8238687,5.852993,-8.63229,-0.7020757,-0.7121023,-11.223669,-57.013355,4.325621e-05,0.066983804,15,-4.316354,-4.3432236,0.51271915,-0.36368668,0.3613919,-9.010005,10.427848,-0.38570222,0.23296103,6.1232266,-0.024413586
8.12,0.08096147,4.4407253,1.2361295,5.492593,-8.595175,-0.6751685,-0.7376635,-11.385163,-57.177845,-0.027258087,0.07257487,15,-4.0373564,-4.1122437,0.9278774,-0.63903034,0.67268014,-9.010005,10.30652,-0.68253356,0.13977662,5.759348,-0.2017529
8.16,0.26589033,4.4407253,1.6462803,5.1321926,-8.541602,-0.63470024,-0.7727585,-11.534782,-57.33377,-0.0636966,0.07592951,15,-3.7404776,-3.8981438,1.3393164,-0.8773744,1.011707,-9.010005,10.253769,-0.9109628,0.08386597,5.386406,-0.41633296
8.2,0.26589033,4.4407253,2.2808518,4.7717924,-8.471678,-0.5791586,-0.8152149,-11.671568,-57.481976,-0.10320374,0.15191384,15,-3.4196377,-3.70512,1.7481089,-1.0614097,1.3885409,-9.010005,15.864289,-0.9876786,1.8996083,5.0009813,-0.6418874
8.24,0.26589033,4.4407253,2.9783475,4.5331593,-8.373903,-0.49681216,-0.8678581,-11.79425,-57.625053,-0.14687806,0.19750443,15,-3.0670404,-3.5769463,2.4443626,-1.3160809,2.058661,-5.965829,17.437393,-1.091858,1.1397649,4.628025,-0.88468564
8.28,0.26589033,4.4407253,2.8991027,4.4665327,-8.256449,-0.3916895,-0.9200975,-11.903406,-57.76897,-0.18772274,0.22485879,15,-2.7289152,-3.597927,2.9363632,-1.305984,2.6280663,-1.6656637,-1.9811213,-1.021117,0.683859,4.379331,-1.1015978
8.32,0.26589033,4.4407253,2.7637994,4.4479303,-8.142484,-0.2845165,-0.95867115,-11.999374,-57.919395,-0.20972377,0.2412714,15,-2.3992062,-3.760624,2.8491259,-0.96434206,2.6793249,-0.46505928,-3.3825815,-0.5500257,0.4103154,4.2878156,-1.2300901
8.36,0.26589033,4.4407253,2.7144635,4.4427366,-8.03275,-0.17781784,-0.98406345,-12.080472,-58.077637,-0.2196514,0.251119,15,-2.02744,-3.9560318,2.7433395,-0.63480735,2.6674669,-0.12984276,-1.2333989,-0.24819076,0.24618953,4.2535014,-1.2916768
8.4,0.1281492,1.6485182,2.7245953,4.441287,-7.924185,-0.07014551,-0.9975368,-12.145151,-58.243076,-0.22460075,0.25702754,15,-1.6169786,-4.13599,2.7141333,-0.3368333,2.6918082,-0.036239624,0.2532959,-0.123733655,0.14771372,4.2392263,-1.3228745
9.52,-0.1518301,2.4709547,0.07513347,2.4764113,-5.3594894,0.6028756,0.79783523,-9.589434,-58.90583,-0.13232759,-0.03852728,19,1.8738747,1.633358,0.8243561,0.5077362,-0.64938813,-0.35218,-27.411707,1.7795824,-1.8883805,2.4328637,-0.51033163
9.56,-0.1518301,2.4709547,-0.4267374,2.4724784,-5.362673,0.6054123,0.795912,-9.520917,-58.834366,-0.07958536,-0.08384841,19,1.7129183,1.7866135,-0.07958412,-0.048080087,0.06341785,-0.09832382,-12.546772,1.3185557,-1.1330283,2.459009,-0.28169453
9.6,-0.035254437,4.4075303,-0.6849093,2.4713802,-5.3828464,0.62134445,0.78353757,-9.455345,-58.760345,-0.04657072,-0.11104109,19,1.6392946,1.8505096,-0.50433874,-0.30936152,0.39830357,-0.0274539,-6.454297,0.825366,-0.6798171,2.4685104,-0.13464499
9.64,-0.035254437,4.4075303,-0.68708056,2.8202744,-5.411237,0.643336,0.765584,-9.388018,-58.68326,-0.023596663,-0.08072644,19,1.6831875,1.9270897,-0.7097602,-0.44883937,0.5497888,8.722353,-0.05428195,0.5743514,0.7578663,2.5582042,-0.048855305
9.68,-0.035254437,4.4075303,-0.54272634,3.106298,-5.437328,0.6630897,0.7485399,-9.31134,-58.596657,-0.0069510657,-0.06253763,19,1.9169331,2.1651268,-0.65227747,-0.42610168,0.49384236,7.1505904,3.6088557,0.41613993,0.4547201,2.8917823,0.000772357
9.72,-0.035254437,4.4075303,-0.4280227,3.3407803,-5.457839,0.6783025,0.7347827,-9.226484,-58.502712,0.0026368764,-0.051624358,19,2.1214008,2.3486137,-0.51277876,-0.34393072,0.38032085,5.862057,2.8675907,0.23969856,0.2728319,3.1646724,0.034301996
9.76,-0.035254437,4.4075303,-0.35811213,3.5330086,-5.474224,0.6902504,0.7235706,-9.134518,-58.40313,0.007751233,-0.045076393,19,2.2991657,2.4895668,-0.40962696,-0.28030276,0.29869676,4.805708,1.7477647,0.1278589,0.16369914,3.3883772,0.05481577
9.8,-0.035254437,4.4075303,-0.3219658,3.6905975,-5.4881773,0.700279,0.7138692,-9.036394,-58.299248,0.01054631,-0.041147612,19,2.4530888,2.597046,-0.34883022,-0.24253428,0.25071502,3.939724,0.9036578,0.069876924,0.098219514,3.5717976,0.0674721
9.84,0.059539348,4.4075303,-0.30696946,3.819789,-5.5009165,0.70931613,0.70489055,-8.932941,-58.192135,0.012324083,-0.038790345,19,2.586317,2.677822,-0.31847954,-0.22446662,0.22592843,3.229785,0.37490875,0.04444432,0.05893167,3.7220879,0.076352
