s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
6.794014,-3.363594,1.034399,1.459102,0.001229,8.800753,4.254717,1.041163,0.510641
6.893926,-3.462884,1.045529,1.459222,0.001169,8.848923,4.226498,1.030438,0.521721
6.993838,-3.562175,1.056648,1.459336,0.001108,8.896516,4.198599,1.029356,0.507423
7.093750,-3.661468,1.067756,1.459444,0.001049,8.943544,4.171014,1.037947,0.497946
7.193662,-3.760762,1.078853,1.459546,0.000989,8.990020,4.143737,1.046069,0.507056
7.293574,-3.860056,1.089941,1.459641,0.000928,9.035954,4.116760,1.035002,0.517459
7.393486,-3.959352,1.101019,1.459731,0.000868,9.081360,4.090079,1.023945,0.528441
7.493398,-4.058649,1.112089,1.459815,0.000808,9.126247,4.063686,1.014942,0.505578
7.593310,-4.157947,1.123151,1.459892,0.000748,9.170628,4.037575,1.015742,0.499785
7.693222,-4.257246,1.134205,1.459964,0.000687,9.214511,4.011743,1.026322,0.510854
7.793134,-4.356545,1.145252,1.460030,0.000627,9.257908,3.986182,1.029666,0.521917
7.893046,-4.455845,1.156294,1.460090,0.000567,9.300828,-2.013093,1.022460,0.527727
7.992958,-4.555146,1.167329,1.460143,0.000507,9.279177,-7.193748,1.024994,0.506276
8.092870,-4.654447,1.178360,1.460191,0.000446,9.201394,-7.194021,1.037196,0.504078
8.192782,-4.753748,1.189386,1.460232,0.000386,9.122944,-7.194047,1.035209,0.515118
8.292694,-4.853050,1.200408,1.460268,0.000326,9.043814,-7.193800,1.024182,0.526154
8.392606,-4.952353,1.211428,1.460297,0.000266,8.963988,-7.193372,1.013159,0.508826
8.492518,-5.051656,1.222444,1.460321,0.000205,8.883449,-7.192773,1.007705,0.507520
8.592429,-5.150959,1.233459,1.460338,0.000145,8.802180,-7.192007,1.012135,0.508894
8.692341,-5.250262,1.244472,1.460350,0.000085,8.720163,-7.191065,1.023158,0.519906
8.792253,-5.349565,1.255484,1.460355,0.000025,8.637378,-7.184816,1.019385,0.513298
8.892165,-5.448868,1.266496,1.460355,-0.000035,8.553864,-7.175034,1.008362,0.498412
8.992077,-5.548172,1.277508,1.460349,-0.000095,8.469643,-7.165351,0.997338,0.503308
9.091989,-5.647475,1.288521,1.460336,-0.000156,8.384691,-7.155875,0.986313,0.514292
9.191901,-5.746778,1.299536,1.460317,-0.000216,8.298984,-7.146795,0.975287,0.508125
9.291813,-5.846080,1.310553,1.460293,-0.000273,8.212492,-7.137844,0.959526,0.496264
9.391725,-5.945383,1.321572,1.460263,-0.000331,8.125190,-7.128711,0.926535,0.500907
9.491637,-6.044685,1.332595,1.460226,-0.000395,8.037054,-7.119280,0.903440,0.509370
9.591549,-6.143987,1.343622,1.460184,-0.000466,7.948058,-7.105966,0.882934,0.520326
9.691461,-6.243288,1.354654,1.460130,-0.000603,7.858224,-7.093044,0.870833,0.501036
9.791373,-6.342588,1.365691,1.460063,-0.000741,7.767517,-7.080461,0.859779,0.493098
9.891285,-6.441888,1.376736,1.459982,-0.000880,7.675903,-7.068283,0.859104,0.504152
9.991197,-6.541186,1.387790,1.459887,-0.001018,7.583341,-7.056550,0.869971,0.515216
10.091109,-6.640484,1.398853,1.459779,-0.001156,7.489793,-7.045199,0.877649,0.524926
10.191021,-6.739780,1.409928,1.459657,-0.001293,7.395215,-7.034146,0.878878,0.501362
10.290933,-6.839075,1.421016,1.459520,-0.001433,7.299562,-7.023493,0.891362,0.497150
10.390845,-6.938368,1.432119,1.459370,-0.001572,7.202787,-7.013259,0.895772,0.508269
10.490757,-7.037659,1.443236,1.459206,-0.001711,7.104839,-7.003418,0.898810,0.519403
10.590669,-7.136949,1.454371,1.459028,-0.001851,7.005661,-6.971058,0.912823,0.508401
10.690581,-7.236236,1.465524,1.458836,-0.001990,6.905526,-6.937489,0.909050,0.502690
10.790493,-7.335522,1.476697,1.458631,-0.002129,6.804412,-6.911047,0.897880,0.502207
10.890405,-7.434805,1.487891,1.458411,-0.002268,6.702166,-6.890484,0.891713,0.513410
10.990317,-7.534085,1.499108,1.458177,-0.002460,6.598647,-6.851016,0.896683,0.510794
11.090229,-7.633363,1.510349,1.457900,-0.003082,6.494085,-6.783102,0.912606,0.494000
11.190141,-7.732637,1.521621,1.457560,-0.003924,6.388875,-6.648558,0.903045,0.497148
11.290053,-7.831906,1.532934,1.457039,-0.006515,6.284042,-6.572496,0.891724,0.508448
11.389965,-7.931168,1.544312,1.456258,-0.009161,6.178660,-6.513149,0.880338,0.510937
11.489877,-8.030419,1.555782,1.455188,-0.012250,6.072426,-6.464811,0.868861,0.497295
11.589789,-8.129657,1.567372,1.453810,-0.015338,5.965109,-6.430411,0.857262,0.498068
11.689701,-8.228876,1.579115,1.452123,-0.018429,5.856414,-6.393397,0.845511,0.505273
11.789613,-8.328074,1.591041,1.450127,-0.021730,5.746305,-6.192474,0.835095,0.517145
11.889525,-8.427244,1.603183,1.447710,-0.026647,5.637608,-5.978818,0.830112,0.502629
11.989436,-8.526384,1.615590,1.444797,-0.032373,5.530634,-5.671225,0.836846,0.494025
12.089348,-8.625479,1.628325,1.440968,-0.044274,5.427215,-5.412597,0.846697,0.505743
12.189260,-8.724520,1.641499,1.435949,-0.056364,5.326640,-5.128149,0.833501,0.518793
12.289172,-8.823484,1.655232,1.429641,-0.069906,5.229567,-4.839178,0.819745,0.542648
12.389084,-8.922350,1.669657,1.421980,-0.083470,5.136281,-4.568754,0.814533,0.573891
12.488996,-9.021094,1.684905,1.412958,-0.097130,5.046627,-4.324485,0.820705,0.620548
12.588908,-9.119681,1.701110,1.402570,-0.110784,4.960273,-4.110602,0.824584,0.679550
12.688820,-9.218090,1.718407,1.390829,-0.124229,4.876772,-3.912928,0.807232,0.748077
12.788732,-9.316265,1.736921,1.377745,-0.137675,4.795937,-3.722923,0.795798,0.823821
12.888644,-9.414193,1.756787,1.363332,-0.150811,4.717741,-3.525041,0.787454,0.905053
12.988556,-9.511789,1.778122,1.347606,-0.164026,4.642488,-3.338271,0.790234,0.990450
13.088468,-9.609047,1.801059,1.330552,-0.177321,4.570080,-3.160964,0.788596,1.079099
13.188380,-9.705855,1.825709,1.312169,-0.190727,4.500443,-3.058425,0.789592,1.170250
13.288292,-9.802207,1.852207,1.292435,-0.204260,4.432025,-2.965438,0.801247,1.228148
13.388204,-9.897963,1.880656,1.271348,-0.217933,4.364663,-2.882216,0.803017,1.246812
13.488116,-9.993114,1.911195,1.248883,-0.231714,4.298179,-2.795626,0.812235,1.261253
13.588028,-10.087493,1.943914,1.225040,-0.245693,4.232695,-2.684169,0.804519,1.265153
13.687940,-10.181081,1.978957,1.199777,-0.259930,4.168855,-2.578199,0.788998,1.277855
13.787852,-10.273684,2.016399,1.173092,-0.274398,4.106600,-2.476917,0.758168,1.300647
13.887764,-10.365269,2.056386,1.144936,-0.289130,4.045889,-2.373676,0.718209,1.333152
13.987676,-10.455616,2.098980,1.115307,-0.304147,3.986841,-2.252999,0.679489,1.369397
14.087588,-10.544670,2.144322,1.084149,-0.319493,3.929974,-2.132038,0.638345,1.394037
14.187500,-10.632188,2.192460,1.051453,-0.335296,3.875392,-2.002250,0.607826,1.428232
14.287412,-10.718084,2.243526,1.017112,-0.352067,3.823423,-1.869013,0.589430,1.471454
14.387324,-10.802093,2.297557,0.981087,-0.369406,3.774267,-1.732338,0.583772,1.522993
14.487236,-10.884082,2.354675,0.943248,-0.388029,3.728127,-1.600712,0.575974,1.580230
14.587148,-10.963766,2.414906,0.903533,-0.407304,3.684979,-1.451220,0.564204,1.621965
14.687060,-11.040957,2.478349,0.861813,-0.427856,3.645419,-1.285964,0.535431,1.671329
14.786972,-11.115349,2.545018,0.818013,-0.449352,3.610002,-1.079601,0.519093,1.728553
14.886884,-11.186693,2.614981,0.771924,-0.473345,3.579998,-0.853284,0.517253,1.780311
14.986796,-11.254628,2.688218,0.723383,-0.497888,3.556104,-0.623157,0.513506,1.812098
15.086708,-11.318860,2.764769,0.672466,-0.521415,3.538553,-0.384801,0.504791,1.748253
15.186620,-11.378976,2.844505,0.619182,-0.543913,3.527671,-0.212272,0.507660,1.687720
15.286532,-11.434697,2.927411,0.564046,-0.559753,3.521654,-0.088452,0.507986,1.631816
15.386443,-11.485689,3.013287,0.507446,-0.570578,3.519144,-0.055241,0.502093,1.578015
15.486355,-11.531717,3.101936,0.450304,-0.573789,3.517575,-0.040425,0.510001,1.513691
15.586267,-11.572603,3.193105,0.392868,-0.570172,3.516427,0.009159,0.510307,1.458127
15.686179,-11.608232,3.286429,0.336847,-0.551684,3.516687,0.236705,0.509057,1.412541
15.786091,-11.638668,3.381587,0.282526,-0.536508,3.523405,0.397709,0.504824,1.359937
15.886003,-11.663956,3.478223,0.229563,-0.523938,3.534665,0.509927,0.512416,1.317370
15.985915,-11.684155,3.576065,0.177814,-0.511768,3.549050,0.607020,0.518275,1.286172
16.085827,-11.699325,3.674805,0.127271,-0.500316,3.566097,0.687256,0.537918,1.267159
16.185739,-11.709542,3.774194,0.077772,-0.490711,3.585301,0.738255,0.567548,1.256942
16.285651,-11.714875,3.873950,0.029173,-0.482349,3.605815,0.770576,0.595172,1.233855
16.385563,-11.715394,3.973855,-0.018648,-0.474977,3.627104,0.789130,0.629440,1.205898
16.485475,-11.711173,4.073667,-0.065773,-0.468561,3.648776,0.795409,0.644851,1.184119
16.585387,-11.702284,4.173180,-0.112315,-0.463120,3.670492,0.789982,0.645928,1.173980
16.685299,-11.688802,4.272168,-0.158345,-0.458480,3.691933,0.775913,0.657734,1.156370
16.785211,-11.670799,4.370439,-0.203964,-0.454741,3.712871,0.752269,0.667510,1.141740
16.885123,-11.648352,4.467788,-0.249241,-0.451776,3.733060,0.721255,0.672225,1.140281
16.985035,-11.621533,4.564027,-0.294272,-0.449750,3.752314,0.682038,0.671236,1.140108
17.084947,-11.590418,4.658962,-0.339144,-0.448638,3.770430,0.642040,0.669026,1.148792
17.184859,-11.555079,4.752409,-0.383952,-0.448409,3.787405,0.592885,0.657101,1.170356
17.284771,-11.515590,4.844178,-0.428778,-0.449063,3.803014,0.535017,0.633667,1.190708
17.384683,-11.472023,4.934083,-0.473718,-0.450644,3.817044,0.444566,0.621016,1.184672
17.484595,-11.424455,5.021935,-0.518860,-0.453151,3.828663,-0.498853,0.609864,1.163349
17.584507,-11.372957,5.107545,-0.564299,-0.456577,3.815622,-0.473531,0.596121,1.139319
17.684419,-11.317609,5.190715,-0.610130,-0.461005,3.803203,-0.430563,0.577025,1.106009
17.784331,-11.258489,5.271250,-0.656454,-0.466468,3.791875,-0.367050,0.553461,1.075574
17.884243,-11.195681,5.348940,-0.703380,-0.473055,3.782191,-0.283128,0.539382,1.049611
17.984155,-11.129272,5.423577,-0.751015,-0.480634,3.774704,-0.174009,0.538914,1.028508
18.084067,-11.059357,5.494938,-0.799463,-0.489370,3.770096,-0.099943,0.539935,1.021619
18.183979,-10.986038,5.562797,-0.848725,-0.495210,3.767446,-0.054828,0.522721,1.003217
18.283891,-10.909454,5.626946,-0.898394,-0.499249,3.765992,-0.054828,0.500334,0.997633
18.383803,-10.829777,5.687197,-0.948210,-0.493737,3.764537,0.021042,0.482937,0.988126
18.483715,-10.747219,5.743451,-0.996918,-0.481444,3.765096,0.193394,0.480983,0.991452
18.583627,-10.662057,5.795668,-1.044402,-0.468712,3.770224,0.357331,0.494780,0.992773
18.683539,-10.574534,5.843846,-1.090589,-0.455985,3.779682,0.508529,0.523173,0.996584
18.783450,-10.484912,5.887985,-1.135505,-0.442668,3.793100,0.657852,0.564016,0.990393
18.883362,-10.393420,5.928121,-1.179054,-0.429190,3.810389,0.800577,0.603810,0.994576
18.983274,-10.300296,5.964296,-1.221311,-0.416936,3.831323,0.918104,0.639820,0.989739
19.083186,-10.205741,5.996562,-1.262394,-0.405558,3.855191,1.017925,0.625452,0.994630
19.183098,-10.109961,6.024969,-1.302375,-0.394839,3.881482,1.104850,0.620648,0.989139
19.283010,-10.013131,6.049577,-1.341312,-0.384675,3.909818,1.181594,0.622903,0.997629
19.382922,-9.915430,6.070445,-1.379264,-0.375136,3.939897,1.247883,0.612524,1.004547
19.482834,-9.817011,6.087638,-1.416290,-0.366111,3.971416,1.306171,0.614607,1.021822
19.582746,-9.718033,6.101219,-1.452440,-0.357589,4.004142,1.355309,0.628220,1.049194
19.682658,-9.618630,6.111255,-1.487760,-0.349496,4.037818,1.386061,0.638268,1.065956
19.782570,-9.518939,6.117815,-1.522293,-0.341827,4.071970,1.411992,0.645583,1.086257
19.882482,-9.419080,6.120967,-1.556078,-0.334530,4.106469,1.434120,0.664654,1.105967
19.982394,-9.319173,6.120779,-1.589153,-0.327590,4.141215,1.452755,0.694560,1.117145
20.082306,-9.219324,6.117322,-1.621550,-0.320972,4.176118,1.468520,0.714597,1.139128
20.182218,-9.119638,6.110665,-1.653302,-0.314659,4.211105,1.481720,0.736111,1.165487
20.282130,-9.020210,6.100877,-1.684436,-0.308626,4.246114,1.492729,0.726326,1.192342
20.382042,-8.921131,6.088029,-1.714982,-0.302863,4.281094,1.482269,0.713484,1.224835
20.481954,-8.822486,6.072188,-1.744964,-0.297353,4.315549,1.469107,0.697654,1.252426
20.581866,-8.724355,6.053424,-1.774408,-0.292053,4.349428,1.456443,0.679306,1.271175
20.681778,-8.626813,6.031805,-1.803331,-0.286966,4.382757,1.443916,0.663668,1.292779
20.781690,-8.529931,6.007398,-1.831758,-0.282098,4.415550,1.431194,0.660025,1.317174
20.881602,-8.433776,5.980270,-1.859708,-0.277436,4.447817,1.418296,0.663748,1.344295
20.981514,-8.338408,5.950487,-1.887201,-0.272911,4.479563,1.406408,0.656609,1.354051
21.081426,-8.243890,5.918116,-1.914248,-0.268542,4.510822,1.405115,0.653531,1.369526
21.181338,-8.150272,5.883220,-1.940862,-0.264167,4.541838,1.425707,0.643019,1.394597
21.281250,-8.057609,5.845866,-1.967041,-0.259904,4.573093,1.445387,0.632961,1.428701
21.381162,-7.965946,5.806118,-1.992800,-0.255724,4.604564,1.464750,0.619193,1.468486
21.481074,-7.875330,5.764042,-2.018144,-0.251646,4.636237,1.483393,0.615242,1.510656
21.580986,-7.785799,5.719701,-2.043088,-0.247672,4.668095,1.501268,0.598558,1.536340
21.680898,-7.697394,5.673158,-2.067640,-0.243825,4.700117,1.517847,0.592113,1.567067
21.780810,-7.610148,5.624475,-2.091812,-0.240059,4.732273,1.534146,0.565281,1.604094
21.880722,-7.524095,5.573714,-2.115612,-0.236381,4.764553,1.543626,0.544270,1.573250
21.980634,-7.439266,5.520935,-2.139054,-0.232920,4.796813,1.542176,0.538828,1.512079
22.080546,-7.355685,5.466195,-2.162159,-0.229589,4.828828,1.539965,0.529125,1.453412
22.180457,-7.273387,5.409556,-2.184942,-0.226564,4.860587,1.532707,0.521668,1.401407
22.280369,-7.192386,5.351063,-2.207434,-0.223672,4.891991,1.524560,0.523986,1.351017
22.380281,-7.112722,5.290785,-2.229599,-0.219839,4.923030,1.541426,0.514136,1.296180
22.480193,-7.034387,5.228759,-2.251360,-0.215729,4.954214,1.566666,0.509779,1.248084
22.580105,-6.957417,5.165088,-2.272145,-0.197422,4.985709,1.946156,0.498103,1.189516
22.680017,-6.881693,5.099889,-2.290770,-0.175367,5.024558,2.420282,0.503830,1.138427
22.779929,-6.807141,5.033396,-2.307037,-0.149505,5.072456,2.996451,0.509494,1.081646
22.879841,-6.733569,4.965776,-2.320639,-0.122755,5.131138,3.605768,0.513683,1.032365
22.979753,-6.660849,4.897276,-2.331572,-0.096140,5.200874,-0.381444,0.529464,0.991890
23.079665,-6.588776,4.828065,-2.339852,-0.069599,5.193541,-5.152185,0.549259,0.951368
23.179577,-6.517199,4.758368,-2.345475,-0.042933,5.093461,-5.921598,0.575171,0.911937
23.279489,-6.445910,4.688354,-2.348432,-0.016267,4.975948,-6.643435,0.595792,0.873229
23.379401,-6.374743,4.618232,-2.348723,0.010460,4.840717,-6.252572,0.618710,0.842315
23.479313,-6.303497,4.548179,-2.346342,0.037188,4.709897,-5.698178,0.653607,0.814139
23.579225,-6.231997,4.478396,-2.341286,0.064054,4.587428,-5.223868,0.689668,0.795764
23.679137,-6.160047,4.409068,-2.333542,0.090953,4.472208,-4.876521,0.738138,0.767170
23.779049,-6.087474,4.340401,-2.323111,0.117864,4.361903,-4.569423,0.773406,0.749980
23.878961,-6.014096,4.272591,-2.309989,0.144797,4.255951,-4.226071,0.812172,0.744715
23.978873,-5.939746,4.205852,-2.294152,0.172358,4.155556,-3.909316,0.862064,0.737407
24.078785,-5.864256,4.140402,-2.275545,0.200119,4.060477,-3.591325,0.904094,0.730324
24.178697,-5.787474,4.076477,-2.254120,0.228984,3.971126,-3.268626,0.947238,0.721258
24.278609,-5.709249,4.014325,-2.229781,0.258236,3.888019,-2.967514,1.000442,0.712523
24.378521,-5.629448,3.954212,-2.202516,0.287597,3.810999,-2.686736,1.056984,0.715163
24.478433,-5.547953,3.896417,-2.172302,0.317238,3.739898,-2.446083,1.103494,0.728765
24.578345,-5.464665,3.841234,-2.139113,0.347233,3.673969,-2.208914,1.067715,0.734106
24.678257,-5.379518,3.788975,-2.102898,0.377783,3.613400,-1.976106,1.023014,0.742880
24.778169,-5.292451,3.739962,-2.063617,0.408560,3.558340,-1.734908,0.990029,0.737113
24.878081,-5.203470,3.694551,-2.021225,0.440206,3.509289,-1.477823,0.970317,0.689138
24.977993,-5.112558,3.653087,-1.975650,0.472049,3.466959,-1.193880,0.928746,0.648854
25.077905,-5.019821,3.615969,-1.926847,0.505208,3.432381,-0.892214,0.891502,0.613590
25.177817,-4.925287,3.583562,-1.874693,0.538588,3.406311,-0.539310,0.859033,0.565862
25.277729,-4.829204,3.556306,-1.819140,0.574103,3.390455,-0.308309,0.831750,0.527651
