s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
6.592759,8.053396,3.677392,0.834071,0.977348,2.688398,0.136471,0.748828,0.639829
6.692649,7.976271,3.740832,0.929666,0.916570,2.693464,0.554333,0.695404,0.664088
6.792539,7.893658,3.796957,1.017073,0.835149,2.713944,1.053109,0.661645,0.693471
6.892429,7.806623,3.846006,1.096979,0.765160,2.752432,1.399442,0.628804,0.727872
6.992320,7.716143,3.888241,1.170055,0.698904,2.802760,1.683119,0.586380,0.767000
7.092210,7.622902,3.924070,1.236796,0.637847,2.862118,1.921262,0.556985,0.786308
7.192100,7.527596,3.953880,1.297538,0.578880,2.928404,2.151923,0.536458,0.797371
7.291991,7.430698,3.978135,1.352578,0.523712,3.000910,2.367044,0.539874,0.806774
7.391881,7.332685,3.997287,1.402190,0.469895,3.078693,2.613900,0.527431,0.823138
7.491771,7.233860,4.011819,1.446550,0.418938,3.162366,2.861306,0.512878,0.837629
7.591661,7.134527,4.022202,1.485904,0.369157,3.251491,3.130641,0.502485,0.847991
7.691552,7.034866,4.028914,1.520485,0.325109,3.346286,3.404202,0.495770,0.854692
7.791442,6.935048,4.032385,1.550900,0.283903,3.446408,3.684291,0.492297,0.858159
7.891332,6.835164,4.033012,1.577788,0.260994,3.551588,3.760508,0.491670,0.858785
7.991223,6.735300,4.031033,1.603222,0.248270,3.655824,3.714101,0.505771,0.856805
8.091113,6.635513,4.026575,1.627513,0.239522,3.755936,3.636607,0.538405,0.860963
8.191003,6.535861,4.019731,1.651117,0.233118,3.851439,3.586421,0.555702,0.872034
8.290893,6.436391,4.010568,1.674088,0.226781,3.943359,3.545627,0.564827,0.883520
8.390784,6.337159,3.999155,1.696427,0.220513,4.032174,3.499766,0.576189,0.903758
8.490674,6.238198,3.985558,1.718140,0.214142,4.117962,3.442501,0.589721,0.932230
8.590564,6.139555,3.969849,1.739209,0.207725,4.200637,3.397674,0.605354,0.878006
8.690455,6.041252,3.952094,1.759647,0.201525,4.280671,3.340628,0.623021,0.827473
8.790345,5.943334,3.932366,1.779474,0.195497,4.357928,3.262140,0.642655,0.784572
8.890235,5.845813,3.910728,1.798698,0.189281,4.432070,3.200661,0.664195,0.750112
8.990125,5.748726,3.887252,1.817287,0.182929,4.503630,3.157652,0.697521,0.714229
9.090016,5.652079,3.862006,1.835226,0.176036,4.573130,3.199283,0.744446,0.689238
9.189906,5.555895,3.835064,1.852450,0.168850,4.642485,3.254431,0.790180,0.662100
9.289796,5.460172,3.806503,1.868960,0.161697,4.711989,3.316268,0.818561,0.647637
9.389686,5.364929,3.776401,1.884756,0.154587,4.781775,3.370643,0.848502,0.641045
9.489577,5.270158,3.744830,1.899846,0.147538,4.851676,3.414758,0.879936,0.630276
9.589467,5.175867,3.711868,1.914231,0.140493,4.921479,3.467007,0.912793,0.613486
9.689357,5.082044,3.677584,1.927912,0.133410,4.991353,3.528371,0.947008,0.606166
9.789248,4.988689,3.642054,1.940884,0.126315,5.061472,3.608205,0.982511,0.588288
9.889138,4.895787,3.605349,1.953143,0.119087,5.132188,3.700978,0.984335,0.581616
9.989028,4.803331,3.567541,1.964673,0.111773,5.203723,3.804278,0.962135,0.546432
10.088918,4.711303,3.528705,1.975468,0.104321,5.276244,3.910750,0.951084,0.526957
10.188809,4.619682,3.488910,1.985512,0.096781,5.349771,4.012257,0.951500,0.518547
10.288699,4.528451,3.448234,1.994709,0.086426,5.424170,2.368432,0.963290,0.499044
10.388589,4.437572,3.406771,2.002755,0.074661,5.467612,-4.715093,0.985949,0.498297
10.488480,4.347013,3.364640,2.009422,0.056827,5.380781,-5.334339,1.018634,0.510806
10.588370,4.256683,3.321991,2.014056,0.035936,5.280824,-6.017625,1.054455,0.521894
10.688260,4.166524,3.279027,2.016603,0.015083,5.165743,-6.637493,1.095876,0.523646
10.788150,4.076405,3.235914,2.017071,-0.005699,5.035758,-6.413606,1.144679,0.543911
10.888041,3.986272,3.192859,2.015452,-0.026836,4.906887,-5.979987,1.199779,0.553387
10.987931,3.896014,3.150040,2.011707,-0.048150,4.783603,-5.540315,1.260197,0.569963
11.087821,3.805554,3.107658,2.005811,-0.070081,4.666477,-5.122138,1.325041,0.584357
11.187712,3.714803,3.065912,1.997700,-0.092319,4.555514,-4.789702,1.393536,0.608433
11.287602,3.623668,3.025003,1.987365,-0.114625,4.449249,-4.541703,1.465021,0.644154
11.387492,3.532077,2.985144,1.974797,-0.137027,4.346087,-4.319810,1.538920,0.680999
11.487382,3.439937,2.946537,1.959983,-0.159592,4.245640,-4.063574,1.582814,0.719183
11.587273,3.347209,2.909410,1.942906,-0.182374,4.148932,-3.833994,1.507307,0.758907
11.687163,3.253799,2.873971,1.923544,-0.205203,4.055574,-3.611034,1.433498,0.799600
11.787053,3.159710,2.840463,1.901900,-0.228239,3.965635,-3.385006,1.361565,0.841932
11.886944,3.064851,2.809100,1.877939,-0.251441,3.879434,-3.175249,1.291641,0.886451
11.986834,2.969270,2.780140,1.851653,-0.274986,3.796795,-2.998174,1.223985,0.933324
12.086724,2.872891,2.753806,1.822990,-0.298833,3.717079,-2.856887,1.158803,0.982785
12.186614,2.775813,2.730372,1.791933,-0.323191,3.639495,-2.730251,1.096455,1.034988
12.286505,2.677981,2.710073,1.758409,-0.347876,3.563772,-2.609115,1.037249,1.085954
12.386395,2.579558,2.693196,1.722406,-0.373304,3.489874,-2.478974,0.981678,1.069129
12.486285,2.480521,2.679994,1.683814,-0.399219,3.418183,-2.357483,0.929988,1.055960
12.586175,2.381097,2.670756,1.642627,-0.425768,3.348581,-2.247969,0.874476,1.046743
12.686066,2.281303,2.665751,1.598745,-0.452640,3.280837,-2.149151,0.823500,1.041745
12.785956,2.181457,2.665263,1.552142,-0.481021,3.214737,-2.063673,0.770402,1.041260
12.885846,2.081640,2.669576,1.502608,-0.510616,3.149961,-1.987422,0.719897,1.045573
12.985737,1.982244,2.678965,1.450113,-0.540926,3.086293,-1.905014,0.675673,1.054975
13.085627,1.883445,2.693718,1.394476,-0.573494,3.024007,-1.825361,0.638808,1.069757
13.185517,1.785697,2.714096,1.335470,-0.608529,2.963098,-1.734276,0.610476,1.090197
13.285407,1.689334,2.740387,1.272783,-0.647203,2.904044,-1.635414,0.584213,1.116599
13.385298,1.594902,2.772839,1.206102,-0.688361,2.847235,-1.503549,0.558718,1.149241
13.485188,1.502934,2.811701,1.135103,-0.734545,2.793988,-1.354549,0.543560,1.187981
13.585078,1.414027,2.857220,1.059291,-0.783223,2.745133,-0.954776,0.535531,1.231997
13.684969,1.329030,2.909537,0.977522,-0.858561,2.710168,-0.423158,0.519465,1.262080
13.784859,1.248747,2.969006,0.887588,-0.941398,2.694526,-0.262933,0.501499,1.232244
13.884749,1.174466,3.035583,0.792071,-0.970312,2.684761,-0.027843,0.493824,1.151954
13.984639,1.106845,3.109190,0.693455,-1.003355,2.683725,-0.027843,0.496587,1.078331
14.084530,1.046916,3.188908,0.597287,-0.919942,2.682688,0.584716,0.509442,1.013684
14.184420,0.994431,3.274008,0.509277,-0.842456,2.704373,1.044782,0.532001,0.961700
14.284310,0.949330,3.363038,0.430247,-0.740190,2.742692,1.631464,0.547565,0.917163
14.384201,0.910881,3.455284,0.361225,-0.642096,2.801481,2.134551,0.573323,0.878394
14.484091,0.878454,3.549713,0.301941,-0.545349,2.876584,2.627124,0.605990,0.845748
14.583981,0.851199,3.645840,0.252203,-0.450691,2.966409,3.132926,0.635409,0.806038
14.683871,0.828307,3.743047,0.211957,-0.355196,3.070095,3.721560,0.664210,0.759472
14.783762,0.808870,3.841043,0.181223,-0.260234,3.188883,4.399274,0.699354,0.727118
14.883652,0.791992,3.939483,0.159974,-0.165220,3.323833,5.216671,0.744065,0.710088
14.983542,0.776736,4.038213,0.148213,-0.070283,3.477076,3.978211,0.776974,0.707137
15.083433,0.762178,4.137029,0.145903,0.024005,3.589544,-5.757638,0.818829,0.706885
15.183323,0.747381,4.235825,0.153007,0.118203,3.425575,-4.853577,0.858463,0.714713
15.283213,0.731423,4.334431,0.169426,0.210553,3.280992,-4.117349,0.901102,0.698840
15.383103,0.713394,4.432678,0.195076,0.302977,3.153148,-3.504340,0.944293,0.680927
15.482994,0.692400,4.530352,0.229888,0.394123,3.040106,-2.971764,0.990846,0.660099
15.582884,0.667587,4.627084,0.273848,0.486275,2.940841,-2.507446,1.048055,0.635542
15.682774,0.638091,4.722554,0.326972,0.577518,2.854401,-2.046854,1.113194,0.606451
15.782665,0.603170,4.816078,0.389312,0.671408,2.781849,-1.559621,1.176949,0.571496
15.882555,0.562011,4.907155,0.461175,0.767699,2.725271,-0.970115,1.189178,0.545947
15.982445,0.514068,4.994670,0.542883,0.870087,2.689478,-0.585047,1.134277,0.530384
16.082335,0.458662,5.077874,0.633191,0.938168,2.667660,-0.027490,1.090886,0.508002
16.182226,0.395845,5.155353,0.730670,1.016260,2.666631,-0.027490,1.058906,0.494785
16.282116,0.325524,5.226240,0.832076,1.014519,2.665601,-0.009270,1.021772,0.491548
16.382006,0.248398,5.289642,0.933445,1.015296,2.665253,-0.012949,0.992836,0.498419
16.481896,0.165329,5.344883,1.034335,1.008127,2.664768,0.041340,0.974256,0.514919
16.581787,0.076969,5.391567,1.135164,1.006940,2.666317,0.041403,0.971472,0.524778
16.681677,-0.015440,5.429190,1.231914,0.933525,2.667868,0.562439,0.964106,0.527904
16.781567,-0.111115,5.458083,1.322103,0.872952,2.688844,0.896378,0.976299,0.536810
16.881458,-0.208847,5.478512,1.406423,0.816325,2.721941,1.155168,0.985592,0.555274
16.981348,-0.307958,5.490912,1.485397,0.765596,2.764008,1.341990,0.983659,0.582795
17.081238,-0.407715,5.495705,1.559348,0.715545,2.812089,1.510668,0.978867,0.618453
17.181128,-0.507556,5.493357,1.628501,0.669822,2.865248,1.645896,0.981214,0.657516
17.281019,-0.607040,5.484339,1.693158,0.624755,2.922065,1.784579,0.990235,0.694037
17.380909,-0.705733,5.469136,1.753401,0.582156,2.982447,1.913231,1.005443,0.736917
17.480799,-0.803409,5.448216,1.809479,0.540562,3.045852,2.059405,1.026376,0.785350
17.580690,-0.899787,5.422061,1.861437,0.500299,3.112659,2.213697,1.021531,0.835253
17.680580,-0.994756,5.391116,1.909522,0.462495,3.182907,2.361297,1.004159,0.882738
17.780470,-1.088188,5.355819,1.953861,0.425781,3.256170,2.519591,0.981350,0.934716
17.880360,-1.180030,5.316578,1.994778,0.393573,3.332567,2.672008,0.972601,0.990668
17.980251,-1.270275,5.273749,2.032500,0.361796,3.411718,2.841103,0.953946,1.050135
18.080141,-1.358891,5.227698,2.067104,0.331215,3.493912,3.018687,0.934175,1.108895
18.180031,-1.445966,5.178723,2.098684,0.301125,3.579175,3.189680,0.918254,1.167902
18.279922,-1.531492,5.127173,2.127293,0.271822,3.667115,3.374639,0.894877,1.229901
18.379812,-1.615631,5.073291,2.152991,0.242630,3.757914,3.589752,0.835782,1.294682
18.479702,-1.698401,5.017411,2.175785,0.213909,3.852153,3.870401,0.781561,1.361955
18.579592,-1.779995,4.959750,2.195740,0.185633,3.951242,4.176307,0.734315,1.431591
18.679483,-1.860477,4.900605,2.212896,0.157921,4.055448,4.484680,0.697902,1.503371
18.779373,-1.940034,4.840185,2.227294,0.130834,4.164446,4.798772,0.662931,1.571757
18.879263,-2.018766,4.778744,2.239260,0.108798,4.278003,5.044261,0.618686,1.634879
18.979154,-2.096860,4.716424,2.249019,0.084797,4.394207,5.310099,0.588918,1.700759
19.079044,-2.174416,4.653480,2.255407,0.043145,4.513304,5.990876,0.576010,1.769225
19.178934,-2.251722,4.590185,2.257662,0.005757,4.644004,6.622274,0.566272,1.840292
19.278824,-2.329004,4.526767,2.258323,0.007468,4.784326,5.217982,0.558809,1.913908
19.378715,-2.406114,4.463394,2.259141,0.006081,4.892057,-6.513971,0.569129,1.989652
19.478605,-2.483285,4.399944,2.258183,-0.025300,4.757190,-5.826673,0.571699,1.942224
19.578495,-2.560578,4.336721,2.254090,-0.057354,4.633228,-5.047103,0.566365,1.870640
19.678385,-2.638280,4.273916,2.246389,-0.096910,4.523106,-4.430683,0.550752,1.802141
19.778276,-2.716572,4.211878,2.234708,-0.135153,4.424175,-4.229278,0.539254,1.737451
19.878166,-2.795725,4.150849,2.220178,-0.155560,4.327632,-4.036424,0.526433,1.676829
19.978056,-2.875712,4.091137,2.203641,-0.176370,4.233438,-3.729307,0.522149,1.617001
20.077947,-2.956810,4.032798,2.184727,-0.202241,4.144509,-3.456835,0.531574,1.550723
20.177837,-3.039044,3.976126,2.163248,-0.227579,4.060338,-3.227346,0.525712,1.477997
20.277727,-3.122564,3.921323,2.139340,-0.251129,3.980149,-2.983792,0.532935,1.410273
20.377617,-3.207422,3.868640,2.113066,-0.275130,3.904546,-2.743496,0.532271,1.348561
20.477508,-3.293701,3.818306,2.084341,-0.299998,3.833717,-2.520563,0.540176,1.293957
20.577398,-3.381443,3.770583,2.053137,-0.324664,3.767469,-2.338843,0.563051,1.230215
20.677288,-3.470685,3.725730,2.019499,-0.348951,3.704939,-2.169874,0.598944,1.172785
20.777179,-3.561445,3.684011,1.983412,-0.373659,3.645966,-1.996982,0.623384,1.117611
20.877069,-3.653686,3.645713,1.944818,-0.399227,3.590837,-1.824940,0.637956,1.071996
20.976959,-3.747394,3.611119,1.903644,-0.425146,3.539707,-1.643407,0.663587,1.037703
21.076849,-3.842468,3.580541,1.859856,-0.451824,3.493022,-1.439864,0.694271,1.007038
21.176740,-3.938847,3.554278,1.813355,-0.479225,3.451601,-1.215285,0.671627,0.959281
21.276630,-4.036351,3.532663,1.764069,-0.507922,3.416249,-0.966029,0.629500,0.918649
21.376520,-4.134845,3.516018,1.711843,-0.537758,3.387885,-0.677776,0.596238,0.892365
21.476411,-4.234074,3.504690,1.656571,-0.569292,3.367842,-0.384809,0.568661,0.858823
21.576301,-4.333798,3.499020,1.598094,-0.599010,3.356409,-0.162211,0.538303,0.833205
