s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
6.393280,-14.011174,-1.968768,-1.413947,0.108618,5.141846,-4.003341,0.550413,1.718209
6.493175,-13.912593,-1.952612,-1.402602,0.118528,5.063473,-3.850359,0.559929,1.719056
6.593070,-13.814213,-1.935290,-1.390265,0.128477,4.986932,-3.715660,0.546104,1.724517
6.692965,-13.716058,-1.916707,-1.376927,0.138566,4.911938,-3.590843,0.551584,1.718518
6.792860,-13.618178,-1.896768,-1.362579,0.148705,4.838360,-3.472449,0.571594,1.716460
6.892755,-13.520595,-1.875375,-1.347209,0.159028,4.766127,-3.338353,0.593074,1.715324
6.992650,-13.423377,-1.852437,-1.330805,0.169419,4.695636,-3.202271,0.612022,1.706539
7.092545,-13.326547,-1.827853,-1.313351,0.180017,4.627009,-3.073634,0.609535,1.700655
7.192440,-13.230190,-1.801537,-1.294837,0.190697,4.560168,-2.953250,0.625010,1.694050
7.292336,-13.134337,-1.773385,-1.275241,0.201634,4.495009,-2.898025,0.644753,1.679521
7.392231,-13.039087,-1.743313,-1.254550,0.212673,4.430136,-2.847569,0.674969,1.668844
7.492126,-12.944480,-1.711219,-1.232738,0.224010,4.365454,-2.805659,0.707254,1.654750
7.592021,-12.850633,-1.677022,-1.209791,0.235477,4.300773,-2.760033,0.723739,1.634652
7.691916,-12.757600,-1.640620,-1.185679,0.247259,4.236180,-2.689230,0.737498,1.618138
7.791811,-12.665510,-1.601938,-1.160386,0.259199,4.172282,-2.619762,0.766495,1.595883
7.891706,-12.574439,-1.560879,-1.133875,0.271596,4.109080,-2.556266,0.807912,1.569064
7.991601,-12.484528,-1.517370,-1.106117,0.284200,4.046458,-2.487952,0.851900,1.545580
8.091496,-12.395877,-1.471320,-1.077077,0.297245,3.984564,-2.403671,0.897340,1.514719
8.191391,-12.308644,-1.422664,-1.046722,0.310562,3.923840,-2.328793,0.930244,1.479913
8.291286,-12.222953,-1.371321,-1.015038,0.323808,3.864098,-2.257441,0.961186,1.448175
8.391181,-12.138975,-1.317238,-0.982018,0.337355,3.805291,-2.200718,1.004050,1.409658
8.491076,-12.056858,-1.260351,-0.947659,0.350568,3.747073,-2.174327,1.057466,1.365444
8.590971,-11.976794,-1.200631,-0.911960,0.364297,3.688651,-2.142885,1.117387,1.324040
8.690866,-11.898952,-1.138033,-0.874831,0.379137,3.630154,-2.119067,1.180581,1.276142
8.790761,-11.823537,-1.072533,-0.836204,0.394234,3.571366,-2.072163,1.238827,1.220921
8.890656,-11.750763,-1.004113,-0.795950,0.411924,3.512927,-2.009123,1.293157,1.168172
8.990551,-11.680864,-0.932754,-0.753875,0.430567,3.455322,-1.959542,1.350637,1.118179
9.090446,-11.614097,-0.858458,-0.709968,0.448615,3.398199,-1.911360,1.416075,1.071254
9.190341,-11.550729,-0.781248,-0.664220,0.467411,3.341539,-1.839831,1.488429,1.013845
9.290236,-11.491035,-0.701159,-0.616459,0.489076,3.286078,-1.769230,1.566726,0.957945
9.390131,-11.435327,-0.618254,-0.566464,0.512067,3.231846,-1.676555,1.650071,0.905291
9.490026,-11.383928,-0.532595,-0.513978,0.538984,3.179603,-1.571751,1.729044,0.856399
9.589921,-11.337228,-0.444317,-0.458720,0.567735,3.129833,-1.507049,1.805817,0.811866
9.689816,-11.295590,-0.353514,-0.400738,0.593334,3.081357,-1.431104,1.821133,0.772298
9.789711,-11.259415,-0.260429,-0.340115,0.620780,3.034607,-1.329732,1.771421,0.732044
9.889606,-11.229064,-0.165218,-0.276577,0.651585,2.990514,-1.187557,1.731709,0.686326
9.989501,-11.204998,-0.068336,-0.209763,0.687555,2.950578,-1.004919,1.703215,0.638665
10.089396,-11.187616,0.030115,-0.139087,0.726910,2.916357,-0.764819,1.685865,0.597311
10.189291,-11.177446,0.129375,-0.064388,0.770249,2.890040,-0.531842,1.655100,0.563634
10.289186,-11.174921,0.229407,0.014551,0.809346,2.871598,-0.154327,1.636672,0.538697
10.389081,-11.180472,0.328944,0.097736,0.858605,2.866225,-0.080112,1.632303,0.523647
10.488976,-11.194529,0.428061,0.184208,0.869472,2.863431,-0.031672,1.642525,0.507532
10.588871,-11.217024,0.525104,0.271624,0.881194,2.862326,-0.031672,1.650320,0.494428
10.688766,-11.247979,0.620098,0.357716,0.840276,2.861220,0.267751,1.666495,0.492580
10.788661,-11.286733,0.712044,0.439265,0.792187,2.870553,0.614807,1.696417,0.502497
10.888556,-11.332652,0.800697,0.515678,0.739144,2.891869,0.951386,1.734755,0.523909
10.988451,-11.385028,0.885780,0.587148,0.690867,2.924549,1.208924,1.783312,0.544916
11.088346,-11.443111,0.967006,0.653542,0.638987,2.965555,1.479622,1.841631,0.561283
11.188241,-11.506274,1.044378,0.714892,0.589908,3.014984,1.718157,1.888014,0.579606
11.288136,-11.573857,1.117869,0.771413,0.542191,3.071384,1.954493,1.942400,0.608406
11.388031,-11.645359,1.187631,0.823247,0.496273,3.134308,2.181236,2.004583,0.646645
11.487926,-11.720198,1.253733,0.870655,0.453468,3.203073,2.390287,2.073306,0.693017
11.587821,-11.798003,1.316417,0.913886,0.411691,3.276772,2.616008,2.060355,0.746302
11.687716,-11.878278,1.375818,0.952908,0.369928,3.355575,2.880392,1.986734,0.795780
11.787611,-11.960729,1.432236,0.987857,0.330637,3.440256,3.142487,1.918145,0.850392
11.887506,-12.044969,1.485881,1.019040,0.293908,3.530325,3.393735,1.854994,0.903736
11.987401,-12.130781,1.537048,1.046610,0.258395,3.625084,3.642642,1.797571,0.959498
12.087296,-12.217862,1.585970,1.070711,0.224311,3.724110,3.907881,1.746226,1.020021
12.187191,-12.306051,1.632945,1.091444,0.190544,3.827499,4.245756,1.699337,1.084760
12.287086,-12.395093,1.678220,1.108791,0.156883,3.936751,4.638727,1.654222,1.148787
